433,40.530539795,-83.34565191
430,40.164098971,-82.92327344
431,39.7010521,-82.88829512
339,26.702520985,-81.90791342
338,27.895351884,-81.70613238
335,28.07964361,-82.26660425
334,26.612486329,-80.18048837
337,27.848778361,-82.73142011
336,27.987443864,-82.47501131
331,25.772397253,-80.27796757
330,25.778257803,-80.40969342
333,26.134400479,-80.21630075
332,25.775697905,-80.26414495
058,44.670687109,-72.12842939
059,44.778421571,-71.66508986
054,44.6118871,-73.05683033
055,42.65405,-71.16075
056,44.331117419,-72.5725817
057,43.651759356,-73.05756358
050,43.820769407,-72.3796177
051,43.246103111,-72.61707006
052,43.052746727,-73.13424145
053,42.92529764,-72.75367204
855,33.324513625,-110.3247151
856,31.814616358,-110.4760847
857,32.222137018,-110.9530639
850,33.514660113,-112.0798622
851,33.0783084,-111.519082
852,33.317665293,-111.720773
853,33.478291716,-112.8755464
859,34.205927038,-109.9048049
748,35.16965178,-96.68959062
749,35.208626781,-94.69299344
650,38.459272172,-92.28049902
844,41.231680727,-111.9743097
815,39.075407533,-108.5982884
740,36.259963653,-96.18327879
741,36.135019981,-95.94132912
743,36.554940971,-94.98045024
559,43.903221863,-92.29212751
558,46.815103857,-92.121361
746,36.698741632,-97.14304079
747,34.022206333,-95.58710331
555,45.02756812,-93.8032411
554,44.979974116,-93.29699703
557,47.172164013,-92.77628861
556,47.517757385,-90.99749792
551,44.947612617,-93.08711879
550,45.048173554,-93.00410505
553,44.98232134,-93.87217882
238,36.963087237,-77.41794654
239,37.019771368,-78.40867929
234,37.244631063,-76.01412787
235,36.884044042,-76.26156608
236,37.0850545,-76.435096
237,36.82842325,-76.33750838
230,37.592250175,-77.11826888
231,37.538033258,-77.04634956
232,37.548861375,-77.47505219
233,37.359390237,-75.94991487
614,40.837774356,-90.40976977
146,43.157426975,-77.62039038
147,42.202422072,-78.86376375
144,42.971396623,-77.61363996
145,42.949995444,-77.49230476
142,42.907875727,-78.82870232
143,43.0974844,-79.0254836
140,42.800424969,-78.62695768
141,42.820318439,-78.72316729
612,41.491276106,-90.36070085
613,41.345166065,-89.21242066
610,42.20346497,-89.52025215
611,42.283760158,-89.04694079
616,40.70377797,-89.59996512
617,40.50022815,-88.92675065
148,42.314281877,-77.10951585
149,42.100941,-76.81583167
912,34.165147438,-118.2526721
948,37.9477581,-122.3373189
949,38.080434873,-122.6413979
946,37.794614,-122.2312481
947,37.875372667,-122.2721102
944,37.5544696,-122.3095516
945,37.940044882,-122.0686028
942,38.5716655,-121.4883545
943,37.429027714,-122.1505203
940,37.474735333,-122.2588248
941,37.770576586,-122.4218549
768,31.320669906,-99.3249103
689,40.342850298,-98.81299498
688,41.140464833,-98.90863338
685,40.819191643,-96.683815
684,40.537892107,-96.61284066
687,42.38869592,-97.72007039
686,41.478351442,-97.51252367
681,41.244612509,-96.02346747
680,41.468684649,-96.42470886
683,40.465097329,-96.830016
623,40.032057889,-91.05712585
622,38.435110316,-89.79469589
133,43.160907236,-75.2274406
132,43.059689179,-76.14788161
131,43.067257704,-76.26913091
130,42.980744,-76.20045514
137,42.248265149,-75.53915347
136,44.291796341,-75.52855744
135,43.100156833,-75.22183417
134,43.116084397,-75.27861553
494,43.226273035,-86.12328056
495,42.942465138,-85.64516769
139,42.1303858,-75.8820942
138,42.333843435,-75.5719612
490,42.221539151,-85.58447794
491,41.885494571,-86.42973767
492,42.0477835,-84.34919277
493,43.207473694,-85.53719792
927,33.736664471,-117.8646391
407,36.984270111,-84.08922344
406,38.196890333,-84.88435767
405,38.05738359,-84.49521751
404,37.513849441,-84.43028759
403,38.056409043,-84.18392113
402,38.213481697,-85.70589214
401,37.866418771,-86.14160049
400,38.124549019,-85.32774941
933,35.380744955,-119.0236039
932,35.902322708,-119.2199493
931,34.434898952,-119.7712408
930,34.280835952,-119.1002271
937,36.760418109,-119.7926243
629,37.555845735,-88.99474211
409,36.944621889,-83.70069608
408,36.893258784,-83.27639124
628,38.313001076,-88.66886904
758,31.507803303,-95.70906173
025,41.5773018,-70.55959857
024,42.35628525,-71.20311369
027,41.765052523,-71.07826161
026,41.719341293,-70.18216154
021,42.333701597,-71.06776524
020,42.148375154,-71.06127979
023,42.011424911,-70.88695253
022,42.353138727,-71.05960995
029,41.816899524,-71.43372443
028,41.670015114,-71.52084779
379,35.965315806,-83.95914303
378,36.093804627,-83.77865525
829,41.735341905,-109.8864492
828,44.696459214,-106.8239905
371,36.062942789,-86.70371186
370,36.127392844,-86.85043042
373,35.268716701,-85.34138438
372,36.147145525,-86.77853508
375,35.1496,-90.0487
374,35.04426695,-85.2715948
377,36.154440906,-83.86589268
376,36.38404819,-82.34766033
708,30.444831976,-91.1149454
704,30.563968298,-90.20425134
705,30.224821026,-92.12119127
706,30.373623068,-93.16298514
707,30.506396537,-91.17413237
700,29.880681719,-90.16148439
618,40.103443048,-88.12241624
703,29.675026368,-90.78345568
393,32.365015023,-88.81976321
392,32.30639375,-90.19449628
391,32.358285175,-90.25164358
390,32.446618909,-90.16252595
397,33.536428086,-88.83770817
396,31.354871033,-90.53856843
395,30.438532049,-88.994594
394,31.334831067,-89.30829887
399,33.88771,-84.29019
398,31.310312971,-84.65166924
895,39.537618458,-119.8061123
797,31.73455355,-102.4770878
796,32.443040455,-99.74778373
795,32.655265041,-100.1964069
794,33.567099111,-101.8851496
793,33.503100104,-102.184385
792,34.251527719,-100.6668701
791,35.182792481,-101.8488543
790,35.345020865,-101.5270872
799,31.787922206,-106.4295277
798,30.764719091,-104.7154441
607,41.9897738,-87.7979802
586,46.784921344,-102.894774
587,48.353343797,-101.566868
584,46.945881548,-99.00697902
585,46.791588625,-100.8938751
582,48.204614803,-97.61262525
583,48.3590907,-99.20200926
580,46.680011383,-97.29796287
581,46.861130462,-96.81438946
588,48.257818375,-103.5175976
245,37.149716328,-79.13526945
244,38.072150766,-79.35863432
247,37.399850947,-81.205155
246,37.21119403,-81.81486091
241,37.088081115,-80.1390781
240,37.191199882,-80.0486458
243,36.8373239,-81.13434615
242,36.83487472,-82.45756702
615,40.68750525,-89.69829717
249,37.852579917,-80.42712308
248,37.465760386,-81.6281597
924,34.128626167,-117.2988544
970,45.44522147,-122.2526537
926,33.629320774,-117.792639
511,42.489875111,-96.39213744
510,42.602564436,-95.90816342
513,43.258989348,-95.15027039
512,43.26230675,-96.03957995
515,41.453710404,-95.55554395
514,42.094575281,-95.06614288
516,40.732456909,-95.3619135
458,40.823058365,-84.18686864
459,39.0863,-84.5146
620,39.059662564,-90.00247622
627,39.791071757,-89.64632105
626,39.822132387,-89.99314692
625,39.709983283,-89.21363453
624,39.052281918,-88.21381918
450,39.395326714,-84.4972311
451,39.114824538,-83.9132166
452,39.155945324,-84.49745459
453,39.99108685,-84.27734461
454,39.740118854,-84.18082975
455,39.9271675,-83.82044967
456,38.934492333,-82.82039345
457,39.348402865,-81.80678817
179,40.705455292,-76.27289027
178,40.884775705,-76.80566228
177,41.28499337,-77.13482104
176,40.050665091,-76.31455418
175,40.057501317,-76.236068
174,39.973669889,-76.68539444
173,39.900433517,-76.88016845
172,39.99952834,-77.77029057
171,40.274390385,-76.85588223
170,40.399398207,-77.0336042
977,43.861644281,-120.5593293
656,37.05103356,-93.12337604
975,42.378409654,-123.1018235
974,43.556759506,-123.451579
973,44.756518208,-123.1861088
972,45.511606536,-122.6567216
971,45.529921071,-123.4979685
657,37.050765455,-92.99003274
654,37.685603724,-91.81364145
979,43.868558125,-117.5575934
978,45.212513759,-118.6240113
182,40.916296842,-75.94691518
183,41.085035756,-75.23042037
180,40.634953529,-75.45352611
181,40.593091375,-75.49435263
186,41.312380659,-76.05774668
187,41.242353444,-75.88065461
184,41.559239351,-75.41139532
185,41.409109062,-75.66559313
652,39.18095325,-92.38295579
188,41.822570919,-76.07288019
189,40.347641262,-75.17320372
658,37.188905875,-93.2907205
653,38.75654675,-93.25476263
061,41.760399902,-72.68954251
060,41.859310579,-72.79559009
063,41.25,-72.02
062,41.826100951,-72.08594634
065,41.327891394,-72.92927267
064,41.441288625,-72.77799067
067,41.62952634,-73.16030532
066,41.190575733,-73.18074567
069,41.061033368,-73.54328847
068,41.198867667,-73.4334446
651,38.565950909,-92.17606091
764,32.524891868,-98.46002042
860,35.683433833,-111.1676354
863,34.671339219,-112.2486753
865,35.824128143,-109.4814542
864,35.272496267,-114.1941116
884,35.693862714,-103.779546
883,33.264682273,-105.6451805
882,32.80358475,-103.9038782
881,34.201999087,-103.4971196
880,32.419695019,-107.5248371
885,31.785844805,-106.3758274
752,32.800735725,-96.80985586
928,33.842490984,-117.839758
889,36.144,-115.2813
756,32.454814386,-94.63126532
496,44.5426968,-85.63285979
809,38.838691709,-104.7721614
322,30.287590037,-81.62779437
323,30.33337193,-84.26525105
320,30.167644931,-82.131395
321,29.306677174,-81.43203796
326,29.589092339,-82.44854645
327,28.763978747,-81.32083068
324,30.483872755,-85.57083777
325,30.539222783,-86.99459787
328,28.523199712,-81.32966692
329,28.024848407,-80.59435141
759,31.29839022,-94.39693494
201,38.931671925,-77.59244454
200,38.909661805,-77.03186112
203,38.895682931,-77.02028759
202,38.894016922,-77.0221628
205,37.5423,-77.4347
204,38.89545898,-77.02905224
207,38.924280747,-76.82682451
206,38.411473235,-76.73098343
209,39.032749222,-77.02521778
208,39.097646881,-77.15481024
779,28.888882895,-96.93440587
778,30.665776128,-96.33998045
831,42.547259944,-110.7357191
655,37.634598182,-91.89777088
805,40.405084643,-105.1438863
804,39.840074794,-105.9269099
669,39.775520176,-97.70065782
668,38.351661806,-96.37779781
667,37.596206,-95.09431408
666,39.040014129,-95.70058284
665,39.326264864,-96.10629291
664,39.387507432,-96.05938814
662,38.963781059,-94.71326974
661,39.101660063,-94.68082769
660,38.913087986,-95.09809546
769,31.407594333,-100.5832888
692,42.767718091,-100.607064
693,42.1696583,-103.0565571
690,40.329672269,-100.8769594
691,41.278321745,-101.5950739
542,44.549261933,-87.56356463
543,44.505788083,-88.03470417
540,45.0652272,-92.49313688
541,44.860854768,-88.234813
546,43.854543831,-90.9181989
547,44.831933909,-91.59505489
544,44.873149337,-89.79051949
545,45.916310255,-89.87561566
548,46.02674953,-91.64456644
549,44.204109212,-88.82964282
598,47.005475113,-114.2715582
995,60.109118406,-154.9979026
994,46.291934,-117.058727
997,65.732937707,-153.1603327
996,60.189817807,-156.7484288
991,47.827966299,-117.9810291
990,47.614332375,-117.4426939
993,46.359177556,-118.9916145
992,47.676734655,-117.3887096
999,55.612385077,-132.1457283
998,58.1231734,-134.7299169
120,42.676897521,-73.95071793
121,42.681143671,-73.92762984
122,42.66561946,-73.78564212
123,42.808336091,-73.93405527
124,42.080364735,-74.20749987
125,41.76968228,-73.85881203
126,41.69773325,-73.8999225
127,41.690773233,-74.7566985
128,43.496848597,-73.71820966
129,44.565949014,-73.92394964
765,31.095302429,-97.52969064
414,37.868312364,-83.15647373
415,37.443317907,-82.36966591
416,37.504191706,-82.74115379
417,37.24242127,-83.21995181
410,38.77961053,-84.39133759
411,38.375912531,-82.945326
412,37.851673276,-82.71135469
413,37.568667346,-83.5089125
920,33.098241438,-117.1234278
498,46.067177353,-87.19775456
922,33.60956645,-115.9513286
923,34.472091013,-117.0083743
418,37.223621182,-82.86005558
925,33.780641831,-117.2001567
776,30.096056667,-94.11409067
499,46.731836277,-88.82095557
319,32.48613525,-84.94124081
318,32.524146111,-84.71881593
313,31.907042963,-81.42040333
312,32.831122238,-83.6613981
311,33.783953529,-84.40800647
310,32.598657043,-83.46196372
317,31.460339714,-83.8729811
316,30.99646297,-83.20118248
315,31.326998019,-82.12453177
314,32.053200158,-81.12372795
038,43.374732795,-71.03992308
039,43.188635636,-70.70322282
921,32.771907321,-117.1350064
032,43.523012569,-71.64514574
033,43.234198667,-71.54327067
030,42.883602684,-71.48808663
031,42.979718636,-71.45614736
036,43.1710555,-72.35715513
037,43.692398483,-72.14477848
034,42.909841929,-72.19890636
035,44.497199667,-71.493128
832,42.92415586,-112.3880973
833,42.829716667,-114.2849186
830,43.593486143,-110.6569116
497,45.568748184,-84.54691412
836,43.872260569,-116.3192862
837,43.603729207,-116.2186965
834,43.7497,-111.0338
835,46.158986321,-116.3010233
838,47.679981297,-116.558973
808,39.085742073,-103.8693344
368,32.583473364,-85.31521376
369,32.059656923,-88.19098762
366,30.693147919,-88.10939227
367,32.295579438,-87.38734727
364,31.418350564,-87.07812836
365,30.87355294,-87.93708839
362,33.572418556,-85.70994189
363,31.296443795,-85.55239897
360,32.158069985,-86.14275856
361,32.375087229,-86.26669309
380,35.495414983,-89.47115895
381,35.120251381,-89.95100648
382,36.284425438,-88.73901816
383,35.608709417,-88.56491561
384,35.300440514,-87.30535143
385,36.192031959,-85.41539686
386,34.590991344,-89.82805541
387,33.567528891,-90.81282613
388,34.3104962,-88.65683632
389,33.778739533,-89.94649211
784,27.764533848,-97.42011694
785,26.272385471,-98.03368393
786,30.26962932,-97.90694696
787,30.300219408,-97.75590361
780,28.924522333,-98.8842242
781,29.195564848,-97.98148754
782,29.47205243,-98.5102494
783,27.723627714,-97.83817598
788,29.262739111,-100.1061076
789,29.9189335,-96.82144793
605,41.732223188,-88.29428419
604,41.527542622,-87.91181517
573,43.805995677,-98.39709877
572,45.030676737,-97.11455363
571,43.5559936,-96.71748247
570,43.49054242,-97.00528062
577,44.114191534,-103.0703434
576,45.537128844,-101.3888542
575,43.766144581,-100.41475
574,45.34073254,-98.7272411
258,37.78752483,-81.21530945
259,37.782261325,-81.06703378
252,38.6201865,-81.55791563
253,38.356659447,-81.632095
250,38.193289308,-81.49136783
251,38.230477154,-81.52949919
256,37.757985702,-82.04723313
257,38.405613725,-82.45467443
254,39.398203448,-78.04318183
255,38.288297419,-82.17171728
603,41.899863167,-87.82109567
602,42.036827,-87.72262057
939,36.504861,-121.6209291
731,35.476041263,-97.52196343
730,35.320906629,-97.73935704
733,30.19984,-97.737675
938,36.75323,-119.67554
735,34.524507436,-98.71788476
734,34.234365429,-97.17002614
508,40.959366536,-94.54487314
509,31.18723125,-70.22530625
506,42.629198614,-92.45635736
507,42.4943032,-92.3133456
504,43.16305986,-93.34183112
505,42.745194613,-94.43880957
502,41.674717138,-93.56007778
503,41.596024182,-93.66350373
500,41.703067044,-93.77887094
501,41.604343667,-93.46843178
630,38.444585864,-90.65944291
631,38.636828857,-90.2848315
633,38.95346724,-91.01154328
469,40.727316648,-86.10346399
468,41.080467209,-85.15000649
636,37.661150892,-90.62154205
637,37.319570667,-89.76279055
465,41.462707212,-86.05408446
464,41.545945182,-87.33305591
467,41.170966045,-85.19723189
466,41.676093188,-86.25582275
461,39.651200873,-86.16616451
460,40.139839157,-86.03214604
463,41.461851245,-87.16073211
462,39.795307694,-86.15385979
168,40.941184729,-77.99188132
169,41.821194333,-77.26581421
164,41.896967829,-80.03469609
165,42.116209885,-80.06142319
166,40.481466365,-78.34802438
167,41.813546565,-78.50068426
160,40.949711476,-79.88047429
161,41.153343778,-80.34869309
162,41.019157682,-79.37957045
163,41.582220204,-79.55392367
967,20.803519805,-157.049294
960,40.864755875,-122.2709071
961,39.898658509,-120.2589211
968,21.323930922,-157.8575498
969,7.41615,134.52765
936,36.846622492,-119.7110709
935,35.512596796,-118.1005871
934,35.18162934,-120.5915901
076,40.928258643,-74.01975007
077,40.30918449,-74.10425547
074,41.043735805,-74.2999309
075,40.91876595,-74.1712151
072,40.66577275,-74.22344413
073,40.7238745,-74.06050758
070,40.759647,-74.2316555
071,40.739936261,-74.17980796
078,40.937712804,-74.75599952
079,40.743807457,-74.51392143
600,42.220106345,-88.00809479
878,34.063844667,-107.7285638
879,32.955677333,-107.2938403
877,36.0363781,-104.9444952
874,36.7192718,-108.232133
875,36.133091443,-105.91713
873,35.517565625,-108.6352168
870,35.216785759,-106.7525835
871,35.113703826,-106.6128328
890,36.525974262,-115.2985613
891,36.151016392,-115.1860133
893,39.263333444,-115.29547
894,39.677303776,-119.0956633
647,38.090255234,-94.21719889
897,39.145895273,-119.759495
898,41.074571211,-115.5873669
646,39.861930582,-93.57047395
649,38.95361,-94.54904
007,18.159135982,-66.10879721
006,18.29672251,-66.85415924
005,40.814238,-73.0465615
648,36.960667,-94.37433769
009,18.392566652,-66.07621914
008,18.004683813,-64.82208188
357,34.738179114,-86.35155986
356,34.696222295,-87.29743366
355,33.966861318,-87.64449805
354,33.141732696,-87.72859876
352,33.500333016,-86.80085792
351,33.49341604,-86.6388708
350,33.57483025,-86.70631244
803,40.01788925,-105.2579912
802,39.740744614,-104.9781498
801,39.511983886,-104.8305098
800,39.791381775,-104.9525251
807,40.465749273,-103.0659457
806,40.329499406,-104.6405347
359,34.283917098,-85.94860532
358,34.6984985,-86.62911154
216,38.863180161,-76.04348813
217,39.493970269,-77.48625703
214,39.00145125,-76.49472688
215,39.5905067,-78.97551507
212,39.314032075,-76.6150716
210,39.372133121,-76.57066471
211,39.387937559,-76.63758465
762,33.402334239,-97.27354957
763,33.791238906,-98.74428078
760,32.666191366,-97.3375197
761,32.762220186,-97.33139825
766,31.753030879,-97.03585141
767,31.535730941,-97.15184441
218,38.277126419,-75.59852051
219,39.566672706,-75.950215
289,35.064965571,-83.95712714
288,35.577572727,-82.55647636
281,35.29320688,-80.77227992
280,35.369099949,-81.02303286
283,34.974998616,-78.98697513
282,35.212038378,-80.83618147
285,35.005005296,-77.11203639
284,34.289109677,-78.20611095
287,35.444795172,-82.68997638
286,36.074168578,-81.36972148
678,37.797224641,-100.6516385
679,37.138012,-101.3959327
674,38.93665319,-97.74462474
675,38.233692218,-98.82671507
676,39.312426889,-99.3972382
677,39.340166071,-101.0615696
670,37.550553121,-97.59593257
671,37.550087095,-97.67119448
672,37.684250212,-97.33494203
673,37.191726407,-95.76067141
263,39.197306818,-80.51962442
262,38.777090259,-80.05645311
261,39.227003711,-81.29442734
260,40.170790625,-80.63123796
267,39.35257413,-78.96990574
266,38.459792655,-80.81933428
265,39.577182304,-80.11161609
264,39.251177833,-80.40000937
268,38.948636667,-79.01500033
701,29.964611762,-90.06436992
537,43.078380657,-89.3795122
535,42.941731103,-89.60444048
534,42.729870875,-87.81713375
532,43.041847047,-87.95417809
531,42.737276209,-88.22300061
530,43.451996349,-88.21168935
539,43.619080176,-89.5305191
538,42.817673955,-90.74406041
775,29.586670761,-95.05020121
988,47.862990826,-119.8765555
989,46.664873171,-120.5434739
774,29.474386783,-95.9331117
982,48.360216481,-122.3037375
983,47.440675753,-122.6621999
980,47.549358444,-122.1572753
981,46.864451188,-120.4191412
986,45.924364532,-122.5079839
777,30.087623143,-94.14602736
984,47.203359044,-122.4752954
985,46.928552078,-123.2244398
115,40.707017213,-73.64127649
114,40.6939756,-73.7917042
117,40.80031781,-73.24576329
116,40.583310714,-73.83115871
111,40.7563325,-73.92882413
110,40.776202652,-73.71080761
113,40.750040594,-73.83432291
112,40.660511104,-73.96466917
119,40.925348556,-72.55499373
118,40.769730625,-73.51840275
770,29.77406,-95.41123505
773,30.342423822,-95.3409184
772,29.757286222,-95.40037742
919,32.70071459,-116.8633416
918,34.0875555,-118.1316088
421,36.882244121,-86.06687567
420,36.91543766,-88.57157011
423,37.500778391,-87.0418615
422,36.954659351,-86.98770849
425,37.135590118,-84.72161547
424,37.515862813,-87.64806209
427,37.336735821,-85.75199633
426,36.7725545,-84.71401792
308,33.3398666,-82.36414812
309,33.467661571,-82.03823879
300,33.874721831,-84.18524992
301,34.016552351,-84.862781
302,33.327415197,-84.48071389
303,33.782757175,-84.38809891
304,32.418981592,-82.12534953
305,34.516626114,-83.73318519
306,33.883371019,-83.26591783
307,34.762390444,-85.08981489
825,43.1039605,-108.7671811
049,44.758692971,-69.65654407
048,44.12434619,-69.08846176
047,46.690325023,-68.26633805
046,44.540469206,-68.00838378
045,43.944191419,-69.57994797
044,45.118292897,-68.72047185
043,44.298770769,-69.77464977
042,44.299559617,-70.37952877
041,43.6690642,-70.26319227
040,43.738693494,-70.51236057
847,37.781378366,-112.7021255
846,39.559615319,-111.8764488
845,38.669286593,-110.3219868
826,43.008130095,-106.5624398
843,41.703162575,-112.0719001
842,41.253815,-111.983505
841,40.728166782,-111.8967388
840,40.633787761,-111.425282
821,44.97515,-110.69471
820,41.276765679,-105.1169943
823,41.664197643,-107.1475506
822,42.28303955,-104.5542199
744,35.640592122,-95.43728627
745,34.674508093,-95.70116774
753,32.823989565,-96.80407391
569,38.8952,-77.0365
751,32.562395661,-96.47209094
750,33.038592263,-96.78944123
757,32.248830106,-95.33235779
737,36.383299,-98.11305329
755,33.269724393,-94.36822575
754,33.360884107,-95.80889142
560,43.999086867,-93.96910867
561,43.894316134,-95.66794706
562,45.034647568,-95.65957001
563,45.747529169,-94.60061266
564,46.564363068,-94.50559998
565,46.845545974,-96.11687989
566,47.849925981,-94.44367853
567,48.43603819,-96.33776219
739,36.735762067,-101.5035085
229,38.025785184,-78.57143196
228,38.553541065,-78.81557048
227,38.476409711,-78.06201921
226,39.026046,-78.21670636
225,38.044191044,-77.00806673
224,38.125524595,-77.06827686
223,38.80492865,-77.10067545
222,38.868615931,-77.08150093
221,38.792872054,-77.24076322
220,38.838826333,-77.26275057
726,36.163099685,-92.87205389
727,36.169212235,-94.15261902
724,36.045146697,-90.74352303
725,35.994518932,-91.79425575
722,34.742925292,-92.33675383
723,35.108571769,-90.51480782
720,34.952586765,-91.98732952
721,34.892768623,-92.1019421
728,35.272884526,-93.39381195
729,35.327373674,-94.22594484
151,40.418752567,-79.92789643
150,40.468678842,-80.05571868
153,40.043551579,-80.16888858
152,40.448922613,-79.99544029
155,39.979906175,-78.88011375
154,39.951637329,-79.74992305
157,40.72727425,-79.02626656
156,40.312529403,-79.53590319
159,40.352649413,-78.85596187
158,41.257202871,-78.70112406
609,40.819217351,-87.93001567
608,41.7208625,-87.7047005
976,42.450598609,-121.2526477
634,39.967176,-91.78337721
635,40.198490818,-92.6046517
959,39.503698455,-121.5141639
958,38.582097093,-121.441865
951,37.314217017,-121.8770544
950,37.100906,-121.8726564
953,37.648728988,-120.6762373
952,38.094215135,-120.9921906
955,40.738243431,-123.9344066
954,38.842556831,-123.0421286
957,38.848878483,-120.9666337
956,38.632617809,-121.2780706
638,36.496766851,-89.78138391
639,36.851842152,-90.51190415
089,40.486447125,-74.4499235
088,40.541865209,-74.62532639
083,39.436686342,-75.03497955
082,39.267802027,-74.68604073
081,39.9312861,-75.089879
080,39.822510824,-74.98552092
087,39.99033925,-74.15222496
086,40.206835103,-74.71425831
085,40.277788514,-74.65750095
084,39.3466715,-74.47091267
489,42.721147208,-84.57759429
488,43.030880444,-84.67603003
487,43.898301214,-83.5753942
486,43.812329817,-84.26860517
485,43.0121275,-83.70247255
484,43.246357717,-83.28722085
483,42.62742125,-83.3190651
482,42.363270316,-83.08336656
481,42.223046195,-83.50117728
480,42.671635304,-82.92274101
472,39.067490184,-85.74957345
473,40.053445937,-85.20963948
470,39.158042226,-85.06919742
471,38.376426286,-85.96781105
476,38.144974484,-87.45144065
477,37.976224939,-87.562479
474,39.047803271,-86.67255669
475,38.424734965,-86.99350491
478,39.463973393,-87.31804023
479,40.390919987,-87.05294392
