"season","c_m","zip3","ILIsum","popstatsum"
"2","A","078","1560","201035"
"2","C","078","1160","69453"
"2","A","079","641","146484"
"2","C","079","947","44261"
"2","A","080","682","600302"
"2","C","080","645","220576"
"2","A","081","38","83426"
"2","C","081","15","40374"
"2","A","083","101","120831"
"2","C","083","85","47821"
"2","A","085","197","171677"
"2","C","085","128","58347"
"2","A","086","53","143379"
"2","C","086","10","53159"
"2","A","087","210","198798"
"2","C","087","768","75589"
"2","A","088","1037","481685"
"2","C","088","535","159254"
"2","A","089","40","55155"
"2","C","089","10","20916"
"2","A","100","467","900463"
"2","C","100","149","219333"
"2","A","101","37","41133"
"2","C","101","9","5759"
"2","A","103","51","253186"
"2","C","103","51","90799"
"2","A","104","77","719537"
"2","C","104","102","310149"
"2","A","105","530","360987"
"2","C","105","1686","122920"
"2","A","106","9","41537"
"2","C","106","23","11477"
"2","A","107","202","122849"
"2","C","107","92","42220"
"2","A","108","29","44070"
"2","C","108","202","14240"
"2","A","109","209","275832"
"2","C","109","1205","107619"
"2","A","110","87","132467"
"2","C","110","30","42387"
"2","A","112","435","1355707"
"2","C","112","700","537133"
"2","A","113","223","655667"
"2","C","113","50","187534"
"2","A","114","258","415048"
"2","C","114","132","139607"
"2","A","115","340","397997"
"2","C","115","269","130612"
"2","A","117","1340","876168"
"2","C","117","2695","301020"
"2","A","118","43","39147"
"2","C","118","107","12130"
"2","A","119","145","122750"
"2","C","119","78","47042"
"2","A","120","195","173511"
"2","C","120","254","66214"
"2","A","121","69","151175"
"2","C","121","56","56152"
"2","A","122","77","80671"
"2","C","122","24","27041"
"2","A","123","396","81853"
"2","C","123","376","30072"
"2","A","124","34","81265"
"2","C","124","17","31040"
"2","A","125","153","239850"
"2","C","125","400","88149"
"2","A","127","50","50623"
"2","C","127","15","19595"
"2","A","128","34","118995"
"2","C","128","24","44733"
"2","A","129","71","90802"
"2","C","129","174","33598"
"2","A","130","221","210518"
"2","C","130","1000","82601"
"2","A","131","76","93308"
"2","C","131","205","40597"
"2","A","132","405","119451"
"2","C","132","555","48220"
"2","A","134","22","102862"
"2","C","134","10","42007"
"2","A","136","21","123299"
"2","C","136","19","54923"
"2","A","140","45","239644"
"2","C","140","62","91472"
"2","A","141","19","106051"
"2","C","141","35","41613"
"2","A","142","45","316904"
"2","C","142","420","118218"
"2","A","147","12","97374"
"2","C","147","25","42524"
"2","A","150","397","236683"
"2","C","150","1031","83410"
"2","A","151","344","203100"
"2","C","151","1013","71160"
"2","A","152","481","390253"
"2","C","152","2067","133051"
"2","A","153","88","94555"
"2","C","153","219","35249"
"2","A","154","70","80327"
"2","C","154","74","30436"
"2","A","155","19","47419"
"2","C","155","15","18236"
"2","A","156","271","166667"
"2","C","156","202","56459"
"2","A","157","76","61446"
"2","C","157","65","24481"
"2","A","158","6","48298"
"2","C","158","110","19874"
"2","A","160","170","99837"
"2","C","160","799","39311"
"2","A","161","47","118872"
"2","C","161","81","45574"
"2","A","162","38","47229"
"2","C","162","33","19203"
"2","A","163","44","80718"
"2","C","163","39","33916"
"2","A","164","59","68519"
"2","C","164","59","30994"
"2","A","165","217","97674"
"2","C","165","99","40317"
"2","A","166","17","109943"
"2","C","166","8","42827"
"2","A","168","8","106102"
"2","C","168","33","36079"
"2","A","170","435","312170"
"2","C","170","372","112726"
"2","A","172","91","98533"
"2","C","172","78","38484"
"2","A","173","268","170133"
"2","C","173","170","63695"
"2","A","174","31","79121"
"2","C","174","20","28231"
"2","A","175","938","159710"
"2","C","175","818","67716"
"2","A","176","412","78341"
"2","C","176","465","28631"
"2","A","178","136","119811"
"2","C","178","129","46612"
"2","A","180","50","260369"
"2","C","180","105","93734"
"2","A","183","50","88256"
"2","C","183","40","33059"
"2","A","184","36","88817"
"2","C","184","22","36185"
"2","A","186","50","89613"
"2","C","186","49","32942"
"2","A","187","100","70863"
"2","C","187","126","24550"
"2","A","189","262","191322"
"2","C","189","96","68902"
"2","A","190","1147","594047"
"2","C","190","1779","221613"
"2","A","191","449","810402"
"2","C","191","742","312322"
"2","A","193","171","211097"
"2","C","193","165","77834"
"2","A","194","454","259421"
"2","C","194","475","89822"
"2","A","195","85","110977"
"2","C","195","135","40104"
"2","A","196","34","99684"
"2","C","196","65","37875"
"2","A","197","83","165075"
"2","C","197","322","63387"
"2","A","198","26","116973"
"2","C","198","92","40898"
"2","A","199","228","154975"
"2","C","199","104","59861"
"2","A","200","168","335076"
"2","C","200","217","102915"
"2","A","201","152","354028"
"2","C","201","439","122166"
"2","A","206","516","159743"
"2","C","206","892","62587"
"2","A","207","1166","542226"
"2","C","207","1315","187139"
"2","A","208","416","356904"
"2","C","208","1171","118240"
"2","A","209","129","162241"
"2","C","209","470","52368"
"2","A","210","2003","384502"
"2","C","210","2862","129173"
"2","A","211","1285","239467"
"2","C","211","2094","84286"
"2","A","212","2393","648797"
"2","C","212","3099","242733"
"2","A","214","270","48345"
"2","C","214","379","16510"
"2","A","215","202","53572"
"2","C","215","451","20935"
"2","A","216","219","80755"
"2","C","216","250","29924"
"2","A","217","1452","233417"
"2","C","217","1408","84134"
"2","A","218","310","86726"
"2","C","218","566","31378"
"2","A","219","85","47598"
"2","C","219","104","18863"
"2","A","220","152","259403"
"2","C","220","446","79462"
"2","A","221","127","236884"
"2","C","221","241","81807"
"2","A","222","78","125366"
"2","C","222","51","27453"
"2","A","223","257","185884"
"2","C","223","128","45281"
"2","A","224","239","90623"
"2","C","224","285","35224"
"2","A","225","189","81430"
"2","C","225","149","31828"
"2","A","226","180","83534"
"2","C","226","56","30235"
"2","A","227","82","36394"
"2","C","227","42","13372"
"2","A","228","93","81081"
"2","C","228","85","30037"
"2","A","229","929","125033"
"2","C","229","311","45090"
"2","A","230","160","101305"
"2","C","230","105","36444"
"2","A","231","551","165114"
"2","C","231","560","60586"
"2","A","232","682","285158"
"2","C","232","424","99907"
"2","A","233","173","131234"
"2","C","233","68","51535"
"2","A","234","169","312439"
"2","C","234","120","113626"
"2","A","235","13","137259"
"2","C","235","96","54269"
"2","A","236","178","220777"
"2","C","236","283","85125"
"2","A","238","472","172222"
"2","C","238","248","67597"
"2","A","239","351","55301"
"2","C","239","211","19643"
"2","A","240","163","189245"
"2","C","240","102","63674"
"2","A","241","307","124534"
"2","C","241","184","43602"
"2","A","242","252","106497"
"2","C","242","242","38943"
"2","A","243","61","84767"
"2","C","243","178","28750"
"2","A","244","236","75951"
"2","C","244","307","26742"
"2","A","245","662","197541"
"2","C","245","409","71460"
"2","A","246","115","39266"
"2","C","246","160","15900"
"2","A","247","20","32868"
"2","C","247","3","12378"
"2","A","249","74","28032"
"2","C","249","44","9752"
"2","A","250","16","39156"
"2","C","250","8","14052"
"2","A","251","19","44342"
"2","C","251","5","16040"
"2","A","252","13","30947"
"2","C","252","5","12499"
"2","A","253","64","62988"
"2","C","253","14","21692"
"2","A","254","100","74836"
"2","C","254","65","28852"
"2","A","255","38","75153"
"2","C","255","33","28450"
"2","A","257","22","42681"
"2","C","257","13","13651"
"2","A","258","33","43640"
"2","C","258","13","17757"
"2","A","260","17","74232"
"2","C","260","12","26891"
"2","A","261","85","72168"
"2","C","261","39","27700"
"2","A","262","30","44046"
"2","C","262","35","17820"
"2","A","263","225","44583"
"2","C","263","254","17451"
"2","A","264","115","30143"
"2","C","264","143","12220"
"2","A","265","167","89005"
"2","C","265","122","32633"
"2","A","266","13","17730"
"2","C","266","5","7483"
"2","A","267","71","26353"
"2","C","267","126","11042"
"2","A","270","196","153808"
"2","C","270","483","52444"
"2","A","271","214","121204"
"2","C","271","96","41911"
"2","A","272","652","289173"
"2","C","272","667","100985"
"2","A","273","385","186653"
"2","C","273","302","66190"
"2","A","274","120","159205"
"2","C","274","63","53777"
"2","A","275","2842","479105"
"2","C","275","3871","169846"
"2","A","276","1076","223982"
"2","C","276","1493","68332"
"2","A","277","124","130202"
"2","C","277","75","45694"
"2","A","278","1683","277637"
"2","C","278","1387","108565"
"2","A","279","198","92711"
"2","C","279","99","37599"
"2","A","280","1098","314608"
"2","C","280","1443","116240"
"2","A","281","763","252153"
"2","C","281","1106","94608"
"2","A","282","916","359875"
"2","C","282","641","127911"
"2","A","283","1311","418176"
"2","C","283","2709","172235"
"2","A","284","1245","206355"
"2","C","284","1237","74285"
"2","A","285","1045","247351"
"2","C","285","1123","94948"
"2","A","286","813","335240"
"2","C","286","4128","114053"
"2","A","287","1141","257820"
"2","C","287","1017","87306"
"2","A","288","365","52653"
"2","C","288","93","17586"
"2","A","290","577","197025"
"2","C","290","583","79530"
"2","A","291","326","197123"
"2","C","291","317","81325"
"2","A","292","380","168381"
"2","C","292","416","61522"
"2","A","293","691","203515"
"2","C","293","825","75650"
"2","A","294","971","345871"
"2","C","294","1313","141256"
"2","A","295","1157","297161"
"2","C","295","1314","122079"
"2","A","296","1758","472364"
"2","C","296","2439","176224"
"2","A","297","639","152527"
"2","C","297","852","60280"
"2","A","298","107","110997"
"2","C","298","56","45858"
"2","A","299","100","87378"
"2","C","299","188","39432"
"2","A","300","2109","1106335"
"2","C","300","4381","381441"
"2","A","301","2281","510596"
"2","C","301","2550","193139"
"2","A","302","694","446372"
"2","C","302","1644","176885"
"2","A","303","617","520628"
"2","C","303","625","169042"
"2","A","304","165","107363"
"2","C","304","134","48578"
"2","A","305","256","263960"
"2","C","305","350","99579"
"2","A","306","201","178997"
"2","C","306","247","69550"
"2","A","307","462","173886"
"2","C","307","363","68859"
"2","A","308","334","82652"
"2","C","308","158","35578"
"2","A","309","337","111904"
"2","C","309","144","47165"
"2","A","310","361","261376"
"2","C","310","539","107502"
"2","A","312","49","86501"
"2","C","312","523","36052"
"2","A","313","259","93011"
"2","C","313","511","39789"
"2","A","314","356","116134"
"2","C","314","351","48317"
"2","A","315","253","156873"
"2","C","315","186","67378"
"2","A","316","102","92081"
"2","C","316","79","40517"
"2","A","317","912","247918"
"2","C","317","1147","115830"
"2","A","318","59","39980"
"2","C","318","67","15558"
"2","A","319","120","104475"
"2","C","319","67","44388"
"2","A","320","485","250215"
"2","C","320","288","99029"
"2","A","321","476","223638"
"2","C","321","469","76435"
"2","A","322","607","453696"
"2","C","322","529","172225"
"2","A","323","19","233107"
"2","C","323","30","82136"
"2","A","324","143","160319"
"2","C","324","394","60397"
"2","A","325","590","329930"
"2","C","325","579","126036"
"2","A","326","212","179469"
"2","C","326","108","67800"
"2","A","327","917","436979"
"2","C","327","1355","161045"
"2","A","328","1112","412005"
"2","C","328","808","147140"
"2","A","329","152","272242"
"2","C","329","194","95382"
"2","A","330","599","786353"
"2","C","330","3948","273350"
"2","A","331","512","945123"
"2","C","331","2189","321924"
"2","A","333","488","400354"
"2","C","333","2259","127355"
"2","A","334","1106","610325"
"2","C","334","2083","208354"
"2","A","335","200","272228"
"2","C","335","99","104662"
"2","A","336","421","365084"
"2","C","336","155","126704"
"2","A","337","432","359314"
"2","C","337","543","108131"
"2","A","338","343","288851"
"2","C","338","842","116779"
"2","A","339","631","255636"
"2","C","339","1577","89325"
"2","A","341","53","139045"
"2","C","341","78","48310"
"2","A","342","328","286122"
"2","C","342","148","93702"
"2","A","344","90","156408"
"2","C","344","426","56591"
"2","A","346","192","242336"
"2","C","346","271","81221"
"2","A","347","1496","189215"
"2","C","347","906","73928"
"2","A","349","99","159857"
"2","C","349","121","61459"
"2","A","350","54","218954"
"2","C","350","50","84603"
"2","A","351","47","161493"
"2","C","351","89","63723"
"2","A","352","47","267321"
"2","C","352","35","96643"
"2","A","354","194","111866"
"2","C","354","244","44456"
"2","A","355","66","89112"
"2","C","355","43","33835"
"2","A","356","152","193982"
"2","C","356","65","72840"
"2","A","359","37","144897"
"2","C","359","10","54824"
"2","A","360","86","141001"
"2","C","360","174","62120"
"2","A","361","130","114385"
"2","C","361","97","48537"
"2","A","362","39","95944"
"2","C","362","19","37619"
"2","A","363","10","113959"
"2","C","363","1393","47804"
"2","A","365","333","165619"
"2","C","365","204","71233"
"2","A","366","39","150222"
"2","C","366","236","64715"
"2","A","367","78","61753"
"2","C","367","56","31987"
"2","A","368","119","123836"
"2","C","368","33","47226"
"2","A","370","1455","405692"
"2","C","370","3226","155407"
"2","A","371","650","270854"
"2","C","371","1876","105252"
"2","A","372","308","234572"
"2","C","372","362","84831"
"2","A","373","826","286757"
"2","C","373","975","108412"
"2","A","374","233","101731"
"2","C","374","97","36273"
"2","A","376","788","219928"
"2","C","376","679","71256"
"2","A","377","638","173437"
"2","C","377","347","61410"
"2","A","378","787","261223"
"2","C","378","554","92115"
"2","A","379","472","198384"
"2","C","379","592","68070"
"2","A","380","108","192090"
"2","C","380","42","78505"
"2","A","381","334","420583"
"2","C","381","121","175597"
"2","A","383","41","148190"
"2","C","383","22","56506"
"2","A","384","174","89154"
"2","C","384","177","35860"
"2","A","385","109","112401"
"2","C","385","74","40784"
"2","A","386","244","180626"
"2","C","386","180","82999"
"2","A","388","26","133667"
"2","C","388","533","55412"
"2","A","390","41","132676"
"2","C","390","16","63730"
"2","A","394","54","178541"
"2","C","394","42","82061"
"2","A","395","556","200804"
"2","C","395","272","87465"
"2","A","400","310","111778"
"2","C","400","258","45349"
"2","A","401","236","77589"
"2","C","401","147","34285"
"2","A","402","1649","382301"
"2","C","402","500","138538"
"2","A","403","36","164031"
"2","C","403","40","66598"
"2","A","404","300","91946"
"2","C","404","304","35631"
"2","A","405","31","156655"
"2","C","405","21","52997"
"2","A","406","42","28146"
"2","C","406","26","9812"
"2","A","407","36","53330"
"2","C","407","81","23474"
"2","A","409","21","40455"
"2","C","409","31","17588"
"2","A","410","1437","240143"
"2","C","410","1493","98381"
"2","A","411","232","74678"
"2","C","411","153","28755"
"2","A","412","36","26991"
"2","C","412","31","12105"
"2","A","420","40","117558"
"2","C","420","11","42406"
"2","A","421","198","102180"
"2","C","421","125","39805"
"2","A","422","71","84446"
"2","C","422","104","33890"
"2","A","423","56","87192"
"2","C","423","39","36844"
"2","A","425","13","38439"
"2","C","425","112","14709"
"2","A","427","42","85029"
"2","C","427","115","33460"
"2","A","430","350","360430"
"2","C","430","242","140217"
"2","A","431","274","199351"
"2","C","431","310","77808"
"2","A","432","169","426023"
"2","C","432","80","150914"
"2","A","433","92","93972"
"2","C","433","66","40400"
"2","A","434","59","90781"
"2","C","434","76","37028"
"2","A","435","200","152630"
"2","C","435","356","64407"
"2","A","436","359","195831"
"2","C","436","531","79483"
"2","A","437","232","97520"
"2","C","437","155","43033"
"2","A","438","33","32881"
"2","C","438","9","14599"
"2","A","439","59","95117"
"2","C","439","19","36132"
"2","A","440","267","449124"
"2","C","440","187","179331"
"2","A","441","823","701162"
"2","C","441","594","266621"
"2","A","442","705","293852"
"2","C","442","567","115853"
"2","A","443","619","152011"
"2","C","443","193","58060"
"2","A","444","337","192456"
"2","C","444","303","75358"
"2","A","445","178","90498"
"2","C","445","261","34720"
"2","A","446","198","234602"
"2","C","446","155","99757"
"2","A","447","90","102398"
"2","C","447","41","40067"
"2","A","448","116","180514"
"2","C","448","64","79436"
"2","A","449","21","52695"
"2","C","449","7","19361"
"2","A","450","1612","280219"
"2","C","450","1621","112362"
"2","A","451","562","165245"
"2","C","451","1103","71673"
"2","A","452","1724","450016"
"2","C","452","2233","177416"
"2","A","453","894","261840"
"2","C","453","494","107973"
"2","A","454","972","272029"
"2","C","454","397","102648"
"2","A","455","31","55539"
"2","C","455","14","22843"
"2","A","456","255","180145"
"2","C","456","897","76848"
"2","A","457","20","85690"
"2","C","457","16","34235"
"2","A","458","205","192290"
"2","C","458","200","86402"
"2","A","460","954","227811"
"2","C","460","933","90912"
"2","A","461","617","247530"
"2","C","461","520","102120"
"2","A","462","1326","484981"
"2","C","462","552","180573"
"2","A","463","934","335831"
"2","C","463","875","136740"
"2","A","464","113","77960"
"2","C","464","114","36186"
"2","A","465","130","242406"
"2","C","465","95","103500"
"2","A","466","38","77400"
"2","C","466","55","31867"
"2","A","467","209","166714"
"2","C","467","209","75286"
"2","A","468","291","156997"
"2","C","468","186","63274"
"2","A","469","48","169207"
"2","C","469","94","70573"
"2","A","470","227","57502"
"2","C","470","270","25985"
"2","A","471","433","145045"
"2","C","471","178","58981"
"2","A","472","245","106359"
"2","C","472","216","43565"
"2","A","473","274","176812"
"2","C","473","340","70198"
"2","A","474","418","140177"
"2","C","474","381","53398"
"2","A","475","68","82631"
"2","C","475","71","36030"
"2","A","476","217","64912"
"2","C","476","144","27046"
"2","A","477","315","92746"
"2","C","477","130","35659"
"2","A","478","172","96822"
"2","C","478","177","38272"
"2","A","479","105","155374"
"2","C","479","83","64620"
"2","A","480","1155","616193"
"2","C","480","2197","219548"
"2","A","481","1537","861948"
"2","C","481","2802","318175"
"2","A","482","646","613741"
"2","C","482","958","269909"
"2","A","483","921","541790"
"2","C","483","1502","186570"
"2","A","484","833","249613"
"2","C","484","889","101765"
"2","A","485","478","111808"
"2","C","485","390","51026"
"2","A","486","506","217589"
"2","C","486","836","92673"
"2","A","487","110","113310"
"2","C","487","101","47175"
"2","A","488","606","331403"
"2","C","488","785","138131"
"2","A","489","221","89372"
"2","C","489","440","34796"
"2","A","490","1843","397239"
"2","C","490","2389","165530"
"2","A","491","96","59825"
"2","C","491","175","23740"
"2","A","492","384","188325"
"2","C","492","642","79836"
"2","A","493","698","155431"
"2","C","493","804","67382"
"2","A","494","1615","284211"
"2","C","494","1194","124091"
"2","A","495","1290","221672"
"2","C","495","1042","88485"
"2","A","496","372","131284"
"2","C","496","271","55508"
"2","A","497","64","120371"
"2","C","497","59","49594"
"2","A","498","78","96544"
"2","C","498","68","40350"
"2","A","499","33","41338"
"2","C","499","56","16859"
"2","A","500","43","110403"
"2","C","500","94","42712"
"2","A","501","84","82294"
"2","C","501","154","34181"
"2","A","502","115","103537"
"2","C","502","164","40934"
"2","A","503","67","142146"
"2","C","503","160","52957"
"2","A","505","23","65509"
"2","C","505","9","28507"
"2","A","506","21","86005"
"2","C","506","31","37035"
"2","A","508","18","16507"
"2","C","508","17","7192"
"2","A","510","440","43630"
"2","C","510","426","21321"
"2","A","511","224","44738"
"2","C","511","285","20412"
"2","A","512","152","19951"
"2","C","512","184","10656"
"2","A","513","104","23687"
"2","C","513","130","10423"
"2","A","514","98","23143"
"2","C","514","57","11496"
"2","A","515","165","73687"
"2","C","515","122","32069"
"2","A","516","104","12559"
"2","C","516","92","5264"
"2","A","520","187","69774"
"2","C","520","266","32469"
"2","A","521","84","29743"
"2","C","521","150","14143"
"2","A","522","80","90835"
"2","C","522","116","32147"
"2","A","523","67","72304"
"2","C","523","171","30362"
"2","A","524","88","71011"
"2","C","524","234","26500"
"2","A","526","52","57200"
"2","C","526","49","23393"
"2","A","527","15","88821"
"2","C","527","6","36444"
"2","A","530","107","320722"
"2","C","530","168","132466"
"2","A","531","182","350300"
"2","C","531","349","137425"
"2","A","532","409","437031"
"2","C","532","727","175475"
"2","A","535","116","264204"
"2","C","535","97","107748"
"2","A","539","27","98499"
"2","C","539","25","39385"
"2","A","540","39","66637"
"2","C","540","47","27919"
"2","A","541","342","120168"
"2","C","541","490","52913"
"2","A","542","404","66190"
"2","C","542","352","28055"
"2","A","543","250","96783"
"2","C","543","274","37397"
"2","A","544","595","197577"
"2","C","544","753","87214"
"2","A","545","55","47112"
"2","C","545","57","18583"
"2","A","547","20","131829"
"2","C","547","14","54886"
"2","A","548","116","89899"
"2","C","548","178","39272"
"2","A","549","318","241058"
"2","C","549","690","97636"
"2","A","550","60","309790"
"2","C","550","142","135625"
"2","A","551","78","423233"
"2","C","551","299","157718"
"2","A","553","122","459519"
"2","C","553","290","187133"
"2","A","554","253","574505"
"2","C","554","716","190798"
"2","A","557","10","90118"
"2","C","557","9","36162"
"2","A","558","67","61975"
"2","C","558","92","23986"
"2","A","559","12","163060"
"2","C","559","8","71385"
"2","A","561","132","43759"
"2","C","561","267","20681"
"2","A","563","212","144183"
"2","C","563","291","66628"
"2","A","570","156","81865"
"2","C","570","156","36932"
"2","A","572","309","33684"
"2","C","572","597","16516"
"2","A","574","213","30246"
"2","C","574","432","13449"
"2","A","575","21","27074"
"2","C","575","18","14160"
"2","A","576","12","10577"
"2","C","576","20","5690"
"2","A","584","15","25191"
"2","C","584","36","10813"
"2","A","598","9","94863"
"2","C","598","19","39121"
"2","A","600","771","875756"
"2","C","600","1480","326336"
"2","A","601","547","760244"
"2","C","601","1467","283992"
"2","A","602","7","46595"
"2","C","602","33","16783"
"2","A","603","23","38300"
"2","C","603","40","14004"
"2","A","604","578","726546"
"2","C","604","602","291941"
"2","A","605","265","477182"
"2","C","605","513","183292"
"2","A","606","795","1588344"
"2","C","606","645","605639"
"2","A","607","22","57387"
"2","C","607","26","18504"
"2","A","608","33","80715"
"2","C","608","32","38333"
"2","A","609","31","82150"
"2","C","609","23","36661"
"2","A","610","329","156469"
"2","C","610","391","64988"
"2","A","612","82","114041"
"2","C","612","64","47016"
"2","A","613","49","76205"
"2","C","613","35","32417"
"2","A","614","24","79656"
"2","C","614","24","32809"
"2","A","615","44","104192"
"2","C","615","61","42371"
"2","A","617","28","124157"
"2","C","617","46","48194"
"2","A","618","38","153333"
"2","C","618","37","60608"
"2","A","619","40","56715"
"2","C","619","36","23561"
"2","A","620","61","161453"
"2","C","620","92","64729"
"2","A","622","57","231224"
"2","C","622","48","98170"
"2","A","623","13","58570"
"2","C","623","8","23554"
"2","A","624","148","73955"
"2","C","624","182","32192"
"2","A","625","143","99573"
"2","C","625","116","40204"
"2","A","626","321","84540"
"2","C","626","304","34983"
"2","A","627","135","75673"
"2","C","627","78","28041"
"2","A","628","73","110916"
"2","C","628","126","46065"
"2","A","630","61","385926"
"2","C","630","11","157191"
"2","A","631","70","514370"
"2","C","631","11","198379"
"2","A","638","16","64267"
"2","C","638","11","28596"
"2","A","640","299","295759"
"2","C","640","404","119589"
"2","A","641","277","291889"
"2","C","641","528","106860"
"2","A","644","23","52199"
"2","C","644","22","21199"
"2","A","646","125","35472"
"2","C","646","170","15190"
"2","A","647","10","58016"
"2","C","647","8","24711"
"2","A","648","68","92764"
"2","C","648","105","39064"
"2","A","650","25","73958"
"2","C","650","36","30600"
"2","A","651","67","37039"
"2","C","651","43","13209"
"2","A","652","133","131768"
"2","C","652","47","53416"
"2","A","653","41","51051"
"2","C","653","13","20542"
"2","A","660","316","237369"
"2","C","660","191","94861"
"2","A","661","108","79129"
"2","C","661","50","34404"
"2","A","662","187","185368"
"2","C","662","71","62901"
"2","A","665","17","68411"
"2","C","665","9","29775"
"2","A","667","115","59783"
"2","C","667","123","25852"
"2","A","670","24","82129"
"2","C","670","5","41906"
"2","A","672","7","210889"
"2","C","672","6","84833"
"2","A","680","288","89326"
"2","C","680","302","39379"
"2","A","681","676","291738"
"2","C","681","441","114740"
"2","A","683","72","39923"
"2","C","683","89","17341"
"2","A","684","38","34896"
"2","C","684","64","15649"
"2","A","685","95","136884"
"2","C","685","415","50626"
"2","A","686","41","36511"
"2","C","686","26","17533"
"2","A","687","97","65940"
"2","C","687","118","31939"
"2","A","688","120","79619"
"2","C","688","99","36543"
"2","A","689","109","37377"
"2","C","689","94","16100"
"2","A","690","12","12618"
"2","C","690","14","5508"
"2","A","700","73","340082"
"2","C","700","58","137969"
"2","A","701","30","280907"
"2","C","701","10","120443"
"2","A","703","29","140377"
"2","C","703","42","65897"
"2","A","704","137","189735"
"2","C","704","224","87378"
"2","A","705","857","308568"
"2","C","705","831","146954"
"2","A","706","93","132872"
"2","C","706","99","60110"
"2","A","707","194","181142"
"2","C","707","105","80505"
"2","A","708","332","201328"
"2","C","708","78","81975"
"2","A","710","102","93484"
"2","C","710","42","41700"
"2","A","711","413","148402"
"2","C","711","97","64695"
"2","A","712","446","169952"
"2","C","712","393","81498"
"2","A","713","26","106445"
"2","C","713","118","48786"
"2","A","714","38","100178"
"2","C","714","76","43922"
"2","A","717","25","59139"
"2","C","717","22","25646"
"2","A","718","97","65487"
"2","C","718","147","28956"
"2","A","725","134","51503"
"2","C","725","54","19766"
"2","A","730","1183","321054"
"2","C","730","1065","130954"
"2","A","731","1229","319883"
"2","C","731","700","125704"
"2","A","734","55","42479"
"2","C","734","44","17869"
"2","A","735","189","109127"
"2","C","735","112","47022"
"2","A","736","13","27750"
"2","C","736","9","11545"
"2","A","737","280","53133"
"2","C","737","271","22497"
"2","A","738","12","15305"
"2","C","738","5","6408"
"2","A","739","7","14596"
"2","C","739","10","6995"
"2","A","740","938","279499"
"2","C","740","1407","116618"
"2","A","741","427","225680"
"2","C","741","834","82977"
"2","A","743","221","63629"
"2","C","743","211","26038"
"2","A","744","220","107880"
"2","C","744","124","46352"
"2","A","745","62","45588"
"2","C","745","61","18405"
"2","A","746","123","29337"
"2","C","746","59","12676"
"2","A","747","35","42047"
"2","C","747","42","18792"
"2","A","748","260","94978"
"2","C","748","289","40567"
"2","A","749","15","57027"
"2","C","749","7","25362"
"2","A","750","3536","938829"
"2","C","750","3095","342502"
"2","A","751","1071","345257"
"2","C","751","989","151230"
"2","A","752","1182","714629"
"2","C","752","1657","258334"
"2","A","754","272","153187"
"2","C","754","222","64105"
"2","A","755","246","63978"
"2","C","755","253","27260"
"2","A","756","179","159768"
"2","C","756","204","70705"
"2","A","757","335","156969"
"2","C","757","326","65049"
"2","A","758","198","67520"
"2","C","758","104","24142"
