"season","c_m","zip3","ILIsum","popstatsum"
"3","A","129","110","91605"
"3","C","129","276","33351"
"3","A","130","129","205222"
"3","C","130","708","83092"
"3","A","131","40","96576"
"3","C","131","139","41587"
"3","A","132","285","120952"
"3","C","132","333","50595"
"3","A","134","17","101368"
"3","C","134","34","39103"
"3","A","136","12","126325"
"3","C","136","8","51590"
"3","A","140","28","238996"
"3","C","140","59","94756"
"3","A","142","30","311863"
"3","C","142","304","121466"
"3","A","147","10","96917"
"3","C","147","15","42067"
"3","A","148","23","152391"
"3","C","148","144","63529"
"3","A","150","366","240331"
"3","C","150","1127","88447"
"3","A","151","326","197616"
"3","C","151","918","72500"
"3","A","152","452","392106"
"3","C","152","1719","134903"
"3","A","153","65","95352"
"3","C","153","303","34495"
"3","A","154","63","82745"
"3","C","154","85","30203"
"3","A","155","17","48619"
"3","C","155","16","17090"
"3","A","156","234","163617"
"3","C","156","348","58457"
"3","A","157","75","60524"
"3","C","157","66","23336"
"3","A","160","118","102474"
"3","C","160","584","39546"
"3","A","161","42","116430"
"3","C","161","117","46859"
"3","A","162","30","47092"
"3","C","162","84","19033"
"3","A","163","23","80707"
"3","C","163","27","32804"
"3","A","164","67","69792"
"3","C","164","86","31157"
"3","A","165","212","97814"
"3","C","165","133","39490"
"3","A","166","39","112652"
"3","C","166","25","40607"
"3","A","168","11","106898"
"3","C","168","22","35593"
"3","A","170","265","312214"
"3","C","170","295","115743"
"3","A","171","26","89067"
"3","C","171","8","31217"
"3","A","172","45","95682"
"3","C","172","66","37988"
"3","A","173","108","169320"
"3","C","173","114","65770"
"3","A","174","13","83087"
"3","C","174","10","30579"
"3","A","175","657","154407"
"3","C","175","864","70087"
"3","A","176","274","80695"
"3","C","176","379","31359"
"3","A","178","49","123873"
"3","C","178","45","45416"
"3","A","180","66","260296"
"3","C","180","100","99197"
"3","A","183","65","83767"
"3","C","183","52","36243"
"3","A","184","8","98555"
"3","C","184","11","40101"
"3","A","186","42","89594"
"3","C","186","55","33321"
"3","A","187","62","73409"
"3","C","187","76","25902"
"3","A","189","218","188929"
"3","C","189","89","74064"
"3","A","190","976","602109"
"3","C","190","1929","234549"
"3","A","191","403","802859"
"3","C","191","923","330086"
"3","A","193","157","212249"
"3","C","193","202","86484"
"3","A","194","354","262487"
"3","C","194","402","90140"
"3","A","195","75","109976"
"3","C","195","134","41877"
"3","A","196","46","100227"
"3","C","196","129","41946"
"3","A","197","89","166766"
"3","C","197","357","65376"
"3","A","198","35","119670"
"3","C","198","105","43370"
"3","A","199","231","156398"
"3","C","199","108","61681"
"3","A","200","357","342048"
"3","C","200","374","101540"
"3","A","201","277","369107"
"3","C","201","1356","135678"
"3","A","206","582","162598"
"3","C","206","1417","69590"
"3","A","207","1583","542144"
"3","C","207","1406","205735"
"3","A","208","551","354744"
"3","C","208","1852","128101"
"3","A","209","182","170855"
"3","C","209","638","55801"
"3","A","210","1623","386032"
"3","C","210","2467","144985"
"3","A","211","1048","238371"
"3","C","211","1493","91674"
"3","A","212","1663","660299"
"3","C","212","2510","251912"
"3","A","214","186","51468"
"3","C","214","332","16017"
"3","A","215","140","55170"
"3","C","215","426","20981"
"3","A","216","232","82620"
"3","C","216","258","31972"
"3","A","217","985","238150"
"3","C","217","1508","93320"
"3","A","218","271","87962"
"3","C","218","362","32956"
"3","A","219","62","50123"
"3","C","219","86","20594"
"3","A","220","231","262898"
"3","C","220","1532","85917"
"3","A","221","180","230810"
"3","C","221","763","87853"
"3","A","222","137","136437"
"3","C","222","143","24804"
"3","A","223","242","198573"
"3","C","223","254","46716"
"3","A","224","182","91211"
"3","C","224","319","37275"
"3","A","225","120","85442"
"3","C","225","179","36341"
"3","A","226","139","85841"
"3","C","226","260","32328"
"3","A","227","37","36685"
"3","C","227","48","14207"
"3","A","228","134","83271"
"3","C","228","149","32533"
"3","A","229","750","127639"
"3","C","229","530","46048"
"3","A","230","316","106686"
"3","C","230","305","39853"
"3","A","231","466","169559"
"3","C","231","678","67206"
"3","A","232","476","292987"
"3","C","232","555","101946"
"3","A","233","113","131452"
"3","C","233","173","55757"
"3","A","234","279","309989"
"3","C","234","349","122278"
"3","A","235","19","136620"
"3","C","235","99","50465"
"3","A","236","589","221615"
"3","C","236","832","88300"
"3","A","237","54","53734"
"3","C","237","24","21495"
"3","A","238","324","173655"
"3","C","238","213","67973"
"3","A","239","169","54993"
"3","C","239","185","21184"
"3","A","240","123","191817"
"3","C","240","114","65984"
"3","A","241","234","124467"
"3","C","241","174","43809"
"3","A","242","204","107307"
"3","C","242","344","36217"
"3","A","243","27","87320"
"3","C","243","119","28952"
"3","A","244","165","75364"
"3","C","244","365","27010"
"3","A","245","324","197722"
"3","C","245","448","75047"
"3","A","246","115","41000"
"3","C","246","758","13579"
"3","A","247","14","34120"
"3","C","247","33","11121"
"3","A","249","143","29025"
"3","C","249","185","9624"
"3","A","250","10","38580"
"3","C","250","16","12576"
"3","A","251","6","46186"
"3","C","251","5","14889"
"3","A","252","13","30544"
"3","C","252","142","11293"
"3","A","253","29","65169"
"3","C","253","27","20841"
"3","A","254","114","79090"
"3","C","254","135","29304"
"3","A","255","23","77257"
"3","C","255","44","27872"
"3","A","256","27","29058"
"3","C","256","27","10450"
"3","A","257","9","42107"
"3","C","257","13","13759"
"3","A","258","30","48752"
"3","C","258","29","16228"
"3","A","259","21","25054"
"3","C","259","29","8620"
"3","A","260","13","72271"
"3","C","260","7","25576"
"3","A","261","48","71350"
"3","C","261","95","26301"
"3","A","262","18","44293"
"3","C","262","20","16456"
"3","A","263","185","47326"
"3","C","263","358","17556"
"3","A","264","99","28848"
"3","C","264","171","11050"
"3","A","265","93","91711"
"3","C","265","205","31726"
"3","A","266","9","17927"
"3","C","266","12","6673"
"3","A","267","66","26885"
"3","C","267","127","10619"
"3","A","270","153","152371"
"3","C","270","450","54411"
"3","A","271","153","125577"
"3","C","271","125","44059"
"3","A","272","516","295734"
"3","C","272","1192","107435"
"3","A","273","295","187973"
"3","C","273","478","68460"
"3","A","274","50","162679"
"3","C","274","27","55954"
"3","A","275","1922","492402"
"3","C","275","4287","179397"
"3","A","276","573","238570"
"3","C","276","1466","74949"
"3","A","277","87","134341"
"3","C","277","65","42950"
"3","A","278","1143","280161"
"3","C","278","1608","111012"
"3","A","279","190","94945"
"3","C","279","243","37207"
"3","A","280","665","317696"
"3","C","280","1315","116012"
"3","A","281","519","268931"
"3","C","281","1110","103063"
"3","A","282","787","388162"
"3","C","282","841","128396"
"3","A","283","1073","425617"
"3","C","283","3057","173821"
"3","A","284","1065","213578"
"3","C","284","1492","73614"
"3","A","285","794","246635"
"3","C","285","1436","91935"
"3","A","286","556","335128"
"3","C","286","3966","117928"
"3","A","287","837","256577"
"3","C","287","1520","88796"
"3","A","288","289","60904"
"3","C","288","142","18940"
"3","A","289","22","17724"
"3","C","289","10","5733"
"3","A","290","633","200895"
"3","C","290","1071","81391"
"3","A","291","446","194909"
"3","C","291","664","80334"
"3","A","292","252","173757"
"3","C","292","637","64223"
"3","A","293","833","203715"
"3","C","293","1552","77433"
"3","A","294","1310","350969"
"3","C","294","2595","141532"
"3","A","295","1397","306376"
"3","C","295","4214","116427"
"3","A","296","1569","482135"
"3","C","296","3058","178753"
"3","A","297","653","157557"
"3","C","297","1325","62620"
"3","A","298","216","113515"
"3","C","298","499","45999"
"3","A","299","163","91148"
"3","C","299","511","36240"
"3","A","300","2200","1153067"
"3","C","300","4541","420655"
"3","A","301","2127","532165"
"3","C","301","3589","209332"
"3","A","302","745","459569"
"3","C","302","1984","192519"
"3","A","303","572","557684"
"3","C","303","794","164267"
"3","A","304","283","111714"
"3","C","304","689","48969"
"3","A","305","319","278045"
"3","C","305","597","103767"
"3","A","306","203","189511"
"3","C","306","502","71641"
"3","A","307","536","180524"
"3","C","307","944","69061"
"3","A","308","165","86393"
"3","C","308","524","39912"
"3","A","309","209","110279"
"3","C","309","529","45285"
"3","A","310","353","266120"
"3","C","310","751","111309"
"3","A","312","75","88787"
"3","C","312","385","36727"
"3","A","313","209","94306"
"3","C","313","731","41717"
"3","A","314","319","122027"
"3","C","314","541","47245"
"3","A","315","354","161892"
"3","C","315","372","67740"
"3","A","316","140","95156"
"3","C","316","135","39967"
"3","A","317","583","254750"
"3","C","317","1234","114317"
"3","A","318","39","39856"
"3","C","318","78","16427"
"3","A","319","49","105749"
"3","C","319","38","44891"
"3","A","320","448","263764"
"3","C","320","499","102914"
"3","A","321","342","222579"
"3","C","321","412","77361"
"3","A","322","732","473499"
"3","C","322","843","181350"
"3","A","323","34","233378"
"3","C","323","69","87774"
"3","A","324","228","169012"
"3","C","324","635","62465"
"3","A","325","431","338019"
"3","C","325","648","131684"
"3","A","326","82","190760"
"3","C","326","64","69454"
"3","A","327","724","451307"
"3","C","327","1547","171841"
"3","A","328","856","444052"
"3","C","328","1077","161359"
"3","A","329","161","272094"
"3","C","329","332","101091"
"3","A","330","648","814062"
"3","C","330","4893","309214"
"3","A","331","934","970038"
"3","C","331","1985","356207"
"3","A","333","341","416764"
"3","C","333","2203","145986"
"3","A","334","1150","631465"
"3","C","334","3269","225129"
"3","A","335","196","276604"
"3","C","335","100","110883"
"3","A","336","464","381189"
"3","C","336","260","135612"
"3","A","337","345","390689"
"3","C","337","677","119812"
"3","A","338","321","300203"
"3","C","338","875","124642"
"3","A","339","463","266931"
"3","C","339","1021","94079"
"3","A","341","108","149007"
"3","C","341","134","50486"
"3","A","342","266","306906"
"3","C","342","243","103110"
"3","A","344","92","158559"
"3","C","344","737","60700"
"3","A","346","206","260925"
"3","C","346","197","93353"
"3","A","347","1535","208468"
"3","C","347","1117","81245"
"3","A","349","85","168756"
"3","C","349","128","65275"
"3","A","350","114","219540"
"3","C","350","250","83030"
"3","A","351","44","165480"
"3","C","351","142","63093"
"3","A","352","50","274309"
"3","C","352","195","101793"
"3","A","354","191","111074"
"3","C","354","382","44575"
"3","A","355","46","86301"
"3","C","355","107","31645"
"3","A","356","80","194860"
"3","C","356","171","74034"
"3","A","357","38","103968"
"3","C","357","21","40938"
"3","A","359","34","144831"
"3","C","359","28","54562"
"3","A","360","266","146563"
"3","C","360","676","62659"
"3","A","361","102","116795"
"3","C","361","148","46563"
"3","A","362","29","92617"
"3","C","362","26","35049"
"3","A","363","21","115513"
"3","C","363","1837","45931"
"3","A","364","15","55826"
"3","C","364","44","23701"
"3","A","365","123","167569"
"3","C","365","184","68957"
"3","A","366","81","151892"
"3","C","366","202","64893"
"3","A","367","90","60106"
"3","C","367","116","30071"
"3","A","368","50","125244"
"3","C","368","29","49398"
"3","A","370","1259","423996"
"3","C","370","3990","160440"
"3","A","371","574","280028"
"3","C","371","2083","105720"
"3","A","372","316","246454"
"3","C","372","505","79104"
"3","A","373","832","287984"
"3","C","373","1601","106882"
"3","A","374","141","104197"
"3","C","374","187","35906"
"3","A","376","526","219966"
"3","C","376","1002","71925"
"3","A","377","367","176568"
"3","C","377","483","61383"
"3","A","378","731","259917"
"3","C","378","670","92640"
"3","A","379","282","203013"
"3","C","379","669","67987"
"3","A","380","107","196025"
"3","C","380","360","77651"
"3","A","381","180","424488"
"3","C","381","423","179757"
"3","A","382","111","61849"
"3","C","382","273","23023"
"3","A","383","369","149190"
"3","C","383","403","57904"
"3","A","384","142","92771"
"3","C","384","194","36654"
"3","A","385","225","113034"
"3","C","385","227","41281"
"3","A","386","200","190441"
"3","C","386","200","83141"
"3","A","387","61","72283"
"3","C","387","41","36814"
"3","A","388","24","133221"
"3","C","388","514","55690"
"3","A","389","37","61399"
"3","C","389","56","28233"
"3","A","390","27","140989"
"3","C","390","60","63429"
"3","A","391","16","147517"
"3","C","391","23","65070"
"3","A","392","13","127355"
"3","C","392","13","54259"
"3","A","393","10","107846"
"3","C","393","9","47331"
"3","A","394","92","183939"
"3","C","394","309","79480"
"3","A","395","221","209297"
"3","C","395","316","85999"
"3","A","397","21","92899"
"3","C","397","70","40590"
"3","A","398","78","58729"
"3","C","398","146","25669"
"3","A","400","322","117451"
"3","C","400","634","45575"
"3","A","401","125","77520"
"3","C","401","153","32232"
"3","A","402","1203","385606"
"3","C","402","1159","138334"
"3","A","403","47","170825"
"3","C","403","200","65280"
"3","A","404","308","97437"
"3","C","404","591","35484"
"3","A","405","56","164161"
"3","C","405","161","49905"
"3","A","406","39","28620"
"3","C","406","68","9595"
"3","A","407","22","54898"
"3","C","407","112","21587"
"3","A","409","35","41711"
"3","C","409","30","16630"
"3","A","410","873","249509"
"3","C","410","1903","98300"
"3","A","411","301","74899"
"3","C","411","163","27669"
"3","A","412","17","28496"
"3","C","412","27","10809"
"3","A","420","53","118396"
"3","C","420","98","43128"
"3","A","421","127","106514"
"3","C","421","607","40331"
"3","A","422","83","83283"
"3","C","422","268","32901"
"3","A","423","36","88883"
"3","C","423","238","35048"
"3","A","425","38","37971"
"3","C","425","104","14131"
"3","A","427","75","89448"
"3","C","427","350","35130"
"3","A","430","398","371053"
"3","C","430","478","145447"
"3","A","431","238","202238"
"3","C","431","226","78027"
"3","A","432","247","441125"
"3","C","432","216","153212"
"3","A","433","111","96488"
"3","C","433","88","38629"
"3","A","434","71","90240"
"3","C","434","125","36402"
"3","A","435","254","152252"
"3","C","435","405","65507"
"3","A","436","421","199066"
"3","C","436","383","80527"
"3","A","437","250","100567"
"3","C","437","358","42442"
"3","A","438","39","32858"
"3","C","438","110","14260"
"3","A","439","63","97252"
"3","C","439","54","35599"
"3","A","440","435","452284"
"3","C","440","698","178749"
"3","A","441","1224","698483"
"3","C","441","1386","272450"
"3","A","442","565","295745"
"3","C","442","997","117464"
"3","A","443","486","156008"
"3","C","443","121","59086"
"3","A","444","354","193664"
"3","C","444","310","74939"
"3","A","445","100","91372"
"3","C","445","137","35200"
"3","A","446","215","233519"
"3","C","446","362","99907"
"3","A","447","97","105389"
"3","C","447","145","40722"
"3","A","448","159","181547"
"3","C","448","193","77337"
"3","A","449","22","53018"
"3","C","449","109","19361"
"3","A","450","953","286727"
"3","C","450","1511","115915"
"3","A","451","377","171363"
"3","C","451","1169","72715"
"3","A","452","1056","453406"
"3","C","452","1738","179126"
"3","A","453","460","258576"
"3","C","453","453","105883"
"3","A","454","598","271913"
"3","C","454","349","104186"
"3","A","455","39","55840"
"3","C","455","18","22474"
"3","A","456","88","185301"
"3","C","456","94","73160"
"3","A","457","28","86780"
"3","C","457","9","32706"
"3","A","458","233","193125"
"3","C","458","317","85876"
"3","A","460","680","235263"
"3","C","460","1083","94736"
"3","A","461","590","257703"
"3","C","461","794","103925"
"3","A","462","1026","495504"
"3","C","462","634","181661"
"3","A","463","796","337975"
"3","C","463","983","134545"
"3","A","464","178","78153"
"3","C","464","124","35478"
"3","A","465","73","242103"
"3","C","465","118","107530"
"3","A","466","39","80051"
"3","C","466","68","31901"
"3","A","467","232","169463"
"3","C","467","272","75811"
"3","A","468","263","160424"
"3","C","468","202","65036"
"3","A","469","68","170815"
"3","C","469","163","69395"
"3","A","470","132","59426"
"3","C","470","369","25645"
"3","A","471","455","150569"
"3","C","471","214","57028"
"3","A","472","248","108838"
"3","C","472","354","42649"
"3","A","473","150","175042"
"3","C","473","436","68281"
"3","A","474","302","143971"
"3","C","474","424","53396"
"3","A","475","70","83238"
"3","C","475","104","35769"
"3","A","476","33","66989"
"3","C","476","166","27000"
"3","A","478","187","98739"
"3","C","478","280","38036"
"3","A","479","102","159604"
"3","C","479","94","63996"
"3","A","480","1222","630328"
"3","C","480","2316","221270"
"3","A","481","1546","861530"
"3","C","481","3195","318352"
"3","A","482","526","620851"
"3","C","482","826","291308"
"3","A","483","679","547428"
"3","C","483","1290","199885"
"3","A","484","704","247374"
"3","C","484","848","101337"
"3","A","485","365","115405"
"3","C","485","311","51467"
"3","A","486","425","219659"
"3","C","486","791","92456"
"3","A","487","101","114102"
"3","C","487","99","45700"
"3","A","488","536","335870"
"3","C","488","796","140012"
"3","A","489","221","95229"
"3","C","489","443","34020"
"3","A","490","1593","404525"
"3","C","490","2530","167887"
"3","A","491","74","58819"
"3","C","491","176","23300"
"3","A","492","425","190607"
"3","C","492","661","78696"
"3","A","493","647","154697"
"3","C","493","1007","71943"
"3","A","494","1524","287954"
"3","C","494","1683","130604"
"3","A","495","1127","231297"
"3","C","495","1194","94471"
"3","A","496","382","135741"
"3","C","496","313","55865"
"3","A","497","67","123528"
"3","C","497","53","48450"
"3","A","498","106","98322"
"3","C","498","131","37553"
"3","A","499","57","42732"
"3","C","499","46","17400"
"3","A","500","40","108716"
"3","C","500","206","42842"
"3","A","501","40","81868"
"3","C","501","90","35534"
"3","A","502","60","106863"
"3","C","502","177","41522"
"3","A","503","34","149916"
"3","C","503","109","54093"
"3","A","505","23","63699"
"3","C","505","29","27728"
"3","A","506","19","83362"
"3","C","506","28","37824"
"3","A","508","17","16192"
"3","C","508","45","7280"
"3","A","510","311","42872"
"3","C","510","894","20736"
"3","A","511","376","46583"
"3","C","511","739","19797"
"3","A","512","80","20661"
"3","C","512","147","10578"
"3","A","513","156","24294"
"3","C","513","245","10100"
"3","A","514","142","23532"
"3","C","514","174","11292"
"3","A","515","75","75678"
"3","C","515","96","32392"
"3","A","516","71","12645"
"3","C","516","116","5305"
"3","A","520","91","70309"
"3","C","520","246","31046"
"3","A","521","32","31085"
"3","C","521","54","13939"
"3","A","522","67","93775"
"3","C","522","150","32238"
"3","A","523","46","71734"
"3","C","523","230","30722"
"3","A","524","92","72788"
"3","C","524","332","27362"
"3","A","525","8","58097"
"3","C","525","13","22873"
"3","A","526","55","57874"
"3","C","526","85","23379"
"3","A","527","28","88553"
"3","C","527","19","35649"
"3","A","528","42","55574"
"3","C","528","39","21098"
"3","A","530","343","327642"
"3","C","530","849","134810"
"3","A","531","221","356761"
"3","C","531","722","141353"
"3","A","532","925","439881"
"3","C","532","1701","182589"
"3","A","534","12","67425"
"3","C","534","7","27682"
"3","A","535","102","270338"
"3","C","535","132","111079"
"3","A","537","20","162404"
"3","C","537","8","45040"
"3","A","539","20","101378"
"3","C","539","19","39756"
"3","A","540","85","69475"
"3","C","540","98","29324"
"3","A","541","161","123349"
"3","C","541","274","53295"
"3","A","542","228","67445"
"3","C","542","193","27899"
"3","A","543","153","100563"
"3","C","543","202","38061"
"3","A","544","503","201724"
"3","C","544","559","87251"
"3","A","547","14","133794"
"3","C","547","23","55972"
"3","A","548","148","92804"
"3","C","548","195","38599"
"3","A","549","126","248562"
"3","C","549","717","99954"
"3","A","550","103","321730"
"3","C","550","194","143248"
"3","A","551","96","426084"
"3","C","551","230","168538"
"3","A","553","196","471977"
"3","C","553","284","198285"
"3","A","554","297","594613"
"3","C","554","704","195487"
"3","A","557","23","86076"
"3","C","557","28","34582"
"3","A","558","85","63049"
"3","C","558","108","24570"
"3","A","560","20","130350"
"3","C","560","21","57389"
"3","A","561","110","44766"
"3","C","561","332","20793"
"3","A","563","154","149620"
"3","C","563","174","67023"
"3","A","570","217","84168"
"3","C","570","428","37350"
"3","A","571","102","77015"
"3","C","571","202","28752"
"3","A","572","239","34694"
"3","C","572","471","16828"
"3","A","573","16","37788"
"3","C","573","23","19328"
"3","A","574","135","29944"
"3","C","574","420","12963"
"3","A","575","16","26211"
"3","C","575","35","14330"
"3","A","577","33","91049"
"3","C","577","26","41661"
"3","A","587","384","43314"
"3","C","587","247","18627"
"3","A","588","8","11433"
"3","C","588","8","5123"
"3","A","591","38","61837"
"3","C","591","50","24063"
"3","A","592","12","16935"
"3","C","592","7","8553"
"3","A","594","11","64999"
"3","C","594","7","29093"
"3","A","597","22","80771"
"3","C","597","12","29116"
"3","A","598","48","98152"
"3","C","598","50","37516"
"3","A","599","12","53128"
"3","C","599","14","21561"
"3","A","600","847","878499"
"3","C","600","1454","354513"
"3","A","601","503","769694"
"3","C","601","1468","298271"
"3","A","602","25","47063"
"3","C","602","28","15988"
"3","A","603","33","37719"
"3","C","603","58","12698"
"3","A","604","803","718804"
"3","C","604","981","302364"
"3","A","605","418","485952"
"3","C","605","1148","193653"
"3","A","606","916","1645952"
"3","C","606","742","617082"
"3","A","607","41","55494"
"3","C","607","43","18434"
"3","A","608","26","87175"
"3","C","608","51","43732"
"3","A","609","62","83595"
"3","C","609","71","36580"
"3","A","610","121","156770"
"3","C","610","165","66517"
"3","A","612","103","115213"
"3","C","612","104","45384"
"3","A","613","41","77899"
"3","C","613","54","32338"
"3","A","614","13","80411"
"3","C","614","35","31576"
"3","A","615","48","103743"
"3","C","615","64","40753"
"3","A","616","19","92561"
"3","C","616","49","36361"
"3","A","617","25","124104"
"3","C","617","65","48324"
"3","A","618","16","153643"
"3","C","618","32","59884"
"3","A","619","55","57750"
"3","C","619","54","23965"
"3","A","620","99","160594"
"3","C","620","97","64726"
"3","A","622","91","234560"
"3","C","622","138","98986"
"3","A","624","98","77013"
"3","C","624","274","32637"
"3","A","625","138","99178"
"3","C","625","103","39865"
"3","A","626","221","85263"
"3","C","626","358","35304"
"3","A","627","70","77351"
"3","C","627","89","27501"
"3","A","628","54","112112"
"3","C","628","230","44482"
"3","A","629","23","123439"
"3","C","629","11","46434"
"3","A","630","50","386152"
"3","C","630","7","157108"
"3","A","631","59","515406"
"3","C","631","6","203998"
"3","A","633","24","224635"
"3","C","633","6","95537"
"3","A","638","18","63321"
"3","C","638","71","27661"
"3","A","640","579","296290"
"3","C","640","2135","122528"
"3","A","641","373","302377"
"3","C","641","650","108553"
"3","A","644","11","52951"
"3","C","644","19","22458"
"3","A","646","108","36083"
"3","C","646","220","15963"
"3","A","647","40","57877"
"3","C","647","61","25404"
"3","A","648","80","95000"
"3","C","648","191","39833"
"3","A","650","16","73297"
"3","C","650","34","29868"
"3","A","651","23","38058"
"3","C","651","46","13075"
"3","A","652","105","136780"
"3","C","652","89","53431"
"3","A","653","214","51879"
"3","C","653","262","21792"
"3","A","656","11","94863"
"3","C","656","6","39062"
"3","A","660","322","238505"
"3","C","660","296","97061"
"3","A","661","80","79853"
"3","C","661","81","34930"
"3","A","662","262","192033"
"3","C","662","165","69957"
"3","A","664","18","37715"
"3","C","664","64","17266"
"3","A","665","36","67898"
"3","C","665","30","27927"
"3","A","666","40","84876"
"3","C","666","13","32585"
"3","A","667","143","61083"
"3","C","667","324","26927"
"3","A","670","23","83601"
"3","C","670","53","41345"
"3","A","671","22","56928"
"3","C","671","41","26549"
"3","A","679","14","15437"
"3","C","679","6","7657"
"3","A","680","176","90182"
"3","C","680","558","41798"
"3","A","681","217","298480"
"3","C","681","128","116938"
"3","A","683","45","41384"
"3","C","683","78","18785"
"3","A","684","31","35143"
"3","C","684","143","16264"
"3","A","685","66","141317"
"3","C","685","485","49402"
"3","A","686","44","35206"
"3","C","686","98","17822"
"3","A","687","103","66599"
"3","C","687","165","32982"
"3","A","688","59","81059"
"3","C","688","97","36296"
"3","A","689","59","37606"
"3","C","689","104","16784"
"3","A","691","11","39661"
"3","C","691","5","17063"
