"season","c_m","zip3","ILIsum","popstatsum"
"8","A","060","747","370314"
"8","C","060","575","128755"
"8","A","061","371","154037"
"8","C","061","308","60990"
"8","A","062","99","96075"
"8","C","062","138","35458"
"8","A","063","129","148278"
"8","C","063","135","51665"
"8","A","064","1289","395267"
"8","C","064","1139","141111"
"8","A","065","623","157016"
"8","C","065","385","58162"
"8","A","066","847","122260"
"8","C","066","291","50075"
"8","A","067","283","182331"
"8","C","067","134","66756"
"8","A","068","794","247711"
"8","C","068","2481","99921"
"8","A","069","180","68733"
"8","C","069","450","22152"
"8","A","070","6730","912259"
"8","C","070","7999","320160"
"8","A","071","1369","223025"
"8","C","071","1324","89891"
"8","A","072","494","103350"
"8","C","072","621","39477"
"8","A","073","613","138856"
"8","C","073","1044","48943"
"8","A","074","1355","247934"
"8","C","074","1725","100140"
"8","A","075","354","111025"
"8","C","075","900","47339"
"8","A","076","995","266932"
"8","C","076","2054","97189"
"8","A","077","845","335209"
"8","C","077","2248","131496"
"8","A","078","1741","206089"
"8","C","078","2428","78568"
"8","A","079","1042","135063"
"8","C","079","2175","54112"
"8","A","080","1836","647591"
"8","C","080","1016","241492"
"8","A","081","135","85655"
"8","C","081","59","38693"
"8","A","082","635","133377"
"8","C","082","705","51058"
"8","A","083","239","133534"
"8","C","083","118","48626"
"8","A","084","65","32824"
"8","C","084","29","11703"
"8","A","085","656","173989"
"8","C","085","888","67466"
"8","A","086","215","154289"
"8","C","086","200","54957"
"8","A","087","903","212083"
"8","C","087","2808","80380"
"8","A","088","5048","499850"
"8","C","088","4040","181495"
"8","A","089","361","64888"
"8","C","089","273","21508"
"8","A","100","3485","966417"
"8","C","100","2461","208295"
"8","A","101","243","37500"
"8","C","101","266","6462"
"8","A","102","34","5959"
"8","C","102","56","1145"
"8","A","103","906","270313"
"8","C","103","1985","96425"
"8","A","104","2219","740832"
"8","C","104","1470","322620"
"8","A","105","3717","348107"
"8","C","105","6893","135862"
"8","A","106","212","45092"
"8","C","106","387","14547"
"8","A","107","593","121933"
"8","C","107","361","44572"
"8","A","108","725","43114"
"8","C","108","362","16246"
"8","A","109","913","279959"
"8","C","109","4479","118189"
"8","A","110","769","125180"
"8","C","110","1641","45522"
"8","A","111","446","138065"
"8","C","111","320","34574"
"8","A","112","5906","1372215"
"8","C","112","7055","523816"
"8","A","113","2650","671345"
"8","C","113","4323","193706"
"8","A","114","1799","420493"
"8","C","114","1605","148011"
"8","A","115","2436","384124"
"8","C","115","2801","144056"
"8","A","116","165","56087"
"8","C","116","173","24348"
"8","A","117","4104","853448"
"8","C","117","6896","325686"
"8","A","118","247","38738"
"8","C","118","383","13868"
"8","A","119","435","133300"
"8","C","119","887","48238"
"8","A","120","739","182226"
"8","C","120","607","63477"
"8","A","121","279","156026"
"8","C","121","205","52740"
"8","A","122","132","83701"
"8","C","122","75","28224"
"8","A","123","766","85474"
"8","C","123","614","31470"
"8","A","124","255","86506"
"8","C","124","93","28303"
"8","A","125","1411","256433"
"8","C","125","2645","92496"
"8","A","126","247","48615"
"8","C","126","526","19125"
"8","A","127","87","54848"
"8","C","127","64","19979"
"8","A","128","153","128121"
"8","C","128","32","42054"
"8","A","129","280","96828"
"8","C","129","120","28665"
"8","A","130","1633","214826"
"8","C","130","911","78037"
"8","A","131","306","100683"
"8","C","131","213","36577"
"8","A","132","1209","120847"
"8","C","132","577","46839"
"8","A","133","53","77337"
"8","C","133","33","28364"
"8","A","134","69","104148"
"8","C","134","36","35775"
"8","A","135","38","34633"
"8","C","135","18","13657"
"8","A","136","63","133847"
"8","C","136","22","47908"
"8","A","140","79","245408"
"8","C","140","66","87175"
"8","A","141","28","103935"
"8","C","141","20","37335"
"8","A","142","71","306832"
"8","C","142","135","111914"
"8","A","144","22","173410"
"8","C","144","35","62219"
"8","A","145","21","169770"
"8","C","145","45","63302"
"8","A","146","19","255133"
"8","C","146","38","98137"
"8","A","147","13","96996"
"8","C","147","11","35835"
"8","A","148","117","158428"
"8","C","148","114","58283"
"8","A","149","24","27113"
"8","C","149","12","9780"
"8","A","150","1079","238602"
"8","C","150","1056","82313"
"8","A","151","908","193770"
"8","C","151","600","68102"
"8","A","152","1240","374677"
"8","C","152","1008","123425"
"8","A","153","154","100649"
"8","C","153","276","33435"
"8","A","154","356","81453"
"8","C","154","980","26596"
"8","A","155","208","49346"
"8","C","155","257","15589"
"8","A","156","826","167315"
"8","C","156","866","53933"
"8","A","157","71","63382"
"8","C","157","158","20166"
"8","A","158","38","49240"
"8","C","158","77","16615"
"8","A","159","34","78459"
"8","C","159","486","25480"
"8","A","160","200","107629"
"8","C","160","136","38423"
"8","A","161","194","117924"
"8","C","161","219","43118"
"8","A","162","140","47129"
"8","C","162","73","15757"
"8","A","163","180","79971"
"8","C","163","97","29117"
"8","A","164","164","71885"
"8","C","164","105","26982"
"8","A","165","476","99076"
"8","C","165","251","37216"
"8","A","166","107","112851"
"8","C","166","75","37251"
"8","A","167","32","26383"
"8","C","167","10","9430"
"8","A","168","49","107699"
"8","C","168","26","34609"
"8","A","170","568","324543"
"8","C","170","539","111394"
"8","A","171","107","86577"
"8","C","171","65","30803"
"8","A","172","189","105036"
"8","C","172","119","37999"
"8","A","173","392","188487"
"8","C","173","423","64972"
"8","A","174","62","87523"
"8","C","174","25","30274"
"8","A","175","1800","163902"
"8","C","175","1284","67559"
"8","A","176","960","82737"
"8","C","176","779","30455"
"8","A","177","180","91266"
"8","C","177","33","31939"
"8","A","178","47","127505"
"8","C","178","8","41630"
"8","A","179","35","69202"
"8","C","179","6","20409"
"8","A","180","640","289538"
"8","C","180","726","100601"
"8","A","181","369","83835"
"8","C","181","536","31927"
"8","A","182","85","68769"
"8","C","182","30","22501"
"8","A","183","169","103298"
"8","C","183","163","37880"
"8","A","184","81","105094"
"8","C","184","332","37485"
"8","A","185","30","60160"
"8","C","185","64","20665"
"8","A","186","57","89383"
"8","C","186","210","30050"
"8","A","187","68","74463"
"8","C","187","260","23776"
"8","A","188","61","40557"
"8","C","188","49","14854"
"8","A","189","518","199420"
"8","C","189","198","74827"
"8","A","190","2317","604960"
"8","C","190","1178","221981"
"8","A","191","2047","782738"
"8","C","191","621","305903"
"8","A","193","369","235496"
"8","C","193","220","91189"
"8","A","194","911","272373"
"8","C","194","528","95279"
"8","A","195","613","121391"
"8","C","195","416","43362"
"8","A","196","618","107055"
"8","C","196","610","41248"
"8","A","197","601","178551"
"8","C","197","579","64895"
"8","A","198","247","119971"
"8","C","198","209","39803"
"8","A","199","339","179818"
"8","C","199","746","61825"
"8","A","200","698","346038"
"8","C","200","991","94772"
"8","A","201","998","450452"
"8","C","201","1708","171126"
"8","A","206","1260","186922"
"8","C","206","2103","72198"
"8","A","207","2445","548105"
"8","C","207","3054","210371"
"8","A","208","1056","358090"
"8","C","208","2528","134942"
"8","A","209","526","166101"
"8","C","209","1389","57528"
"8","A","210","2134","396454"
"8","C","210","3145","148015"
"8","A","211","1608","251705"
"8","C","211","2903","94676"
"8","A","212","2278","653794"
"8","C","212","2324","244812"
"8","A","214","361","48391"
"8","C","214","703","16660"
"8","A","215","845","55091"
"8","C","215","974","18820"
"8","A","216","236","87965"
"8","C","216","330","31279"
"8","A","217","2549","262403"
"8","C","217","3944","97563"
"8","A","218","263","91933"
"8","C","218","381","31751"
"8","A","219","412","57851"
"8","C","219","323","21174"
"8","A","220","511","256540"
"8","C","220","1485","88926"
"8","A","221","451","241526"
"8","C","221","728","92102"
"8","A","222","277","132342"
"8","C","222","183","28735"
"8","A","223","791","188894"
"8","C","223","388","53970"
"8","A","224","837","113310"
"8","C","224","1482","42753"
"8","A","225","574","104896"
"8","C","225","820","39389"
"8","A","226","395","95273"
"8","C","226","913","33451"
"8","A","227","86","43742"
"8","C","227","61","15168"
"8","A","228","311","86174"
"8","C","228","447","30701"
"8","A","229","1353","134486"
"8","C","229","680","44656"
"8","A","230","525","116838"
"8","C","230","850","41446"
"8","A","231","972","190463"
"8","C","231","1868","68941"
"8","A","232","1674","288290"
"8","C","232","1669","100837"
"8","A","233","445","143942"
"8","C","233","216","55169"
"8","A","234","885","321820"
"8","C","234","467","121959"
"8","A","235","155","136628"
"8","C","235","53","51379"
"8","A","236","898","220471"
"8","C","236","1775","85119"
"8","A","237","180","52694"
"8","C","237","19","21493"
"8","A","238","1421","186392"
"8","C","238","966","65365"
"8","A","239","507","56056"
"8","C","239","477","19135"
"8","A","240","530","191169"
"8","C","240","243","64475"
"8","A","241","404","122523"
"8","C","241","176","40093"
"8","A","242","947","106654"
"8","C","242","1128","34320"
"8","A","243","313","81998"
"8","C","243","385","26594"
"8","A","244","246","74411"
"8","C","244","865","25277"
"8","A","245","1076","193219"
"8","C","245","926","71018"
"8","A","246","540","39303"
"8","C","246","1461","11941"
"8","A","247","215","32433"
"8","C","247","343","10345"
"8","A","248","45","22604"
"8","C","248","91","6926"
"8","A","249","253","28038"
"8","C","249","194","9066"
"8","A","250","89","38712"
"8","C","250","88","12449"
"8","A","251","66","44829"
"8","C","251","75","14005"
"8","A","252","61","31802"
"8","C","252","31","10406"
"8","A","253","159","62627"
"8","C","253","122","19490"
"8","A","254","785","96567"
"8","C","254","698","32983"
"8","A","255","307","77989"
"8","C","255","360","26009"
"8","A","256","196","28475"
"8","C","256","396","8884"
"8","A","257","153","39607"
"8","C","257","62","12436"
"8","A","258","269","47617"
"8","C","258","237","14278"
"8","A","259","161","26895"
"8","C","259","114","8105"
"8","A","260","86","71744"
"8","C","260","343","23455"
"8","A","261","141","70229"
"8","C","261","92","23712"
"8","A","262","67","45424"
"8","C","262","111","14901"
"8","A","263","332","47080"
"8","C","263","807","15403"
"8","A","264","264","31376"
"8","C","264","382","10180"
"8","A","265","530","94910"
"8","C","265","405","29920"
"8","A","266","25","18256"
"8","C","266","85","5559"
"8","A","267","249","27862"
"8","C","267","252","10010"
"8","A","268","155","18646"
"8","C","268","119","6264"
"8","A","270","442","153951"
"8","C","270","431","56313"
"8","A","271","147","128608"
"8","C","271","36","47699"
"8","A","272","1649","306202"
"8","C","272","2829","113019"
"8","A","273","994","194626"
"8","C","273","1912","71591"
"8","A","274","450","161684"
"8","C","274","330","57674"
"8","A","275","4924","545183"
"8","C","275","6965","201287"
"8","A","276","2542","271175"
"8","C","276","2808","86901"
"8","A","277","383","138993"
"8","C","277","97","47284"
"8","A","278","1887","282578"
"8","C","278","1119","107040"
"8","A","279","606","106337"
"8","C","279","318","37759"
"8","A","280","2064","340501"
"8","C","280","1793","127142"
"8","A","281","1289","304013"
"8","C","281","964","113822"
"8","A","282","1027","413606"
"8","C","282","711","146550"
"8","A","283","2376","429594"
"8","C","283","3857","178686"
"8","A","284","1657","234656"
"8","C","284","1226","79069"
"8","A","285","748","245272"
"8","C","285","1645","90989"
"8","A","286","1933","339472"
"8","C","286","2719","118676"
"8","A","287","1904","265062"
"8","C","287","3342","91507"
"8","A","288","301","61403"
"8","C","288","447","18899"
"8","A","289","77","18270"
"8","C","289","76","5923"
"8","A","290","2860","216295"
"8","C","290","3523","80424"
"8","A","291","2039","197327"
"8","C","291","3069","75229"
"8","A","292","1677","176872"
"8","C","292","1422","62991"
"8","A","293","2892","206260"
"8","C","293","2877","75054"
"8","A","294","4229","380536"
"8","C","294","4324","141128"
"8","A","295","3148","324100"
"8","C","295","5155","113141"
"8","A","296","6591","501864"
"8","C","296","6166","179916"
"8","A","297","2509","173758"
"8","C","297","1710","63858"
"8","A","298","557","117905"
"8","C","298","1359","42383"
"8","A","299","567","96076"
"8","C","299","892","37635"
"8","A","300","6663","1247096"
"8","C","300","10757","451629"
"8","A","301","4641","640247"
"8","C","301","5397","242408"
"8","A","302","2887","544306"
"8","C","302","4184","211832"
"8","A","303","2369","584939"
"8","C","303","1266","177096"
"8","A","304","1107","119873"
"8","C","304","856","45983"
"8","A","305","1290","326474"
"8","C","305","1880","117521"
"8","A","306","1097","207772"
"8","C","306","1166","71359"
"8","A","307","2006","195263"
"8","C","307","1987","72144"
"8","A","308","288","92986"
"8","C","308","567","38326"
"8","A","309","294","108634"
"8","C","309","551","42934"
"8","A","310","1727","283507"
"8","C","310","2269","105332"
"8","A","312","506","89563"
"8","C","312","1043","36942"
"8","A","313","118","104304"
"8","C","313","211","42618"
"8","A","314","107","120575"
"8","C","314","365","46110"
"8","A","315","832","169128"
"8","C","315","1252","66161"
"8","A","316","647","98496"
"8","C","316","363","37683"
"8","A","317","1408","203705"
"8","C","317","2429","83740"
"8","A","318","101","42986"
"8","C","318","164","15942"
"8","A","319","324","102474"
"8","C","319","318","43815"
"8","A","320","859","310331"
"8","C","320","972","105697"
"8","A","321","462","262060"
"8","C","321","634","85756"
"8","A","322","1506","494729"
"8","C","322","1701","194461"
"8","A","323","416","240875"
"8","C","323","256","81130"
"8","A","324","389","183508"
"8","C","324","953","62537"
"8","A","325","645","345430"
"8","C","325","472","131326"
"8","A","326","385","199066"
"8","C","326","117","66384"
"8","A","327","1886","500920"
"8","C","327","3037","183391"
"8","A","328","1483","481559"
"8","C","328","1608","174847"
"8","A","329","1022","306181"
"8","C","329","1144","106415"
"8","A","330","2077","859759"
"8","C","330","13250","334380"
"8","A","331","2579","1002745"
"8","C","331","10826","364314"
"8","A","333","1084","438502"
"8","C","333","6207","157276"
"8","A","334","2241","695852"
"8","C","334","9702","250963"
"8","A","335","880","345495"
"8","C","335","567","135344"
"8","A","336","1215","400758"
"8","C","336","723","145425"
"8","A","337","1202","380250"
"8","C","337","2703","121379"
"8","A","338","824","331622"
"8","C","338","1995","131655"
"8","A","339","662","329486"
"8","C","339","1231","114795"
"8","A","341","521","176809"
"8","C","341","439","60676"
"8","A","342","587","347983"
"8","C","342","1038","116757"
"8","A","344","326","189220"
"8","C","344","1343","66702"
"8","A","346","812","308723"
"8","C","346","979","105795"
"8","A","347","855","287043"
"8","C","347","983","107359"
"8","A","349","532","204933"
"8","C","349","1044","74205"
"8","A","350","596","234025"
"8","C","350","326","82326"
"8","A","351","501","175879"
"8","C","351","304","61871"
"8","A","352","504","275499"
"8","C","352","166","97250"
"8","A","354","1347","116395"
"8","C","354","928","41090"
"8","A","355","1431","85263"
"8","C","355","1247","29111"
"8","A","356","391","197358"
"8","C","356","868","68918"
"8","A","357","84","111627"
"8","C","357","100","41496"
"8","A","358","66","101304"
"8","C","358","35","34980"
"8","A","359","684","147766"
"8","C","359","882","52727"
"8","A","360","156","155493"
"8","C","360","255","57229"
"8","A","361","104","115014"
"8","C","361","33","44840"
"8","A","362","84","96599"
"8","C","362","61","33961"
"8","A","363","538","120612"
"8","C","363","2651","45065"
"8","A","364","128","54939"
"8","C","364","107","20841"
"8","A","365","584","184066"
"8","C","365","694","68609"
"8","A","366","338","153236"
"8","C","366","168","61449"
"8","A","367","148","61994"
"8","C","367","135","27134"
"8","A","368","472","131498"
"8","C","368","279","46380"
"8","A","369","18","10500"
"8","C","369","14","4316"
"8","A","370","4037","471341"
"8","C","370","5767","165823"
"8","A","371","3465","318843"
"8","C","371","4223","109514"
"8","A","372","1845","235498"
"8","C","372","1575","77548"
"8","A","373","1817","299718"
"8","C","373","1492","102704"
"8","A","374","395","101410"
"8","C","374","148","33510"
"8","A","376","1619","222962"
"8","C","376","1444","68601"
"8","A","377","1080","184476"
"8","C","377","873","59025"
"8","A","378","2008","276795"
"8","C","378","1621","90594"
"8","A","379","994","215421"
"8","C","379","1037","69200"
"8","A","380","2012","217229"
"8","C","380","2741","78809"
"8","A","381","2587","420798"
"8","C","381","2645","166322"
"8","A","382","396","61758"
"8","C","382","480","20750"
"8","A","383","951","151916"
"8","C","383","639","54582"
"8","A","384","565","98281"
"8","C","384","675","34351"
"8","A","385","831","119092"
"8","C","385","866","39384"
"8","A","386","1987","214262"
"8","C","386","1512","82728"
"8","A","387","436","71939"
"8","C","387","255","30477"
"8","A","388","2263","138049"
"8","C","388","2412","51806"
"8","A","389","119","60526"
"8","C","389","80","24877"
"8","A","390","174","153172"
"8","C","390","82","60138"
"8","A","391","137","156001"
"8","C","391","80","61045"
"8","A","392","263","133031"
"8","C","392","184","51755"
"8","A","393","95","110771"
"8","C","393","85","45409"
"8","A","394","1745","206297"
"8","C","394","1980","77518"
"8","A","395","457","197131"
"8","C","395","427","74971"
"8","A","396","667","72421"
"8","C","396","673","27998"
"8","A","397","1166","92038"
"8","C","397","1323","35727"
"8","A","398","292","58776"
"8","C","398","469","23951"
"8","A","400","1860","134013"
"8","C","400","3527","47386"
"8","A","401","668","81564"
"8","C","401","1250","30558"
"8","A","402","4737","385716"
"8","C","402","7290","135815"
"8","A","403","1252","183113"
"8","C","403","2072","64903"
"8","A","404","1125","104496"
"8","C","404","1791","35490"
"8","A","405","736","162693"
"8","C","405","1712","48836"
"8","A","406","472","28295"
"8","C","406","1062","9075"
"8","A","407","184","57959"
"8","C","407","1697","20913"
"8","A","408","31","21632"
"8","C","408","97","7452"
"8","A","409","239","42145"
"8","C","409","430","14749"
"8","A","410","4996","267611"
"8","C","410","3755","98782"
"8","A","411","1217","75966"
"8","C","411","938","25456"
"8","A","412","152","28658"
"8","C","412","117","9653"
"8","A","413","228","21120"
"8","C","413","231","7095"
"8","A","414","109","15538"
"8","C","414","97","4763"
"8","A","415","227","39996"
"8","C","415","213","12872"
"8","A","416","154","24011"
"8","C","416","198","7484"
"8","A","417","228","24107"
"8","C","417","451","7842"
"8","A","418","91","18019"
"8","C","418","129","5758"
"8","A","420","860","119711"
"8","C","420","694","39534"
"8","A","421","1773","113320"
"8","C","421","2463","39495"
"8","A","422","398","80544"
"8","C","422","450","32755"
"8","A","423","760","90330"
"8","C","423","930","32897"
"8","A","424","548","74502"
"8","C","424","259","26308"
"8","A","425","925","40462"
"8","C","425","1560","13812"
"8","A","426","189","34614"
"8","C","426","286","12281"
"8","A","427","743","94949"
"8","C","427","1312","34032"
"8","A","430","1806","417421"
"8","C","430","2070","153811"
"8","A","431","1068","221227"
"8","C","431","989","80165"
"8","A","432","1546","423644"
"8","C","432","1004","146439"
"8","A","433","750","100358"
"8","C","433","573","36015"
"8","A","434","348","93925"
"8","C","434","371","32896"
"8","A","435","641","159957"
"8","C","435","768","59892"
"8","A","436","939","191825"
"8","C","436","901","74435"
"8","A","437","371","104352"
"8","C","437","477","38710"
"8","A","438","141","34396"
"8","C","438","139","13155"
"8","A","439","371","97084"
"8","C","439","505","31643"
"8","A","440","1309","466101"
"8","C","440","1988","170616"
"8","A","441","1672","667115"
"8","C","441","3182","252884"
"8","A","442","1255","313930"
"8","C","442","1223","112987"
"8","A","443","448","153992"
"8","C","443","141","55966"
"8","A","444","495","192193"
"8","C","444","333","66828"
"8","A","445","160","94246"
"8","C","445","51","34559"
"8","A","446","1116","241485"
"8","C","446","457","93479"
"8","A","447","497","105287"
"8","C","447","57","38131"
"8","A","448","824","184363"
"8","C","448","905","70043"
"8","A","449","104","52642"
"8","C","449","490","17841"
"8","A","450","2274","324756"
"8","C","450","2329","120045"
"8","A","451","717","187118"
"8","C","451","1569","70686"
"8","A","452","2590","428705"
"8","C","452","1521","160500"
"8","A","453","857","266307"
"8","C","453","906","98686"
"8","A","454","1059","263211"
"8","C","454","1128","97039"
"8","A","455","390","54726"
"8","C","455","293","20874"
"8","A","456","511","191757"
"8","C","456","516","66974"
"8","A","457","81","88168"
"8","C","457","49","29436"
"8","A","458","1478","198049"
"8","C","458","1241","78536"
"8","A","460","975","270946"
"8","C","460","1064","107932"
"8","A","461","459","283534"
"8","C","461","694","108659"
"8","A","462","805","481271"
"8","C","462","878","185778"
"8","A","463","1033","354874"
"8","C","463","825","134665"
"8","A","464","253","77023"
"8","C","464","106","34805"
"8","A","465","777","252434"
"8","C","465","811","108349"
"8","A","466","323","77562"
"8","C","466","254","31980"
"8","A","467","724","177549"
"8","C","467","491","74588"
"8","A","468","1168","159144"
"8","C","468","611","65630"
"8","A","469","238","165307"
"8","C","469","157","65452"
"8","A","470","422","63538"
"8","C","470","361","24921"
"8","A","471","2600","156028"
"8","C","471","2435","56770"
"8","A","472","375","110312"
"8","C","472","311","43211"
"8","A","473","414","169652"
"8","C","473","223","64999"
"8","A","474","49","144122"
"8","C","474","50","49041"
"8","A","475","311","85171"
"8","C","475","264","33550"
"8","A","476","210","69824"
"8","C","476","222","26297"
"8","A","477","177","95122"
"8","C","477","272","35383"
"8","A","478","342","100124"
"8","C","478","212","36617"
"8","A","479","477","162161"
"8","C","479","506","60053"
"8","A","480","3100","643968"
"8","C","480","3101","222636"
"8","A","481","2098","881970"
"8","C","481","2514","322885"
"8","A","482","1214","576444"
"8","C","482","1114","265319"
"8","A","483","1864","545209"
"8","C","483","2272","202355"
"8","A","484","1471","261246"
"8","C","484","786","97489"
"8","A","485","572","111866"
"8","C","485","189","48757"
"8","A","486","951","220884"
"8","C","486","1092","85125"
"8","A","487","272","112511"
"8","C","487","241","40472"
"8","A","488","1278","360103"
"8","C","488","955","131143"
"8","A","489","368","90745"
"8","C","489","292","32681"
"8","A","490","3574","411558"
"8","C","490","3414","156863"
"8","A","491","149","59664"
"8","C","491","158","21773"
"8","A","492","893","198910"
"8","C","492","696","74795"
"8","A","493","1590","174208"
"8","C","493","1412","73166"
"8","A","494","1333","307880"
"8","C","494","877","125623"
"8","A","495","2089","225949"
"8","C","495","1540","88977"
"8","A","496","1549","145373"
"8","C","496","867","51219"
"8","A","497","216","126604"
"8","C","497","122","43520"
"8","A","498","878","100579"
"8","C","498","634","33111"
"8","A","499","74","43224"
"8","C","499","76","14869"
"8","A","500","111","126070"
"8","C","500","304","40678"
"8","A","501","142","90048"
"8","C","501","156","32420"
"8","A","502","193","119340"
"8","C","502","238","40141"
"8","A","503","65","152366"
"8","C","503","156","51779"
"8","A","504","92","55472"
"8","C","504","56","19910"
"8","A","505","279","65037"
"8","C","505","196","23790"
"8","A","506","130","89964"
"8","C","506","90","31015"
"8","A","507","15","42603"
"8","C","507","5","14621"
"8","A","508","27","16697"
"8","C","508","31","6029"
"8","A","510","762","45062"
"8","C","510","882","17368"
"8","A","511","350","46400"
"8","C","511","631","18408"
"8","A","512","192","22241"
"8","C","512","230","8990"
"8","A","513","477","24883"
"8","C","513","438","8504"
"8","A","514","210","24347"
"8","C","514","142","9259"
"8","A","515","408","80764"
"8","C","515","236","28824"
"8","A","516","31","12961"
"8","C","516","25","4423"
"8","A","520","142","75165"
"8","C","520","83","27709"
"8","A","522","101","98996"
"8","C","522","120","29342"
"8","A","523","128","78946"
"8","C","523","229","28284"
"8","A","524","85","73725"
"8","C","524","270","25835"
"8","A","525","250","60387"
"8","C","525","216","20617"
"8","A","526","159","57724"
"8","C","526","66","20123"
"8","A","527","131","89943"
"8","C","527","122","32286"
"8","A","528","28","56946"
"8","C","528","78","20429"
"8","A","530","1857","348524"
"8","C","530","1805","124585"
"8","A","531","1375","380670"
"8","C","531","2216","133628"
"8","A","532","2323","431373"
"8","C","532","2621","171627"
"8","A","534","40","68284"
"8","C","534","51","26448"
"8","A","535","260","291665"
"8","C","535","157","106472"
"8","A","537","142","171801"
"8","C","537","41","44806"
"8","A","538","18","30946"
"8","C","538","13","11727"
"8","A","539","96","109536"
"8","C","539","73","35912"
"8","A","540","256","83740"
"8","C","540","174","29029"
"8","A","541","515","136603"
"8","C","541","396","50433"
"8","A","542","143","70752"
"8","C","542","139","24107"
"8","A","543","370","102454"
"8","C","543","208","35636"
"8","A","544","54","212911"
"8","C","544","21","76370"
"8","A","545","16","49016"
"8","C","545","11","15449"
"8","A","546","23","130546"
"8","C","546","23","46796"
"8","A","547","73","145018"
"8","C","547","54","50109"
"8","A","548","268","98975"
"8","C","548","217","33652"
"8","A","549","535","263583"
"8","C","549","336","90983"
"8","A","550","325","374264"
"8","C","550","287","139732"
"8","A","551","445","415785"
"8","C","551","262","154526"
"8","A","553","464","544325"
"8","C","553","240","202589"
"8","A","554","960","578381"
"8","C","554","452","182522"
"8","A","557","258","90335"
"8","C","557","151","28594"
"8","A","558","71","63981"
"8","C","558","27","21998"
"8","A","559","20","174607"
"8","C","559","8","65162"
"8","A","560","72","141602"
"8","C","560","59","49703"
"8","A","561","374","45164"
"8","C","561","633","17191"
"8","A","562","38","75963"
"8","C","562","36","28232"
"8","A","563","391","170991"
"8","C","563","230","58855"
"8","A","564","165","73544"
"8","C","564","122","25795"
"8","A","565","40","88214"
"8","C","565","26","32631"
"8","A","567","302","36985"
"8","C","567","274","13692"
"8","A","570","296","92226"
"8","C","570","272","33149"
"8","A","571","52","86862"
"8","C","571","33","29564"
"8","A","572","345","35930"
"8","C","572","243","14068"
"8","A","573","157","40174"
"8","C","573","127","16500"
"8","A","574","172","30009"
"8","C","574","202","10844"
"8","A","575","170","27349"
"8","C","575","176","12483"
"8","A","577","1369","98519"
"8","C","577","698","38013"
"8","A","582","544","56043"
"8","C","582","317","19036"
"8","A","583","45","24966"
"8","C","583","23","10327"
"8","A","584","68","24155"
"8","C","584","58","8062"
"8","A","585","74","71390"
"8","C","585","46","23079"
"8","A","586","64","20387"
"8","C","586","56","6866"
"8","A","587","410","42346"
"8","C","587","628","15265"
"8","A","588","99","12688"
"8","C","588","59","4366"
"8","A","597","30","88265"
"8","C","597","18","27612"
"8","A","598","292","106040"
"8","C","598","228","34033"
"8","A","599","14","62399"
"8","C","599","16","20195"
"8","A","600","2628","908428"
"8","C","600","4768","360105"
"8","A","601","1723","795898"
"8","C","601","3043","303768"
"8","A","602","59","46290"
"8","C","602","42","17017"
"8","A","603","37","35521"
"8","C","603","58","12592"
"8","A","604","1943","798847"
"8","C","604","1839","314227"
"8","A","605","1283","545435"
"8","C","605","2385","213873"
"8","A","606","2374","1587128"
"8","C","606","1893","591332"
"8","A","607","86","52964"
"8","C","607","95","16811"
