"season","c_m","zip3","ILIsum","popstatsum"
"9","A","102","25","5076"
"9","C","102","32","1102"
"9","A","103","1301","272182"
"9","C","103","3662","97541"
"9","A","104","2785","737138"
"9","C","104","4002","323197"
"9","A","105","3715","350408"
"9","C","105","8192","138221"
"9","A","106","256","45316"
"9","C","106","568","14935"
"9","A","107","707","122624"
"9","C","107","648","45355"
"9","A","108","921","43298"
"9","C","108","534","16476"
"9","A","109","998","281884"
"9","C","109","4931","119011"
"9","A","110","746","124514"
"9","C","110","2064","45930"
"9","A","111","522","137400"
"9","C","111","736","35557"
"9","A","112","7186","1372905"
"9","C","112","11536","530625"
"9","A","113","3119","665870"
"9","C","113","7612","197371"
"9","A","114","1895","420694"
"9","C","114","2288","150436"
"9","A","115","2416","378339"
"9","C","115","4130","144146"
"9","A","116","278","56362"
"9","C","116","470","24736"
"9","A","117","5099","841002"
"9","C","117","9249","325098"
"9","A","118","272","38245"
"9","C","118","468","13929"
"9","A","119","572","132846"
"9","C","119","1328","48641"
"9","A","120","680","183101"
"9","C","120","784","62702"
"9","A","121","284","154397"
"9","C","121","304","51749"
"9","A","122","131","83831"
"9","C","122","84","28688"
"9","A","123","496","86634"
"9","C","123","570","31169"
"9","A","124","242","86265"
"9","C","124","114","27760"
"9","A","125","1140","256169"
"9","C","125","2950","91127"
"9","A","126","217","48127"
"9","C","126","670","18846"
"9","A","127","111","54838"
"9","C","127","111","19420"
"9","A","128","113","129805"
"9","C","128","108","41396"
"9","A","129","307","96779"
"9","C","129","107","28082"
"9","A","130","948","214734"
"9","C","130","740","76984"
"9","A","131","193","100902"
"9","C","131","213","35897"
"9","A","132","758","120233"
"9","C","132","640","46433"
"9","A","133","23","77517"
"9","C","133","44","27672"
"9","A","134","84","104586"
"9","C","134","49","35007"
"9","A","136","97","132843"
"9","C","136","40","46700"
"9","A","137","7","72608"
"9","C","137","4","24700"
"9","A","138","7","76987"
"9","C","138","12","29495"
"9","A","140","51","245970"
"9","C","140","131","85894"
"9","A","141","29","104761"
"9","C","141","49","35862"
"9","A","142","87","302018"
"9","C","142","229","110714"
"9","A","144","17","171076"
"9","C","144","10","59831"
"9","A","145","20","168086"
"9","C","145","18","62588"
"9","A","146","19","253905"
"9","C","146","17","95898"
"9","A","147","25","95133"
"9","C","147","18","35480"
"9","A","148","91","160367"
"9","C","148","109","56392"
"9","A","149","29","26734"
"9","C","149","15","9487"
"9","A","150","714","235777"
"9","C","150","1042","81085"
"9","A","151","446","191745"
"9","C","151","550","68394"
"9","A","152","641","368144"
"9","C","152","836","123526"
"9","A","153","92","100591"
"9","C","153","224","32924"
"9","A","154","113","82855"
"9","C","154","878","26592"
"9","A","155","95","49106"
"9","C","155","215","15198"
"9","A","156","522","167228"
"9","C","156","813","53191"
"9","A","157","68","62108"
"9","C","157","139","20216"
"9","A","158","33","48988"
"9","C","158","113","16248"
"9","A","159","15","77549"
"9","C","159","508","25224"
"9","A","160","137","107414"
"9","C","160","59","38234"
"9","A","161","172","116983"
"9","C","161","181","42218"
"9","A","162","68","46618"
"9","C","162","73","16286"
"9","A","163","84","79409"
"9","C","163","79","28430"
"9","A","164","107","72040"
"9","C","164","146","27065"
"9","A","165","373","98396"
"9","C","165","309","37119"
"9","A","166","68","112647"
"9","C","166","135","36833"
"9","A","167","21","26356"
"9","C","167","12","9245"
"9","A","168","158","109808"
"9","C","168","823","34410"
"9","A","170","317","327467"
"9","C","170","476","111272"
"9","A","171","87","86933"
"9","C","171","107","30503"
"9","A","172","106","107407"
"9","C","172","174","38309"
"9","A","173","270","192021"
"9","C","173","498","64724"
"9","A","174","59","90089"
"9","C","174","96","30648"
"9","A","175","927","165621"
"9","C","175","1201","67410"
"9","A","176","509","82656"
"9","C","176","875","30354"
"9","A","177","42","90117"
"9","C","177","49","31189"
"9","A","178","50","127001"
"9","C","178","59","41396"
"9","A","179","28","68887"
"9","C","179","20","20102"
"9","A","180","433","294494"
"9","C","180","714","100961"
"9","A","181","425","84765"
"9","C","181","793","32109"
"9","A","182","73","70009"
"9","C","182","96","22656"
"9","A","183","173","106105"
"9","C","183","355","37283"
"9","A","184","73","106832"
"9","C","184","458","36986"
"9","A","185","25","59589"
"9","C","185","37","20728"
"9","A","186","53","89745"
"9","C","186","143","29902"
"9","A","187","63","73845"
"9","C","187","178","23535"
"9","A","188","39","40346"
"9","C","188","42","14470"
"9","A","189","330","199547"
"9","C","189","212","74238"
"9","A","190","1612","601640"
"9","C","190","1641","221548"
"9","A","191","1767","767254"
"9","C","191","916","308651"
"9","A","193","335","237438"
"9","C","193","304","91825"
"9","A","194","642","274387"
"9","C","194","744","97200"
"9","A","195","316","124217"
"9","C","195","407","44118"
"9","A","196","396","107461"
"9","C","196","603","41184"
"9","A","197","585","175732"
"9","C","197","792","68128"
"9","A","198","254","116544"
"9","C","198","216","41152"
"9","A","199","270","181009"
"9","C","199","816","64671"
"9","A","200","730","345830"
"9","C","200","902","100943"
"9","A","201","730","464648"
"9","C","201","2726","172328"
"9","A","206","780","192405"
"9","C","206","1960","69880"
"9","A","207","1709","548730"
"9","C","207","2942","204182"
"9","A","208","896","361629"
"9","C","208","2421","131645"
"9","A","209","409","167119"
"9","C","209","1438","56247"
"9","A","210","1632","401342"
"9","C","210","3613","142756"
"9","A","211","1100","254371"
"9","C","211","3087","91851"
"9","A","212","1954","662222"
"9","C","212","2969","241571"
"9","A","214","260","48497"
"9","C","214","715","16268"
"9","A","215","405","55286"
"9","C","215","967","17932"
"9","A","216","124","90382"
"9","C","216","549","30368"
"9","A","217","1741","268075"
"9","C","217","4837","94528"
"9","A","218","239","93913"
"9","C","218","579","31120"
"9","A","219","297","59871"
"9","C","219","418","20349"
"9","A","220","418","255857"
"9","C","220","2186","87216"
"9","A","221","436","239907"
"9","C","221","1452","88805"
"9","A","222","202","129614"
"9","C","222","410","28985"
"9","A","223","728","184592"
"9","C","223","980","53642"
"9","A","224","442","118209"
"9","C","224","1813","42646"
"9","A","225","359","107307"
"9","C","225","908","38210"
"9","A","226","279","98765"
"9","C","226","1055","33169"
"9","A","227","78","46061"
"9","C","227","114","15197"
"9","A","228","181","88573"
"9","C","228","666","30869"
"9","A","229","838","137157"
"9","C","229","852","44491"
"9","A","230","255","121037"
"9","C","230","924","41452"
"9","A","231","396","197947"
"9","C","231","1516","68439"
"9","A","232","725","289500"
"9","C","232","1345","99453"
"9","A","233","299","146380"
"9","C","233","259","54135"
"9","A","234","536","322265"
"9","C","234","463","119196"
"9","A","235","91","135207"
"9","C","235","58","51135"
"9","A","236","430","219855"
"9","C","236","1978","83780"
"9","A","237","145","53601"
"9","C","237","46","21530"
"9","A","238","667","191178"
"9","C","238","825","64674"
"9","A","239","274","56659"
"9","C","239","450","18617"
"9","A","240","264","192422"
"9","C","240","207","64195"
"9","A","241","193","123522"
"9","C","241","163","39447"
"9","A","242","681","106801"
"9","C","242","1253","33354"
"9","A","243","206","82487"
"9","C","243","573","25937"
"9","A","244","148","75401"
"9","C","244","899","24640"
"9","A","245","514","195264"
"9","C","245","1187","69552"
"9","A","246","308","39378"
"9","C","246","1584","11704"
"9","A","247","96","31816"
"9","C","247","347","10594"
"9","A","248","37","21953"
"9","C","248","92","6903"
"9","A","249","103","27490"
"9","C","249","161","9006"
"9","A","250","94","38110"
"9","C","250","163","12355"
"9","A","251","72","44171"
"9","C","251","143","14152"
"9","A","252","56","31640"
"9","C","252","79","10378"
"9","A","253","165","61723"
"9","C","253","242","19708"
"9","A","254","426","99849"
"9","C","254","749","33990"
"9","A","255","160","77266"
"9","C","255","417","26403"
"9","A","256","107","28177"
"9","C","256","229","9059"
"9","A","257","83","38482"
"9","C","257","115","12710"
"9","A","258","152","46872"
"9","C","258","257","14594"
"9","A","259","76","26788"
"9","C","259","119","7976"
"9","A","260","70","70035"
"9","C","260","341","23331"
"9","A","261","62","69345"
"9","C","261","121","23624"
"9","A","262","86","44425"
"9","C","262","176","14869"
"9","A","263","170","47006"
"9","C","263","537","15595"
"9","A","264","113","30989"
"9","C","264","228","10107"
"9","A","265","274","93631"
"9","C","265","309","31365"
"9","A","266","35","18101"
"9","C","266","222","5520"
"9","A","267","123","28039"
"9","C","267","295","9999"
"9","A","268","99","18585"
"9","C","268","147","6352"
"9","A","270","333","155984"
"9","C","270","704","55969"
"9","A","271","166","131625"
"9","C","271","161","48363"
"9","A","272","1092","312756"
"9","C","272","2637","113767"
"9","A","273","488","199266"
"9","C","273","1583","72107"
"9","A","274","306","162561"
"9","C","274","461","58127"
"9","A","275","2665","558523"
"9","C","275","6632","205329"
"9","A","276","1222","284879"
"9","C","276","2897","91342"
"9","A","277","164","140245"
"9","C","277","113","48481"
"9","A","278","971","282857"
"9","C","278","982","106581"
"9","A","279","251","107917"
"9","C","279","170","37216"
"9","A","280","1259","353072"
"9","C","280","2258","129474"
"9","A","281","730","313559"
"9","C","281","1656","114448"
"9","A","282","730","432118"
"9","C","282","779","152545"
"9","A","283","1376","425246"
"9","C","283","3584","177314"
"9","A","284","1121","240600"
"9","C","284","1502","79944"
"9","A","285","650","246335"
"9","C","285","1255","91461"
"9","A","286","933","343863"
"9","C","286","3121","118740"
"9","A","287","1086","268380"
"9","C","287","3430","90684"
"9","A","288","215","61232"
"9","C","288","492","18572"
"9","A","289","63","18815"
"9","C","289","85","5908"
"9","A","290","1681","217156"
"9","C","290","4948","81444"
"9","A","291","1341","193651"
"9","C","291","3914","75495"
"9","A","292","776","180176"
"9","C","292","1300","66860"
"9","A","293","1236","207103"
"9","C","293","1383","76098"
"9","A","294","1481","379838"
"9","C","294","3749","142255"
"9","A","295","1659","330445"
"9","C","295","6320","115377"
"9","A","296","3714","505699"
"9","C","296","7221","184284"
"9","A","297","895","178589"
"9","C","297","1083","65583"
"9","A","298","344","117174"
"9","C","298","1789","42558"
"9","A","299","392","96672"
"9","C","299","873","38788"
"9","A","300","4392","1295550"
"9","C","300","10946","481695"
"9","A","301","2889","664224"
"9","C","301","4717","253501"
"9","A","302","1689","563430"
"9","C","302","3777","219423"
"9","A","303","1282","595640"
"9","C","303","1633","188373"
"9","A","304","747","120586"
"9","C","304","855","47600"
"9","A","305","1024","334235"
"9","C","305","2256","122465"
"9","A","306","604","217142"
"9","C","306","853","77670"
"9","A","307","1181","196688"
"9","C","307","1725","73929"
"9","A","308","185","95607"
"9","C","308","581","39690"
"9","A","309","221","104522"
"9","C","309","582","42291"
"9","A","310","950","284343"
"9","C","310","1612","105771"
"9","A","312","325","88631"
"9","C","312","518","37530"
"9","A","313","267","110095"
"9","C","313","852","46394"
"9","A","314","333","119746"
"9","C","314","780","47283"
"9","A","315","484","171368"
"9","C","315","1099","66494"
"9","A","316","394","97695"
"9","C","316","530","38423"
"9","A","317","691","204596"
"9","C","317","2193","85332"
"9","A","318","109","42799"
"9","C","318","155","15967"
"9","A","319","337","103926"
"9","C","319","287","46492"
"9","A","320","942","325481"
"9","C","320","1771","103336"
"9","A","321","493","279104"
"9","C","321","1152","85954"
"9","A","322","1469","506120"
"9","C","322","2562","190500"
"9","A","323","514","241607"
"9","C","323","439","78562"
"9","A","324","235","186077"
"9","C","324","941","60373"
"9","A","325","459","346597"
"9","C","325","553","126885"
"9","A","326","419","201218"
"9","C","326","330","65968"
"9","A","327","1845","510373"
"9","C","327","4947","176751"
"9","A","328","1397","491724"
"9","C","328","2465","171091"
"9","A","329","962","315399"
"9","C","329","1657","102893"
"9","A","330","2060","866328"
"9","C","330","17507","325487"
"9","A","331","3384","1010487"
"9","C","331","16436","352332"
"9","A","333","1084","441393"
"9","C","333","7967","152423"
"9","A","334","2337","701946"
"9","C","334","10418","242723"
"9","A","335","848","353625"
"9","C","335","1393","131646"
"9","A","336","1368","413729"
"9","C","336","1688","143883"
"9","A","337","1469","380318"
"9","C","337","3565","116439"
"9","A","338","639","346952"
"9","C","338","2565","130229"
"9","A","339","770","352651"
"9","C","339","2962","116003"
"9","A","341","489","181061"
"9","C","341","771","59911"
"9","A","342","1277","357076"
"9","C","342","1792","113282"
"9","A","344","315","197741"
"9","C","344","1357","64712"
"9","A","346","946","325585"
"9","C","346","1607","104934"
"9","A","347","740","314145"
"9","C","347","1911","111539"
"9","A","349","562","217573"
"9","C","349","1475","74249"
"9","A","350","941","234884"
"9","C","350","1057","84417"
"9","A","351","339","177181"
"9","C","351","399","63407"
"9","A","352","296","271921"
"9","C","352","155","98896"
"9","A","354","224","115810"
"9","C","354","259","42440"
"9","A","355","569","84095"
"9","C","355","932","29223"
"9","A","356","306","198826"
"9","C","356","530","70472"
"9","A","357","171","113895"
"9","C","357","238","42697"
"9","A","358","170","101710"
"9","C","358","116","35276"
"9","A","359","299","148272"
"9","C","359","451","53922"
"9","A","360","139","155500"
"9","C","360","292","58267"
"9","A","361","70","114783"
"9","C","361","45","46741"
"9","A","362","156","96168"
"9","C","362","175","34705"
"9","A","363","209","120218"
"9","C","363","2086","45749"
"9","A","364","42","54823"
"9","C","364","48","21062"
"9","A","365","470","185486"
"9","C","365","1030","69423"
"9","A","366","363","150654"
"9","C","366","246","61547"
"9","A","367","55","60701"
"9","C","367","69","27126"
"9","A","368","291","130583"
"9","C","368","325","48808"
"9","A","369","16","10031"
"9","C","369","17","4000"
"9","A","370","2254","476169"
"9","C","370","5795","170272"
"9","A","371","1933","329356"
"9","C","371","4220","115825"
"9","A","372","918","230287"
"9","C","372","1208","79729"
"9","A","373","1115","300817"
"9","C","373","1734","105201"
"9","A","374","237","100196"
"9","C","374","128","34268"
"9","A","376","864","221934"
"9","C","376","1773","69981"
"9","A","377","599","185952"
"9","C","377","955","60639"
"9","A","378","1178","277497"
"9","C","378","1776","92482"
"9","A","379","489","215541"
"9","C","379","1284","72082"
"9","A","380","852","217357"
"9","C","380","2203","81449"
"9","A","381","1324","410953"
"9","C","381","1925","170539"
"9","A","382","181","60653"
"9","C","382","419","21117"
"9","A","383","998","152278"
"9","C","383","1028","55848"
"9","A","384","473","96855"
"9","C","384","775","34253"
"9","A","385","574","119491"
"9","C","385","1351","40457"
"9","A","386","1009","214621"
"9","C","386","1432","85170"
"9","A","387","374","68802"
"9","C","387","383","30731"
"9","A","388","1247","136290"
"9","C","388","2328","52563"
"9","A","389","62","59387"
"9","C","389","65","24823"
"9","A","390","107","149004"
"9","C","390","896","60067"
"9","A","391","142","153480"
"9","C","391","941","62413"
"9","A","392","149","128953"
"9","C","392","640","52581"
"9","A","393","119","107445"
"9","C","393","107","45249"
"9","A","394","1000","199371"
"9","C","394","1841","77450"
"9","A","395","226","189563"
"9","C","395","573","77292"
"9","A","396","412","69468"
"9","C","396","693","27493"
"9","A","397","379","89600"
"9","C","397","615","35964"
"9","A","398","169","58575"
"9","C","398","463","24081"
"9","A","400","1004","140130"
"9","C","400","3214","48976"
"9","A","401","443","81042"
"9","C","401","1295","30139"
"9","A","402","2842","382837"
"9","C","402","8555","137318"
"9","A","403","638","185618"
"9","C","403","2188","65835"
"9","A","404","644","103956"
"9","C","404","1697","36024"
"9","A","405","325","161909"
"9","C","405","1622","50641"
"9","A","406","210","27950"
"9","C","406","883","9081"
"9","A","407","150","58886"
"9","C","407","1169","21231"
"9","A","408","44","21234"
"9","C","408","156","7402"
"9","A","409","76","40790"
"9","C","409","253","14230"
"9","A","410","2768","269157"
"9","C","410","3850","99754"
"9","A","411","853","75455"
"9","C","411","1074","25427"
"9","A","412","94","28195"
"9","C","412","171","9588"
"9","A","413","86","20871"
"9","C","413","169","7002"
"9","A","414","54","15332"
"9","C","414","92","4638"
"9","A","415","231","39413"
"9","C","415","201","12719"
"9","A","416","129","24227"
"9","C","416","292","7640"
"9","A","417","165","23836"
"9","C","417","338","7878"
"9","A","418","50","18017"
"9","C","418","74","5791"
"9","A","420","511","119606"
"9","C","420","1105","39828"
"9","A","421","984","114417"
"9","C","421","2604","40298"
"9","A","422","225","77134"
"9","C","422","338","32523"
"9","A","423","430","89991"
"9","C","423","1014","33040"
"9","A","424","224","73848"
"9","C","424","159","26098"
"9","A","425","520","40582"
"9","C","425","1363","13833"
"9","A","426","85","34417"
"9","C","426","209","12338"
"9","A","427","598","94486"
"9","C","427","1705","34019"
"9","A","430","1299","422670"
"9","C","430","2211","155222"
"9","A","431","800","223208"
"9","C","431","1294","80768"
"9","A","432","1001","419379"
"9","C","432","1323","148322"
"9","A","433","485","99689"
"9","C","433","457","35410"
"9","A","434","332","93267"
"9","C","434","355","33013"
"9","A","435","245","158449"
"9","C","435","373","59164"
"9","A","436","477","188991"
"9","C","436","654","74223"
"9","A","437","381","104696"
"9","C","437","557","37806"
"9","A","438","293","34389"
"9","C","438","239","12976"
"9","A","439","259","96080"
"9","C","439","535","31205"
"9","A","440","886","468535"
"9","C","440","2402","169801"
"9","A","441","1292","650942"
"9","C","441","3390","250125"
"9","A","442","721","312858"
"9","C","442","1369","112230"
"9","A","443","298","153215"
"9","C","443","212","56053"
"9","A","444","272","190083"
"9","C","444","371","65451"
"9","A","445","168","92665"
"9","C","445","64","34064"
"9","A","446","507","241633"
"9","C","446","599","92463"
"9","A","447","113","104776"
"9","C","447","86","37655"
"9","A","448","547","183487"
"9","C","448","1074","69033"
"9","A","449","91","52069"
"9","C","449","625","17551"
"9","A","450","1346","327502"
"9","C","450","2801","121217"
"9","A","451","549","189380"
"9","C","451","1353","70854"
"9","A","452","1543","437709"
"9","C","452","1507","166359"
"9","A","453","652","266092"
"9","C","453","1361","98120"
"9","A","454","650","256982"
"9","C","454","2164","95660"
"9","A","455","49","54601"
"9","C","455","105","20684"
"9","A","456","514","191546"
"9","C","456","840","66438"
"9","A","457","68","86369"
"9","C","457","58","29599"
"9","A","458","650","197130"
"9","C","458","1079","77450"
"9","A","460","209","280169"
"9","C","460","768","107080"
"9","A","461","364","293836"
"9","C","461","724","107566"
"9","A","462","465","482721"
"9","C","462","953","183287"
"9","A","463","879","359316"
"9","C","463","1965","131744"
"9","A","464","194","77150"
"9","C","464","174","34062"
"9","A","465","610","256879"
"9","C","465","1303","106283"
"9","A","466","360","77884"
"9","C","466","525","31492"
"9","A","467","292","179529"
"9","C","467","468","72164"
"9","A","468","487","161975"
"9","C","468","615","64630"
"9","A","469","87","165438"
"9","C","469","163","62877"
"9","A","470","181","64640"
"9","C","470","187","24027"
"9","A","471","1699","158928"
"9","C","471","2626","55126"
"9","A","472","128","111525"
"9","C","472","234","42115"
"9","A","473","174","168512"
"9","C","473","181","63032"
"9","A","474","110","144763"
"9","C","474","326","49090"
"9","A","475","305","85925"
"9","C","475","375","32354"
"9","A","476","152","70571"
"9","C","476","191","25281"
"9","A","477","165","95745"
"9","C","477","167","34692"
"9","A","478","108","100630"
"9","C","478","137","35453"
"9","A","479","274","162961"
"9","C","479","551","60131"
"9","A","480","2174","643746"
"9","C","480","3953","219228"
"9","A","481","1753","874797"
"9","C","481","3972","318102"
"9","A","482","800","566997"
"9","C","482","1443","257724"
"9","A","483","1230","542730"
"9","C","483","2698","200177"
"9","A","484","1025","260319"
"9","C","484","878","94287"
"9","A","485","473","111449"
"9","C","485","177","47543"
"9","A","486","520","218726"
"9","C","486","1268","82268"
"9","A","487","321","111560"
"9","C","487","388","38910"
"9","A","488","824","358917"
"9","C","488","1515","129520"
"9","A","489","293","89204"
"9","C","489","404","32761"
"9","A","490","1739","409834"
"9","C","490","3290","153209"
"9","A","491","133","59613"
"9","C","491","216","21235"
"9","A","492","548","199238"
"9","C","492","927","72571"
"9","A","493","869","176354"
"9","C","493","1487","72378"
"9","A","494","964","309777"
"9","C","494","1052","122894"
"9","A","495","1328","225758"
"9","C","495","1894","87699"
"9","A","496","785","145852"
"9","C","496","852","49340"
"9","A","497","220","125573"
"9","C","497","355","41737"
"9","A","498","357","99846"
"9","C","498","566","32212"
"9","A","499","34","43279"
"9","C","499","101","14350"
"9","A","500","61","122437"
"9","C","500","133","43640"
"9","A","501","160","89745"
"9","C","501","243","34482"
"9","A","502","109","119049"
"9","C","502","183","42487"
"9","A","503","52","150622"
"9","C","503","117","55138"
"9","A","504","69","54265"
"9","C","504","83","20267"
"9","A","505","198","63318"
"9","C","505","258","24537"
"9","A","506","114","88407"
"9","C","506","160","32703"
"9","A","507","34","40434"
"9","C","507","58","15229"
"9","A","508","15","16247"
"9","C","508","29","6056"
"9","A","510","247","44020"
"9","C","510","732","17944"
"9","A","511","121","45210"
"9","C","511","455","19583"
"9","A","512","108","21870"
"9","C","512","185","9334"
"9","A","513","216","24278"
"9","C","513","287","8786"
"9","A","514","125","23687"
"9","C","514","166","9527"
"9","A","515","132","79465"
"9","C","515","123","30143"
"9","A","516","17","12458"
"9","C","516","9","4386"
"9","A","520","68","73949"
"9","C","520","121","28690"
"9","A","521","10","30607"
"9","C","521","17","11521"
"9","A","522","105","96340"
"9","C","522","219","31185"
"9","A","523","158","79200"
"9","C","523","383","29961"
"9","A","524","198","73285"
"9","C","524","390","27122"
"9","A","525","94","58697"
"9","C","525","94","21221"
"9","A","526","110","55870"
"9","C","526","61","20656"
"9","A","527","133","90614"
"9","C","527","213","34233"
"9","A","528","70","54985"
"9","C","528","107","21694"
"9","A","530","1357","348624"
"9","C","530","2434","123405"
"9","A","531","1262","377872"
"9","C","531","3084","133650"
"9","A","532","2478","423922"
"9","C","532","3797","174054"
"9","A","534","71","69189"
"9","C","534","91","26793"
"9","A","535","126","293822"
"9","C","535","193","107161"
"9","A","537","51","168694"
"9","C","537","54","45616"
"9","A","538","23","31026"
"9","C","538","17","11515"
"9","A","539","68","109254"
"9","C","539","92","35246"
"9","A","540","62","83858"
"9","C","540","107","29171"
"9","A","541","317","137216"
"9","C","541","522","50286"
"9","A","542","148","70784"
"9","C","542","212","23780"
"9","A","543","293","101467"
"9","C","543","302","35525"
"9","A","544","105","211960"
"9","C","544","145","76482"
"9","A","545","52","48118"
"9","C","545","51","15449"
"9","A","546","34","131245"
"9","C","546","27","47393"
"9","A","547","65","143095"
"9","C","547","63","50268"
"9","A","548","137","98382"
"9","C","548","199","33358"
"9","A","549","795","264273"
"9","C","549","1324","91385"
"9","A","550","214","379688"
"9","C","550","370","141570"
"9","A","551","278","409694"
"9","C","551","307","156621"
"9","A","553","256","548971"
"9","C","553","337","206522"
"9","A","554","647","572726"
"9","C","554","626","187087"
"9","A","557","253","89087"
"9","C","557","231","28366"
"9","A","558","137","62904"
"9","C","558","165","22147"
"9","A","559","32","175544"
"9","C","559","35","64824"
"9","A","560","34","139368"
"9","C","560","73","50034"
"9","A","561","146","44245"
"9","C","561","452","17331"
"9","A","562","39","73494"
"9","C","562","35","27848"
"9","A","563","192","170597"
"9","C","563","211","59447"
"9","A","564","88","73633"
"9","C","564","140","25710"
"9","A","565","34","88188"
"9","C","565","47","32643"
"9","A","566","18","48565"
"9","C","566","30","18861"
"9","A","567","193","36436"
"9","C","567","215","13502"
"9","A","570","52","91549"
"9","C","570","63","34146"
"9","A","571","37","88794"
"9","C","571","22","31779"
"9","A","572","36","35535"
"9","C","572","40","14045"
"9","A","573","105","39241"
"9","C","573","104","16588"
"9","A","574","12","28993"
"9","C","574","61","10936"
"9","A","575","112","27084"
"9","C","575","174","12655"
"9","A","576","19","10276"
"9","C","576","7","5072"
"9","A","577","744","97440"
"9","C","577","612","38412"
"9","A","581","20","60077"
"9","C","581","6","18433"
"9","A","582","333","52520"
"9","C","582","266","20377"
"9","A","583","34","23716"
"9","C","583","17","10448"
"9","A","584","14","23558"
"9","C","584","28","8269"
"9","A","585","59","71369"
"9","C","585","71","24430"
"9","A","586","49","19908"
"9","C","586","74","7006"
"9","A","587","232","40147"
"9","C","587","470","16220"
"9","A","588","26","12730"
"9","C","588","16","4427"
"9","A","590","20","42814"
"9","C","590","15","15969"
"9","A","593","18","17444"
"9","C","593","11","6123"
"9","A","594","23","65722"
"9","C","594","39","25720"
"9","A","597","23","88266"
"9","C","597","28","28260"
"9","A","598","154","105362"
"9","C","598","243","35445"
"9","A","600","1796","919804"
"9","C","600","7469","359421"
"9","A","601","1257","800470"
