"season","c_m","zip3","ILIsum","popstatsum"
"4","A","279","296","95492"
"4","C","279","199","35970"
"4","A","280","1515","321068"
"4","C","280","2026","117271"
"4","A","281","1223","274795"
"4","C","281","1959","104563"
"4","A","282","1240","394109"
"4","C","282","801","130404"
"4","A","283","2306","427748"
"4","C","283","3807","171335"
"4","A","284","2358","214610"
"4","C","284","2255","72430"
"4","A","285","970","246605"
"4","C","285","1149","90737"
"4","A","286","1973","337041"
"4","C","286","5203","117833"
"4","A","287","1889","259233"
"4","C","287","1913","88469"
"4","A","288","632","60637"
"4","C","288","277","18379"
"4","A","289","36","17469"
"4","C","289","11","5733"
"4","A","290","1570","203332"
"4","C","290","2116","80688"
"4","A","291","1231","194379"
"4","C","291","1382","77733"
"4","A","292","736","172547"
"4","C","292","1463","62885"
"4","A","293","1818","202151"
"4","C","293","2100","76164"
"4","A","294","2388","355826"
"4","C","294","2507","139099"
"4","A","295","2291","307660"
"4","C","295","4216","113163"
"4","A","296","3606","482827"
"4","C","296","4373","178645"
"4","A","297","2186","158720"
"4","C","297","2466","62199"
"4","A","298","449","114197"
"4","C","298","569","44620"
"4","A","299","455","92005"
"4","C","299","672","35899"
"4","A","300","3745","1173601"
"4","C","300","5596","429580"
"4","A","301","2850","552086"
"4","C","301","3703","217591"
"4","A","302","1329","473665"
"4","C","302","2630","196495"
"4","A","303","885","559927"
"4","C","303","726","160409"
"4","A","304","405","112526"
"4","C","304","508","47302"
"4","A","305","739","286436"
"4","C","305","698","106189"
"4","A","306","478","192228"
"4","C","306","487","70135"
"4","A","307","902","182701"
"4","C","307","954","69240"
"4","A","308","197","85408"
"4","C","308","295","38237"
"4","A","309","224","112791"
"4","C","309","278","44973"
"4","A","310","806","270111"
"4","C","310","1121","107574"
"4","A","312","168","88789"
"4","C","312","561","36376"
"4","A","313","115","95048"
"4","C","313","375","41310"
"4","A","314","49","122559"
"4","C","314","38","46178"
"4","A","315","402","164275"
"4","C","315","507","67439"
"4","A","316","188","94611"
"4","C","316","116","38481"
"4","A","317","764","198691"
"4","C","317","1279","85182"
"4","A","318","62","40139"
"4","C","318","89","16268"
"4","A","319","86","107449"
"4","C","319","31","44540"
"4","A","320","611","267530"
"4","C","320","578","100511"
"4","A","321","554","223824"
"4","C","321","568","76024"
"4","A","322","1403","481127"
"4","C","322","1714","181991"
"4","A","323","76","232874"
"4","C","323","226","81939"
"4","A","324","298","171271"
"4","C","324","670","60485"
"4","A","325","827","340204"
"4","C","325","556","128222"
"4","A","326","182","193368"
"4","C","326","112","66633"
"4","A","327","1469","465673"
"4","C","327","2255","173464"
"4","A","328","1670","455981"
"4","C","328","1309","160393"
"4","A","329","463","275215"
"4","C","329","562","99792"
"4","A","330","915","834804"
"4","C","330","7108","310587"
"4","A","331","1404","992567"
"4","C","331","3047","346144"
"4","A","333","496","419895"
"4","C","333","3193","146391"
"4","A","334","2001","633239"
"4","C","334","6303","225114"
"4","A","335","389","283188"
"4","C","335","194","112161"
"4","A","336","796","385487"
"4","C","336","460","135082"
"4","A","337","499","386602"
"4","C","337","730","116928"
"4","A","338","472","301005"
"4","C","338","810","122696"
"4","A","339","818","265848"
"4","C","339","1391","93669"
"4","A","341","279","149726"
"4","C","341","241","50428"
"4","A","342","470","305892"
"4","C","342","512","102316"
"4","A","344","219","156924"
"4","C","344","568","59451"
"4","A","346","221","265437"
"4","C","346","124","94273"
"4","A","347","1508","218316"
"4","C","347","1327","83114"
"4","A","349","162","167312"
"4","C","349","177","64310"
"4","A","350","168","219322"
"4","C","350","284","81718"
"4","A","351","51","165480"
"4","C","351","130","62409"
"4","A","352","110","276497"
"4","C","352","184","100219"
"4","A","354","152","112585"
"4","C","354","342","43177"
"4","A","355","207","86084"
"4","C","355","140","30721"
"4","A","356","242","194471"
"4","C","356","230","71950"
"4","A","357","41","104641"
"4","C","357","18","40776"
"4","A","359","192","144466"
"4","C","359","169","53160"
"4","A","360","389","149359"
"4","C","360","686","61041"
"4","A","361","186","116459"
"4","C","361","195","45293"
"4","A","362","41","92166"
"4","C","362","25","34044"
"4","A","363","19","115738"
"4","C","363","1487","44697"
"4","A","364","57","56219"
"4","C","364","36","22847"
"4","A","365","348","168951"
"4","C","365","296","67828"
"4","A","366","165","151591"
"4","C","366","242","63266"
"4","A","367","105","60623"
"4","C","367","103","29013"
"4","A","368","99","127147"
"4","C","368","41","48227"
"4","A","370","2294","431667"
"4","C","370","4395","161305"
"4","A","371","1340","283742"
"4","C","371","2193","104769"
"4","A","372","554","243931"
"4","C","372","527","77250"
"4","A","373","1961","288709"
"4","C","373","2295","105676"
"4","A","374","376","103601"
"4","C","374","277","34600"
"4","A","376","1060","217076"
"4","C","376","877","69814"
"4","A","377","834","175666"
"4","C","377","678","60202"
"4","A","378","1421","260545"
"4","C","378","1062","91555"
"4","A","379","692","202474"
"4","C","379","813","67464"
"4","A","380","474","201135"
"4","C","380","606","77697"
"4","A","381","417","424796"
"4","C","381","569","176017"
"4","A","382","187","62300"
"4","C","382","370","21798"
"4","A","383","1309","149048"
"4","C","383","996","56571"
"4","A","384","332","92557"
"4","C","384","200","35449"
"4","A","385","553","113178"
"4","C","385","534","40357"
"4","A","386","683","193474"
"4","C","386","559","81181"
"4","A","387","213","72805"
"4","C","387","219","33810"
"4","A","388","322","133547"
"4","C","388","606","53957"
"4","A","389","71","61151"
"4","C","389","49","27270"
"4","A","390","63","141238"
"4","C","390","55","61129"
"4","A","391","41","147638"
"4","C","391","33","63449"
"4","A","392","49","128487"
"4","C","392","11","52973"
"4","A","393","16","107820"
"4","C","393","6","46918"
"4","A","394","270","185251"
"4","C","394","364","76520"
"4","A","395","443","209161"
"4","C","395","341","83678"
"4","A","396","99","66899"
"4","C","396","103","28719"
"4","A","397","89","94024"
"4","C","397","67","39471"
"4","A","398","159","58729"
"4","C","398","176","25669"
"4","A","400","667","120331"
"4","C","400","577","46030"
"4","A","401","170","77716"
"4","C","401","116","31398"
"4","A","402","2208","386295"
"4","C","402","1086","136251"
"4","A","403","74","172236"
"4","C","403","86","64498"
"4","A","404","448","97865"
"4","C","404","501","34831"
"4","A","405","101","164538"
"4","C","405","94","49167"
"4","A","406","31","28975"
"4","C","406","18","9344"
"4","A","407","42","54933"
"4","C","407","107","20929"
"4","A","408","21","21466"
"4","C","408","14","7979"
"4","A","409","59","41825"
"4","C","409","66","16079"
"4","A","410","1448","251436"
"4","C","410","1494","96989"
"4","A","411","489","74558"
"4","C","411","229","26579"
"4","A","412","55","28435"
"4","C","412","33","10339"
"4","A","420","192","118449"
"4","C","420","149","41144"
"4","A","421","601","106260"
"4","C","421","791","39272"
"4","A","422","185","83061"
"4","C","422","369","32400"
"4","A","423","103","88495"
"4","C","423","528","33792"
"4","A","424","38","72458"
"4","C","424","47","26891"
"4","A","425","260","37964"
"4","C","425","592","13640"
"4","A","426","32","33567"
"4","C","426","83","12899"
"4","A","427","147","90241"
"4","C","427","304","34329"
"4","A","430","1105","379594"
"4","C","430","1181","149224"
"4","A","431","574","203297"
"4","C","431","480","77469"
"4","A","432","887","441123"
"4","C","432","880","150836"
"4","A","433","360","96171"
"4","C","433","249","38017"
"4","A","434","165","89971"
"4","C","434","157","35015"
"4","A","435","591","153488"
"4","C","435","599","63998"
"4","A","436","822","197626"
"4","C","436","710","78292"
"4","A","437","264","100278"
"4","C","437","733","41128"
"4","A","438","137","33089"
"4","C","438","178","14176"
"4","A","439","161","96410"
"4","C","439","125","33955"
"4","A","440","962","450357"
"4","C","440","2670","175984"
"4","A","441","1686","694044"
"4","C","441","3835","267935"
"4","A","442","1205","297090"
"4","C","442","1500","116116"
"4","A","443","652","155730"
"4","C","443","191","58108"
"4","A","444","617","192169"
"4","C","444","463","72068"
"4","A","445","254","91179"
"4","C","445","184","34293"
"4","A","446","487","233353"
"4","C","446","254","97542"
"4","A","447","339","104769"
"4","C","447","74","39933"
"4","A","448","430","180914"
"4","C","448","456","75069"
"4","A","449","97","52924"
"4","C","449","274","18962"
"4","A","450","1235","292636"
"4","C","450","1478","117287"
"4","A","451","632","172974"
"4","C","451","1137","72236"
"4","A","452","970","452190"
"4","C","452","1173","174080"
"4","A","453","691","258457"
"4","C","453","666","103147"
"4","A","454","780","269714"
"4","C","454","848","101018"
"4","A","455","178","55141"
"4","C","455","43","22001"
"4","A","456","241","183522"
"4","C","456","189","70179"
"4","A","457","88","86455"
"4","C","457","51","32706"
"4","A","458","927","194347"
"4","C","458","919","82783"
"4","A","460","1006","238680"
"4","C","460","925","97952"
"4","A","461","985","260252"
"4","C","461","1005","104375"
"4","A","462","1792","497618"
"4","C","462","1039","180531"
"4","A","463","1660","340369"
"4","C","463","1288","130811"
"4","A","464","380","77722"
"4","C","464","167","34117"
"4","A","465","164","242849"
"4","C","465","119","106131"
"4","A","466","28","80309"
"4","C","466","19","31875"
"4","A","467","446","170370"
"4","C","467","362","74407"
"4","A","468","813","161737"
"4","C","468","395","65130"
"4","A","469","249","169039"
"4","C","469","334","67596"
"4","A","470","193","59783"
"4","C","470","346","25292"
"4","A","471","666","151058"
"4","C","471","320","55677"
"4","A","472","511","108111"
"4","C","472","462","42488"
"4","A","473","358","173037"
"4","C","473","551","66676"
"4","A","474","603","143423"
"4","C","474","620","52075"
"4","A","475","226","82981"
"4","C","475","164","34295"
"4","A","476","73","66175"
"4","C","476","137","26462"
"4","A","477","56","94614"
"4","C","477","143","34398"
"4","A","478","399","98457"
"4","C","478","345","36794"
"4","A","479","207","159648"
"4","C","479","303","62013"
"4","A","480","2119","632559"
"4","C","480","2856","219366"
"4","A","481","1973","867386"
"4","C","481","2941","318419"
"4","A","482","1517","614661"
"4","C","482","911","283252"
"4","A","483","909","543367"
"4","C","483","1004","200374"
"4","A","484","1033","250018"
"4","C","484","865","99906"
"4","A","485","500","114986"
"4","C","485","256","50732"
"4","A","486","980","219615"
"4","C","486","1070","89903"
"4","A","487","310","113529"
"4","C","487","234","43940"
"4","A","488","1059","340034"
"4","C","488","1015","136154"
"4","A","489","443","93700"
"4","C","489","599","33005"
"4","A","490","2736","405352"
"4","C","490","2726","163806"
"4","A","491","388","59209"
"4","C","491","317","22663"
"4","A","492","851","192189"
"4","C","492","1131","77003"
"4","A","493","1096","156904"
"4","C","493","990","71343"
"4","A","494","2023","291437"
"4","C","494","1356","128469"
"4","A","495","1458","233795"
"4","C","495","1162","93315"
"4","A","496","1509","137924"
"4","C","496","997","54915"
"4","A","497","375","124252"
"4","C","497","171","46844"
"4","A","498","328","98669"
"4","C","498","314","36116"
"4","A","499","205","42366"
"4","C","499","387","16550"
"4","A","500","49","109939"
"4","C","500","165","41962"
"4","A","501","106","82418"
"4","C","501","158","34708"
"4","A","502","101","106386"
"4","C","502","140","41491"
"4","A","503","48","148880"
"4","C","503","78","53728"
"4","A","504","12","53309"
"4","C","504","24","22642"
"4","A","505","56","63460"
"4","C","505","80","27071"
"4","A","506","37","84929"
"4","C","506","40","35406"
"4","A","507","24","42914"
"4","C","507","28","15947"
"4","A","508","23","16412"
"4","C","508","21","6946"
"4","A","510","456","42578"
"4","C","510","561","19996"
"4","A","511","607","46666"
"4","C","511","725","19182"
"4","A","512","286","20471"
"4","C","512","317","10007"
"4","A","513","215","24183"
"4","C","513","266","9583"
"4","A","514","226","23339"
"4","C","514","194","10701"
"4","A","515","107","75880"
"4","C","515","174","31393"
"4","A","516","105","12474"
"4","C","516","116","5056"
"4","A","520","226","70067"
"4","C","520","260","30112"
"4","A","521","57","30257"
"4","C","521","58","13352"
"4","A","522","139","93658"
"4","C","522","137","31505"
"4","A","523","181","72681"
"4","C","523","189","30548"
"4","A","524","138","72909"
"4","C","524","197","26998"
"4","A","525","53","56753"
"4","C","525","60","22873"
"4","A","526","147","57015"
"4","C","526","94","22124"
"4","A","527","29","86416"
"4","C","527","58","35148"
"4","A","530","576","328831"
"4","C","530","783","132395"
"4","A","531","367","359943"
"4","C","531","801","137469"
"4","A","532","1367","440362"
"4","C","532","2039","178010"
"4","A","534","50","66745"
"4","C","534","26","27500"
"4","A","535","304","273897"
"4","C","535","295","109884"
"4","A","537","378","163981"
"4","C","537","196","45497"
"4","A","539","108","100846"
"4","C","539","105","38330"
"4","A","540","103","71416"
"4","C","540","106","28954"
"4","A","541","178","124542"
"4","C","541","112","52211"
"4","A","542","303","68131"
"4","C","542","217","26874"
"4","A","543","141","101152"
"4","C","543","89","37358"
"4","A","544","806","203188"
"4","C","544","668","84484"
"4","A","545","62","46640"
"4","C","545","55","17899"
"4","A","546","15","124227"
"4","C","546","5","50567"
"4","A","547","45","134561"
"4","C","547","27","54730"
"4","A","548","250","93343"
"4","C","548","270","37227"
"4","A","549","60","251042"
"4","C","549","32","98211"
"4","A","550","108","325840"
"4","C","550","132","141569"
"4","A","551","78","428607"
"4","C","551","147","166041"
"4","A","553","341","480275"
"4","C","553","406","201080"
"4","A","554","516","589783"
"4","C","554","821","190579"
"4","A","557","157","86181"
"4","C","557","104","32752"
"4","A","558","55","62853"
"4","C","558","65","23063"
"4","A","559","15","165763"
"4","C","559","6","68988"
"4","A","560","40","133325"
"4","C","560","45","54814"
"4","A","561","140","44220"
"4","C","561","327","20024"
"4","A","563","89","152951"
"4","C","563","92","64193"
"4","A","565","24","81423"
"4","C","565","18","36853"
"4","A","570","237","84627"
"4","C","570","267","36198"
"4","A","571","67","78776"
"4","C","571","50","28908"
"4","A","572","395","34230"
"4","C","572","549","15867"
"4","A","573","18","38270"
"4","C","573","25","18433"
"4","A","574","247","29447"
"4","C","574","279","12360"
"4","A","575","31","26357"
"4","C","575","13","13891"
"4","A","577","98","93528"
"4","C","577","96","40130"
"4","A","584","32","23745"
"4","C","584","28","9928"
"4","A","587","561","42562"
"4","C","587","323","17659"
"4","A","588","32","11779"
"4","C","588","39","5123"
"4","A","590","28","42347"
"4","C","590","20","18253"
"4","A","591","102","62020"
"4","C","591","90","23517"
"4","A","593","20","17139"
"4","C","593","10","7175"
"4","A","594","10","65936"
"4","C","594","5","28533"
"4","A","597","20","81351"
"4","C","597","14","28260"
"4","A","598","27","99004"
"4","C","598","18","36995"
"4","A","599","26","53098"
"4","C","599","7","21235"
"4","A","600","1545","881823"
"4","C","600","1824","357303"
"4","A","601","1254","777146"
"4","C","601","1673","299535"
"4","A","602","30","45897"
"4","C","602","28","15908"
"4","A","603","90","37964"
"4","C","603","45","12794"
"4","A","604","1620","729355"
"4","C","604","1657","302378"
"4","A","605","889","492286"
"4","C","605","1535","199640"
"4","A","606","1700","1663654"
"4","C","606","1110","603823"
"4","A","607","64","55463"
"4","C","607","94","18045"
"4","A","608","91","87112"
"4","C","608","57","43387"
"4","A","609","109","83485"
"4","C","609","75","35719"
"4","A","610","391","158468"
"4","C","610","441","65546"
"4","A","611","12","124585"
"4","C","611","40","48071"
"4","A","612","85","114539"
"4","C","612","226","43393"
"4","A","613","125","76670"
"4","C","613","93","30978"
"4","A","614","27","79694"
"4","C","614","30","30353"
"4","A","615","36","104559"
"4","C","615","37","39797"
"4","A","616","22","93171"
"4","C","616","10","35857"
"4","A","617","33","125301"
"4","C","617","60","48416"
"4","A","618","81","154770"
"4","C","618","63","58468"
"4","A","619","227","58673"
"4","C","619","189","21978"
"4","A","620","237","161280"
"4","C","620","148","62817"
"4","A","622","181","237861"
"4","C","622","154","96125"
"4","A","623","30","58476"
"4","C","623","20","23328"
"4","A","624","236","77012"
"4","C","624","249","31687"
"4","A","625","299","98626"
"4","C","625","152","38948"
"4","A","626","396","85517"
"4","C","626","354","33994"
"4","A","627","106","77460"
"4","C","627","62","26935"
"4","A","628","197","112115"
"4","C","628","155","43167"
"4","A","629","80","122433"
"4","C","629","10","44157"
"4","A","630","89","387436"
"4","C","630","23","155116"
"4","A","631","114","517320"
"4","C","631","23","198075"
"4","A","633","48","226114"
"4","C","633","8","95537"
"4","A","635","26","31647"
"4","C","635","17","13279"
"4","A","638","13","62772"
"4","C","638","36","26718"
"4","A","640","1231","298225"
"4","C","640","2162","121224"
"4","A","641","953","302107"
