"season","c_m","zip3","ILIsum","popstatsum"
"7","C","106","411","14520"
"7","A","107","623","123189"
"7","C","107","285","44790"
"7","A","108","493","43470"
"7","C","108","289","16311"
"7","A","109","793","282219"
"7","C","109","3573","118835"
"7","A","110","542","127244"
"7","C","110","988","45956"
"7","A","111","262","138119"
"7","C","111","262","33981"
"7","A","112","3683","1362044"
"7","C","112","5096","516695"
"7","A","113","1348","669738"
"7","C","113","2685","191462"
"7","A","114","950","416752"
"7","C","114","1185","146893"
"7","A","115","1246","389072"
"7","C","115","1624","144192"
"7","A","116","97","55229"
"7","C","116","89","23901"
"7","A","117","2191","863542"
"7","C","117","5982","328934"
"7","A","118","190","39358"
"7","C","118","376","13930"
"7","A","119","250","134692"
"7","C","119","766","48904"
"7","A","120","438","180762"
"7","C","120","503","65075"
"7","A","121","148","155025"
"7","C","121","187","53641"
"7","A","122","85","84001"
"7","C","122","52","29144"
"7","A","123","646","84351"
"7","C","123","701","31648"
"7","A","124","138","86061"
"7","C","124","41","29039"
"7","A","125","946","254887"
"7","C","125","2059","94091"
"7","A","126","231","48788"
"7","C","126","425","19418"
"7","A","127","12","54794"
"7","C","127","33","20232"
"7","A","128","59","126604"
"7","C","128","27","43233"
"7","A","129","162","96425"
"7","C","129","151","29768"
"7","A","130","120","214072"
"7","C","130","427","80238"
"7","A","131","45","101256"
"7","C","131","103","38256"
"7","A","132","264","121359"
"7","C","132","327","48265"
"7","A","134","36","104306"
"7","C","134","29","36901"
"7","A","135","14","34676"
"7","C","135","22","13633"
"7","A","136","37","128485"
"7","C","136","16","48144"
"7","A","140","23","246319"
"7","C","140","71","89486"
"7","A","142","42","309309"
"7","C","142","468","114030"
"7","A","148","72","158605"
"7","C","148","49","59928"
"7","A","149","7","26828"
"7","C","149","9","9949"
"7","A","150","456","240862"
"7","C","150","651","84148"
"7","A","151","400","195457"
"7","C","151","458","69089"
"7","A","152","547","382356"
"7","C","152","844","125962"
"7","A","153","44","99397"
"7","C","153","333","33806"
"7","A","154","69","81267"
"7","C","154","69","27359"
"7","A","155","54","49431"
"7","C","155","164","15967"
"7","A","156","472","167283"
"7","C","156","450","55112"
"7","A","157","82","63243"
"7","C","157","122","20600"
"7","A","159","7","78883"
"7","C","159","78","25860"
"7","A","160","81","106729"
"7","C","160","250","38808"
"7","A","161","107","117919"
"7","C","161","126","43949"
"7","A","162","46","47733"
"7","C","162","33","16800"
"7","A","163","92","79518"
"7","C","163","64","29518"
"7","A","164","68","72021"
"7","C","164","69","28097"
"7","A","165","315","99514"
"7","C","165","176","38214"
"7","A","166","37","113888"
"7","C","166","35","37896"
"7","A","170","412","320944"
"7","C","170","483","113058"
"7","A","171","65","86416"
"7","C","171","35","30895"
"7","A","172","78","102659"
"7","C","172","82","38123"
"7","A","173","197","183622"
"7","C","173","205","65309"
"7","A","174","40","86130"
"7","C","174","21","30406"
"7","A","175","803","162002"
"7","C","175","750","68702"
"7","A","176","467","82215"
"7","C","176","503","31080"
"7","A","177","57","91254"
"7","C","177","8","32459"
"7","A","178","43","126437"
"7","C","178","23","43113"
"7","A","180","259","284146"
"7","C","180","304","100326"
"7","A","181","27","84021"
"7","C","181","65","31909"
"7","A","182","52","67849"
"7","C","182","14","22456"
"7","A","183","89","100758"
"7","C","183","83","38266"
"7","A","184","41","102332"
"7","C","184","365","37314"
"7","A","185","23","60166"
"7","C","185","101","20760"
"7","A","186","41","89557"
"7","C","186","160","30432"
"7","A","187","37","74603"
"7","C","187","209","23736"
"7","A","188","42","40281"
"7","C","188","52","15217"
"7","A","189","286","197856"
"7","C","189","273","74911"
"7","A","190","1611","607824"
"7","C","190","1323","223746"
"7","A","191","1388","788917"
"7","C","191","500","307276"
"7","A","193","184","231674"
"7","C","193","187","91209"
"7","A","194","714","271120"
"7","C","194","479","95028"
"7","A","195","183","119515"
"7","C","195","208","43442"
"7","A","196","124","105825"
"7","C","196","382","41388"
"7","A","197","183","177573"
"7","C","197","441","64316"
"7","A","198","118","120534"
"7","C","198","148","40119"
"7","A","199","182","174099"
"7","C","199","531","61026"
"7","A","200","428","331095"
"7","C","200","598","88294"
"7","A","201","471","440173"
"7","C","201","1342","167426"
"7","A","206","760","183747"
"7","C","206","1275","72649"
"7","A","207","1297","551895"
"7","C","207","1900","211140"
"7","A","208","627","359466"
"7","C","208","1604","134959"
"7","A","209","289","167178"
"7","C","209","1037","57435"
"7","A","210","849","394763"
"7","C","210","2261","148078"
"7","A","211","755","250721"
"7","C","211","1983","94595"
"7","A","212","1615","653796"
"7","C","212","2258","244445"
"7","A","214","193","48817"
"7","C","214","495","16519"
"7","A","215","205","55535"
"7","C","215","485","18904"
"7","A","216","161","86132"
"7","C","216","261","31409"
"7","A","217","963","259100"
"7","C","217","1869","97711"
"7","A","218","83","91083"
"7","C","218","276","31914"
"7","A","219","99","56205"
"7","C","219","143","21231"
"7","A","220","301","255756"
"7","C","220","1181","87975"
"7","A","221","356","240922"
"7","C","221","547","91818"
"7","A","222","174","126446"
"7","C","222","115","26852"
"7","A","223","309","188489"
"7","C","223","154","52722"
"7","A","224","211","110470"
"7","C","224","419","42386"
"7","A","225","229","102116"
"7","C","225","377","39354"
"7","A","226","197","93243"
"7","C","226","679","33247"
"7","A","227","73","42146"
"7","C","227","95","15094"
"7","A","228","92","85228"
"7","C","228","56","31129"
"7","A","229","713","131030"
"7","C","229","293","45351"
"7","A","230","271","114695"
"7","C","230","440","41398"
"7","A","231","491","186457"
"7","C","231","932","68911"
"7","A","232","737","290159"
"7","C","232","786","100922"
"7","A","233","285","140881"
"7","C","233","177","55030"
"7","A","234","470","322876"
"7","C","234","502","123368"
"7","A","235","91","140089"
"7","C","235","48","52316"
"7","A","236","623","220816"
"7","C","236","1380","85991"
"7","A","237","95","52132"
"7","C","237","22","21101"
"7","A","238","612","183446"
"7","C","238","456","66203"
"7","A","239","238","55321"
"7","C","239","396","19226"
"7","A","240","304","189235"
"7","C","240","265","64506"
"7","A","241","213","121610"
"7","C","241","165","40372"
"7","A","242","310","106564"
"7","C","242","709","34204"
"7","A","243","171","82119"
"7","C","243","299","26719"
"7","A","244","200","74045"
"7","C","244","504","25210"
"7","A","245","602","190721"
"7","C","245","1089","70576"
"7","A","246","214","39680"
"7","C","246","1397","12024"
"7","A","247","52","33023"
"7","C","247","240","10572"
"7","A","248","9","22591"
"7","C","248","40","7219"
"7","A","249","126","27952"
"7","C","249","166","9222"
"7","A","250","38","38883"
"7","C","250","118","12507"
"7","A","251","35","45447"
"7","C","251","92","14288"
"7","A","252","40","31772"
"7","C","252","44","10667"
"7","A","253","88","63839"
"7","C","253","140","20011"
"7","A","254","297","92405"
"7","C","254","341","32411"
"7","A","255","134","78368"
"7","C","255","233","26271"
"7","A","256","104","28695"
"7","C","256","144","9124"
"7","A","257","70","40677"
"7","C","257","42","12544"
"7","A","258","108","47902"
"7","C","258","91","14583"
"7","A","259","44","27013"
"7","C","259","51","8262"
"7","A","260","31","72215"
"7","C","260","217","24036"
"7","A","261","59","70486"
"7","C","261","23","24068"
"7","A","262","101","45605"
"7","C","262","161","15444"
"7","A","263","168","48080"
"7","C","263","474","16106"
"7","A","264","123","29740"
"7","C","264","238","9929"
"7","A","265","190","94917"
"7","C","265","194","29528"
"7","A","267","83","27744"
"7","C","267","162","9983"
"7","A","268","29","18572"
"7","C","268","32","6339"
"7","A","270","294","151662"
"7","C","270","607","55860"
"7","A","271","55","126947"
"7","C","271","49","46958"
"7","A","272","947","302237"
"7","C","272","3322","112076"
"7","A","273","454","189341"
"7","C","273","1296","69774"
"7","A","274","163","161082"
"7","C","274","170","57604"
"7","A","275","2602","530983"
"7","C","275","5311","197392"
"7","A","276","1150","260931"
"7","C","276","1553","84251"
"7","A","277","189","139377"
"7","C","277","112","47539"
"7","A","278","931","282248"
"7","C","278","941","107501"
"7","A","279","315","103634"
"7","C","279","212","37443"
"7","A","280","1114","332051"
"7","C","280","2350","124962"
"7","A","281","607","293672"
"7","C","281","2016","111948"
"7","A","282","484","402172"
"7","C","282","1245","141352"
"7","A","283","1181","430675"
"7","C","283","3741","179000"
"7","A","284","984","226488"
"7","C","284","1341","76501"
"7","A","285","513","249812"
"7","C","285","1911","92699"
"7","A","286","1254","336079"
"7","C","286","2923","118760"
"7","A","287","549","261976"
"7","C","287","1770","91300"
"7","A","288","140","60590"
"7","C","288","261","18887"
"7","A","289","54","17905"
"7","C","289","39","5886"
"7","A","290","1114","212794"
"7","C","290","1806","80267"
"7","A","291","1144","196005"
"7","C","291","1495","75379"
"7","A","292","582","174859"
"7","C","292","885","62987"
"7","A","293","1608","204939"
"7","C","293","2679","75281"
"7","A","294","2683","374286"
"7","C","294","3450","139777"
"7","A","295","1630","317071"
"7","C","295","4344","112780"
"7","A","296","3338","494626"
"7","C","296","5888","180191"
"7","A","297","964","169060"
"7","C","297","1077","63493"
"7","A","298","196","116819"
"7","C","298","1427","42980"
"7","A","299","272","95858"
"7","C","299","884","38169"
"7","A","300","3471","1209177"
"7","C","300","9491","443042"
"7","A","301","2218","613757"
"7","C","301","5038","237988"
"7","A","302","1641","524007"
"7","C","302","4321","209772"
"7","A","303","1133","522212"
"7","C","303","1235","157550"
"7","A","304","785","118495"
"7","C","304","856","46830"
"7","A","305","720","315118"
"7","C","305","1662","115924"
"7","A","306","486","202670"
"7","C","306","1084","71309"
"7","A","307","1287","192017"
"7","C","307","1436","72786"
"7","A","308","77","90656"
"7","C","308","584","38447"
"7","A","309","117","108927"
"7","C","309","579","43657"
"7","A","310","922","282286"
"7","C","310","2799","107375"
"7","A","312","319","89641"
"7","C","312","999","37460"
"7","A","313","72","102793"
"7","C","313","210","43945"
"7","A","314","32","122050"
"7","C","314","246","46311"
"7","A","315","700","167712"
"7","C","315","954","67026"
"7","A","316","147","97780"
"7","C","316","238","38185"
"7","A","317","892","201895"
"7","C","317","2124","84526"
"7","A","318","64","42041"
"7","C","318","187","16184"
"7","A","319","159","99013"
"7","C","319","204","42776"
"7","A","320","306","298655"
"7","C","320","357","105165"
"7","A","321","487","251532"
"7","C","321","641","84473"
"7","A","322","735","487651"
"7","C","322","962","191838"
"7","A","323","74","242356"
"7","C","323","103","77723"
"7","A","324","141","177589"
"7","C","324","881","61592"
"7","A","325","316","347209"
"7","C","325","380","132549"
"7","A","326","187","200146"
"7","C","326","70","64304"
"7","A","327","1387","484208"
"7","C","327","2975","179600"
"7","A","328","1460","471579"
"7","C","328","1783","170196"
"7","A","329","935","298507"
"7","C","329","767","106315"
"7","A","330","1724","849700"
"7","C","330","8172","330763"
"7","A","331","2115","1000226"
"7","C","331","9129","363266"
"7","A","333","989","433074"
"7","C","333","4169","156413"
"7","A","334","2373","681988"
"7","C","334","5764","249513"
"7","A","335","530","326857"
"7","C","335","539","130583"
"7","A","336","844","394586"
"7","C","336","514","144233"
"7","A","337","774","379481"
"7","C","337","1152","121809"
"7","A","338","709","319273"
"7","C","338","1929","129866"
"7","A","339","803","311190"
"7","C","339","2076","111520"
"7","A","341","326","169296"
"7","C","341","414","59315"
"7","A","342","255","335292"
"7","C","342","941","115178"
"7","A","344","274","178958"
"7","C","344","1542","65501"
"7","A","346","515","295280"
"7","C","346","732","104312"
"7","A","347","734","271675"
"7","C","347","1549","103170"
"7","A","349","482","193506"
"7","C","349","632","72160"
"7","A","350","118","230742"
"7","C","350","264","82704"
"7","A","351","60","172167"
"7","C","351","120","61970"
"7","A","352","194","275460"
"7","C","352","255","98263"
"7","A","354","510","114017"
"7","C","354","913","41529"
"7","A","355","328","84965"
"7","C","355","544","29366"
"7","A","356","185","196033"
"7","C","356","828","69626"
"7","A","357","34","110011"
"7","C","357","61","41589"
"7","A","358","11","99686"
"7","C","358","19","35075"
"7","A","359","185","147267"
"7","C","359","316","53113"
"7","A","360","86","152647"
"7","C","360","359","58167"
"7","A","361","100","115689"
"7","C","361","259","45240"
"7","A","362","47","96581"
"7","C","362","39","34566"
"7","A","363","69","120258"
"7","C","363","2423","45357"
"7","A","364","69","54996"
"7","C","364","63","21058"
"7","A","365","447","178177"
"7","C","365","589","67956"
"7","A","366","263","150219"
"7","C","366","350","61005"
"7","A","367","56","61992"
"7","C","367","46","27835"
"7","A","368","257","128375"
"7","C","368","296","45977"
"7","A","370","1766","458247"
"7","C","370","5305","164574"
"7","A","371","1046","308330"
"7","C","371","3759","107951"
"7","A","372","412","238467"
"7","C","372","671","79058"
"7","A","373","955","296123"
"7","C","373","2079","103348"
"7","A","374","140","102097"
"7","C","374","429","33848"
"7","A","376","1041","221342"
"7","C","376","1303","69004"
"7","A","377","701","181959"
"7","C","377","719","59542"
"7","A","378","1295","273166"
"7","C","378","1385","91373"
"7","A","379","608","212927"
"7","C","379","1127","68878"
"7","A","380","591","211828"
"7","C","380","2258","78378"
"7","A","381","772","422621"
"7","C","381","1882","169076"
"7","A","382","119","61668"
"7","C","382","287","21355"
"7","A","383","694","151113"
"7","C","383","1016","55010"
"7","A","384","178","96990"
"7","C","384","257","34494"
"7","A","385","288","117089"
"7","C","385","444","39907"
"7","A","386","812","208218"
"7","C","386","1495","83166"
"7","A","387","188","73380"
"7","C","387","154","30993"
"7","A","388","1141","137347"
"7","C","388","2614","52531"
"7","A","389","61","60579"
"7","C","389","152","25393"
"7","A","390","65","150448"
"7","C","390","78","60103"
"7","A","391","44","152329"
"7","C","391","82","60877"
"7","A","392","112","131860"
"7","C","392","125","51687"
"7","A","393","53","110204"
"7","C","393","103","44953"
"7","A","394","510","195669"
"7","C","394","1238","75340"
"7","A","395","235","212330"
"7","C","395","321","81679"
"7","A","396","482","69338"
"7","C","396","661","27071"
"7","A","397","320","92458"
"7","C","397","1016","36571"
"7","A","398","246","58725"
"7","C","398","459","24602"
"7","A","400","386","131221"
"7","C","400","900","47320"
"7","A","401","102","80455"
"7","C","401","220","30907"
"7","A","402","423","387764"
"7","C","402","224","136167"
"7","A","403","259","179674"
"7","C","403","508","65214"
"7","A","404","611","102151"
"7","C","404","833","35892"
"7","A","405","189","162821"
"7","C","405","154","49759"
"7","A","406","53","28466"
"7","C","406","27","9150"
"7","A","407","156","57506"
"7","C","407","1053","21100"
"7","A","408","12","21455"
"7","C","408","22","7486"
"7","A","409","147","42030"
"7","C","409","317","15120"
"7","A","410","1860","263131"
"7","C","410","2265","98026"
"7","A","411","657","76264"
"7","C","411","716","25729"
"7","A","412","59","28531"
"7","C","412","45","9800"
"7","A","413","54","21153"
"7","C","413","150","7422"
"7","A","414","12","15478"
"7","C","414","38","4835"
"7","A","415","140","40238"
"7","C","415","155","13084"
"7","A","416","37","24071"
"7","C","416","68","7676"
"7","A","417","17","24673"
"7","C","417","107","8164"
"7","A","420","105","118447"
"7","C","420","138","40232"
"7","A","421","746","110896"
"7","C","421","1518","39671"
"7","A","422","149","81007"
"7","C","422","377","32797"
"7","A","423","293","90394"
"7","C","423","643","33144"
"7","A","424","45","74738"
"7","C","424","57","26591"
"7","A","425","402","40207"
"7","C","425","1570","13872"
"7","A","426","159","34647"
"7","C","426","478","12499"
"7","A","427","160","93558"
"7","C","427","760","34266"
"7","A","430","820","408364"
"7","C","430","1368","153419"
"7","A","431","507","218907"
"7","C","431","689","80169"
"7","A","432","740","427441"
"7","C","432","937","149436"
"7","A","433","363","100376"
"7","C","433","369","37047"
"7","A","434","163","92947"
"7","C","434","302","34109"
"7","A","435","279","158408"
"7","C","435","674","60904"
"7","A","436","520","194344"
"7","C","436","882","75826"
"7","A","437","175","104269"
"7","C","437","283","39611"
"7","A","438","69","34452"
"7","C","438","112","13573"
"7","A","439","86","97629"
"7","C","439","148","32334"
"7","A","440","557","463998"
"7","C","440","2101","172929"
"7","A","441","922","677131"
"7","C","441","3354","258189"
"7","A","442","507","311316"
"7","C","442","1252","114499"
"7","A","443","316","155106"
"7","C","443","97","56824"
"7","A","444","213","193874"
"7","C","444","155","68085"
"7","A","445","53","89981"
"7","C","445","26","32621"
"7","A","446","346","241607"
"7","C","446","333","95487"
"7","A","447","95","105546"
"7","C","447","47","39072"
"7","A","448","308","184358"
"7","C","448","606","71871"
"7","A","449","51","52967"
"7","C","449","295","18145"
"7","A","450","778","315824"
"7","C","450","1703","119442"
"7","A","451","358","185134"
"7","C","451","1296","71613"
"7","A","452","844","436055"
"7","C","452","1271","163230"
"7","A","453","599","267097"
"7","C","453","374","100008"
"7","A","454","477","265863"
"7","C","454","201","97994"
"7","A","455","123","54809"
"7","C","455","134","21229"
"7","A","456","186","190257"
"7","C","456","200","67924"
"7","A","457","54","88236"
"7","C","457","35","31316"
"7","A","458","596","198101"
"7","C","458","1082","79501"
"7","A","460","155","264511"
"7","C","460","509","107363"
"7","A","461","162","277801"
"7","C","461","544","108238"
"7","A","462","225","482617"
"7","C","462","548","185456"
"7","A","463","525","351035"
"7","C","463","795","133448"
"7","A","464","214","77766"
"7","C","464","124","34640"
"7","A","465","58","248494"
"7","C","465","73","108409"
"7","A","466","14","77638"
"7","C","466","6","32071"
"7","A","467","311","176161"
"7","C","467","509","74888"
"7","A","468","496","159515"
"7","C","468","605","65444"
"7","A","469","155","166192"
"7","C","469","263","66472"
"7","A","470","115","62839"
"7","C","470","191","25150"
"7","A","471","455","154931"
"7","C","471","416","56664"
"7","A","472","332","109271"
"7","C","472","510","43287"
"7","A","473","101","171074"
"7","C","473","154","66057"
"7","A","474","28","142869"
"7","C","474","49","49960"
"7","A","475","199","86059"
"7","C","475","253","33509"
"7","A","476","113","69079"
"7","C","476","183","26414"
"7","A","477","92","95655"
"7","C","477","223","35208"
"7","A","478","77","100599"
"7","C","478","165","36528"
"7","A","479","167","160841"
"7","C","479","446","60393"
"7","A","480","2586","646281"
"7","C","480","3841","222990"
"7","A","481","1411","883554"
"7","C","481","1785","324007"
"7","A","482","803","587645"
"7","C","482","1165","270249"
"7","A","483","1246","546072"
"7","C","483","1964","201216"
"7","A","484","900","260441"
"7","C","484","1000","98663"
"7","A","485","376","113133"
"7","C","485","242","49422"
"7","A","486","724","222526"
"7","C","486","1322","86515"
"7","A","487","314","112920"
"7","C","487","393","41422"
"7","A","488","878","357380"
"7","C","488","1040","133065"
"7","A","489","467","93160"
"7","C","489","487","33318"
"7","A","490","1537","411767"
"7","C","490","3347","159947"
"7","A","491","206","59990"
"7","C","491","275","22079"
"7","A","492","457","197876"
"7","C","492","512","75852"
"7","A","493","761","170781"
"7","C","493","1282","73767"
"7","A","494","700","305415"
"7","C","494","851","126301"
"7","A","495","1167","227380"
"7","C","495","1456","89703"
"7","A","496","902","143895"
"7","C","496","841","52294"
"7","A","497","90","126102"
"7","C","497","79","44494"
"7","A","498","405","100997"
"7","C","498","581","33869"
"7","A","499","12","43671"
"7","C","499","23","14981"
"7","A","500","95","121632"
"7","C","500","226","42698"
"7","A","501","96","88353"
"7","C","501","156","33088"
"7","A","502","102","115498"
"7","C","502","177","40843"
"7","A","504","17","55472"
"7","C","504","13","20027"
"7","A","505","92","65589"
"7","C","505","103","24274"
"7","A","506","58","88568"
"7","C","506","71","32640"
"7","A","507","33","43130"
"7","C","507","21","14993"
"7","A","510","347","45138"
"7","C","510","910","18100"
"7","A","511","117","46938"
"7","C","511","642","18761"
"7","A","512","231","22214"
"7","C","512","475","9276"
"7","A","513","215","24811"
"7","C","513","458","8682"
"7","A","514","96","24258"
"7","C","514","171","9570"
"7","A","515","255","79780"
"7","C","515","246","29441"
"7","A","516","17","12594"
"7","C","516","13","4457"
"7","A","520","34","74398"
"7","C","520","71","28226"
"7","A","522","57","96353"
"7","C","522","92","31195"
"7","A","523","69","78384"
"7","C","523","190","29134"
"7","A","524","98","73082"
"7","C","524","339","25574"
"7","A","525","92","59886"
"7","C","525","171","21189"
"7","A","526","82","57526"
"7","C","526","61","20416"
"7","A","527","19","91490"
"7","C","527","100","33219"
"7","A","528","17","56209"
"7","C","528","66","20584"
"7","A","530","621","346040"
"7","C","530","1171","126623"
"7","A","531","754","375869"
"7","C","531","1815","134222"
"7","A","532","1120","436549"
"7","C","532","2455","173797"
"7","A","534","58","68452"
"7","C","534","58","26861"
"7","A","535","137","287539"
"7","C","535","202","108433"
"7","A","537","45","168831"
"7","C","537","17","45869"
"7","A","539","31","107597"
"7","C","539","30","36663"
"7","A","540","84","80561"
"7","C","540","173","29167"
"7","A","541","228","134966"
"7","C","541","248","51193"
"7","A","542","142","70582"
"7","C","542","109","24734"
"7","A","543","174","102572"
"7","C","543","161","36231"
"7","A","544","162","210783"
"7","C","544","158","78842"
"7","A","547","70","141834"
"7","C","547","52","52092"
"7","A","548","149","98316"
"7","C","548","185","34703"
"7","A","549","101","260696"
"7","C","549","69","92238"
"7","A","550","117","364060"
"7","C","550","132","141266"
"7","A","551","143","422924"
"7","C","551","135","159851"
"7","A","553","312","532412"
"7","C","553","457","206132"
"7","A","554","444","584284"
"7","C","554","452","188902"
"7","A","557","94","90100"
"7","C","557","112","29438"
"7","A","558","51","64143"
"7","C","558","46","22318"
"7","A","560","25","139329"
"7","C","560","67","50401"
"7","A","561","147","45401"
"7","C","561","600","17713"
"7","A","563","91","166654"
"7","C","563","80","60028"
"7","A","564","20","72106"
"7","C","564","33","26281"
"7","A","567","64","36918"
"7","C","567","55","13911"
"7","A","570","300","89573"
"7","C","570","528","34293"
"7","A","571","284","85000"
"7","C","571","305","29386"
"7","A","572","95","35951"
"7","C","572","145","14445"
"7","A","573","73","39878"
"7","C","573","143","16897"
"7","A","574","21","29846"
"7","C","574","98","11253"
"7","A","575","94","27398"
"7","C","575","201","13095"
"7","A","577","713","98231"
"7","C","577","777","38674"
"7","A","582","72","54787"
"7","C","582","51","19635"
"7","A","583","15","24399"
"7","C","583","16","10615"
"7","A","584","12","24160"
"7","C","584","38","8131"
"7","A","586","66","20570"
"7","C","586","76","7247"
"7","A","587","265","42921"
"7","C","587","502","15864"
"7","A","588","110","12536"
"7","C","588","57","4462"
"7","A","592","12","17237"
"7","C","592","6","6811"
"7","A","597","15","85917"
"7","C","597","7","27593"
"7","A","598","17","104737"
"7","C","598","10","35056"
"7","A","600","1163","900408"
"7","C","600","3565","360725"
"7","A","601","850","792942"
"7","C","601","2582","303945"
"7","A","602","38","46323"
"7","C","602","38","16836"
"7","A","603","38","35752"
"7","C","603","21","12626"
"7","A","604","1098","784957"
"7","C","604","1867","312517"
"7","A","605","751","536438"
"7","C","605","1871","211853"
"7","A","606","1170","1608594"
"7","C","606","1174","596680"
"7","A","607","51","53088"
"7","C","607","116","16925"
"7","A","608","45","83260"
"7","C","608","87","39555"
"7","A","609","66","86811"
"7","C","609","142","35206"
"7","A","610","186","165782"
"7","C","610","327","63798"
"7","A","611","22","127839"
"7","C","611","52","49334"
"7","A","612","90","114854"
"7","C","612","593","42130"
"7","A","613","116","78754"
"7","C","613","152","29799"
"7","A","614","47","78792"
"7","C","614","79","28906"
"7","A","615","172","106517"
"7","C","615","385","38462"
"7","A","616","70","91989"
"7","C","616","109","35994"
"7","A","617","287","127132"
"7","C","617","630","48897"
"7","A","618","17","162057"
"7","C","618","8","57265"
"7","A","619","42","59005"
"7","C","619","62","20642"
"7","A","620","50","167401"
"7","C","620","31","61217"
"7","A","622","105","248818"
"7","C","622","146","94278"
"7","A","624","86","79790"
"7","C","624","183","29519"
"7","A","625","236","96347"
"7","C","625","185","36910"
"7","A","626","38","87774"
"7","C","626","37","32594"
"7","A","628","92","113604"
"7","C","628","145","41018"
"7","A","629","68","124937"
"7","C","629","32","42401"
"7","A","630","133","402070"
"7","C","630","77","148545"
"7","A","631","227","519676"
"7","C","631","66","190489"
"7","A","633","33","254989"
"7","C","633","22","96367"
"7","A","635","49","31783"
"7","C","635","193","12630"
"7","A","636","10","74820"
"7","C","636","21","24805"
"7","A","637","16","67645"
"7","C","637","25","24154"
"7","A","638","18","64900"
"7","C","638","40","25964"
"7","A","639","9","42112"
