"7","70+ YEARS","2000-12-31","52","95","25299540.0000","0.3755"
"7","70+ YEARS","2001-01-07","1","101","25299540.0000","0.3992"
"7","70+ YEARS","2001-01-14","2","77","25299540.0000","0.3044"
"7","70+ YEARS","2001-01-21","3","85","25299540.0000","0.3360"
"7","70+ YEARS","2001-01-28","4","85","25299540.0000","0.3360"
"7","70+ YEARS","2001-02-04","5","95","25299540.0000","0.3755"
"7","70+ YEARS","2001-02-11","6","65","25299540.0000","0.2569"
"7","70+ YEARS","2001-02-18","7","104","25299540.0000","0.4111"
"7","70+ YEARS","2001-02-25","8","77","25299540.0000","0.3044"
"7","70+ YEARS","2001-03-04","9","42","25299540.0000","0.1660"
"7","70+ YEARS","2001-03-11","10","41","25299540.0000","0.1621"
"7","70+ YEARS","2001-03-18","11","53","25299540.0000","0.2095"
"7","70+ YEARS","2001-03-25","12","50","25299540.0000","0.1976"
"7","70+ YEARS","2001-04-01","13","38","25299540.0000","0.1502"
"7","70+ YEARS","2001-04-08","14","36","25299540.0000","0.1423"
"7","70+ YEARS","2001-04-15","15","25","25299540.0000","0.0988"
"7","70+ YEARS","2001-04-22","16","34","25299540.0000","0.1344"
"7","70+ YEARS","2001-04-29","17","28","25299540.0000","0.1107"
"7","70+ YEARS","2001-05-06","18","31","25299540.0000","0.1225"
"7","70+ YEARS","2001-05-13","19","35","25299540.0000","0.1383"
"7","70+ YEARS","2001-05-20","20","30","25299540.0000","0.1186"
"7","70+ YEARS","2001-05-27","21","40","25299540.0000","0.1581"
"7","70+ YEARS","2001-06-03","22","36","25299540.0000","0.1423"
"7","70+ YEARS","2001-06-10","23","27","25299540.0000","0.1067"
"7","70+ YEARS","2001-06-17","24","43","25299540.0000","0.1700"
"7","70+ YEARS","2001-06-24","25","25","25299540.0000","0.0988"
"7","70+ YEARS","2001-07-01","26","37","25299540.0000","0.1462"
"7","70+ YEARS","2001-07-08","27","33","25299540.0000","0.1304"
"7","70+ YEARS","2001-07-15","28","44","25299540.0000","0.1739"
"7","70+ YEARS","2001-07-22","29","32","25299540.0000","0.1265"
"7","70+ YEARS","2001-07-29","30","20","25299540.0000","0.0791"
"7","70+ YEARS","2001-08-05","31","29","25299540.0000","0.1146"
"7","70+ YEARS","2001-08-12","32","31","25299540.0000","0.1225"
"7","70+ YEARS","2001-08-19","33","26","25299540.0000","0.1028"
"7","70+ YEARS","2001-08-26","34","30","25299540.0000","0.1186"
"7","70+ YEARS","2001-09-02","35","31","25299540.0000","0.1225"
"7","70+ YEARS","2001-09-09","36","24","25299540.0000","0.0949"
"7","70+ YEARS","2001-09-16","37","32","25299540.0000","0.1265"
"7","70+ YEARS","2001-09-23","38","31","25299540.0000","0.1225"
"7","70+ YEARS","2001-09-30","39","34","25299540.0000","0.1344"
"7","70+ YEARS","2001-10-07","40","43","25299540.0000","0.1700"
"7","70+ YEARS","2001-10-14","41","47","25299540.0000","0.1858"
"7","70+ YEARS","2001-10-21","42","46","25299540.0000","0.1818"
"7","70+ YEARS","2001-10-28","43","55","25299540.0000","0.2174"
"7","70+ YEARS","2001-11-04","44","46","25299540.0000","0.1818"
"7","70+ YEARS","2001-11-11","45","36","25299540.0000","0.1423"
"7","70+ YEARS","2001-11-18","46","42","25299540.0000","0.1660"
"7","70+ YEARS","2001-11-25","47","31","25299540.0000","0.1225"
"7","70+ YEARS","2001-12-02","48","42","25299540.0000","0.1660"
"7","70+ YEARS","2001-12-09","49","33","25299540.0000","0.1304"
"7","70+ YEARS","2001-12-16","50","60","25299540.0000","0.2372"
"7","70+ YEARS","2001-12-23","51","86","25299540.0000","0.3399"
"7","70+ YEARS","2001-12-30","52","110","25299540.0000","0.4348"
"7","70+ YEARS","2002-01-06","1","91","25299540.0000","0.3597"
"7","70+ YEARS","2002-01-13","2","92","25299540.0000","0.3636"
"7","70+ YEARS","2002-01-20","3","145","25299540.0000","0.5731"
"7","70+ YEARS","2002-01-27","4","158","25299540.0000","0.6245"
"7","70+ YEARS","2002-02-03","5","170","25299540.0000","0.6719"
"7","70+ YEARS","2002-02-10","6","194","25299540.0000","0.7668"
"7","70+ YEARS","2002-02-17","7","220","25299540.0000","0.8696"
"7","70+ YEARS","2002-02-24","8","182","25299540.0000","0.7194"
"7","70+ YEARS","2002-03-03","9","150","25299540.0000","0.5929"
"7","70+ YEARS","2002-03-10","10","119","25299540.0000","0.4704"
"7","70+ YEARS","2002-03-17","11","86","25299540.0000","0.3399"
"7","70+ YEARS","2002-03-24","12","79","25299540.0000","0.3123"
"7","70+ YEARS","2002-03-31","13","61","25299540.0000","0.2411"
"7","70+ YEARS","2002-04-07","14","49","25299540.0000","0.1937"
"7","70+ YEARS","2002-04-14","15","44","25299540.0000","0.1739"
"7","70+ YEARS","2002-04-21","16","47","25299540.0000","0.1858"
"7","70+ YEARS","2002-04-28","17","28","25299540.0000","0.1107"
"7","70+ YEARS","2002-05-05","18","41","25299540.0000","0.1621"
"7","70+ YEARS","2002-05-12","19","38","25299540.0000","0.1502"
"7","70+ YEARS","2002-05-19","20","32","25299540.0000","0.1265"
"7","70+ YEARS","2002-05-26","21","35","25299540.0000","0.1383"
"7","70+ YEARS","2002-06-02","22","30","25299540.0000","0.1186"
"7","70+ YEARS","2002-06-09","23","23","25299540.0000","0.0909"
"7","70+ YEARS","2002-06-16","24","18","25299540.0000","0.0711"
"7","70+ YEARS","2002-06-23","25","20","25299540.0000","0.0791"
