"2000","153","C","22755"
"2000","153","O","4183"
"2000","154","A","18659"
"2000","154","C","20856"
"2000","155","C","6299"
"2000","156","A","86749"
"2000","156","C","57137"
"2000","156","O","10624"
"2000","157","A","46164"
"2000","157","C","7219"
"2000","157","O","6504"
"2000","158","A","13075"
"2000","158","O","3598"
"2000","160","C","39215"
"2000","160","O","24017"
"2000","161","A","58010"
"2000","161","C","14253"
"2000","161","O","15762"
"2000","162","A","12734"
"2000","162","C","5885"
"2000","162","O","3230"
"2000","163","A","61644"
"2000","163","C","10766"
"2000","163","O","3832"
"2000","164","A","17551"
"2000","164","O","12591"
"2000","165","A","27476"
"2000","165","C","26975"
"2000","165","O","27994"
"2000","166","C","13129"
"2000","166","O","4923"
"2000","168","A","61269"
"2000","168","C","9784"
"2000","170","A","308143"
"2000","170","C","112159"
"2000","170","O","144415"
"2000","171","A","65339"
"2000","171","O","17951"
"2000","172","A","75499"
"2000","172","C","11601"
"2000","172","O","4459"
"2000","173","A","166740"
"2000","173","C","20809"
"2000","173","O","30595"
"2000","174","A","37744"
"2000","174","C","9071"
"2000","175","A","156124"
"2000","175","C","66669"
"2000","175","O","71847"
"2000","176","A","75679"
"2000","176","C","27715"
"2000","176","O","25868"
"2000","178","A","54746"
"2000","178","C","32522"
"2000","178","O","5405"
"2000","180","A","194480"
"2000","180","C","61572"
"2000","180","O","50977"
"2000","183","C","10527"
"2000","183","O","4328"
"2000","184","C","11600"
"2000","184","O","23330"
"2000","185","A","11806"
"2000","186","A","66457"
"2000","186","C","11088"
"2000","186","O","28826"
"2000","187","A","35452"
"2000","187","O","21626"
"2000","189","A","188093"
"2000","189","C","45407"
"2000","189","O","49949"
"2000","190","A","586024"
"2000","190","C","218922"
"2000","190","O","289496"
"2000","191","A","750285"
"2000","191","C","288349"
"2000","191","O","216546"
"2000","193","A","163427"
"2000","193","C","77584"
"2000","193","O","25827"
"2000","194","A","249092"
"2000","194","C","56006"
"2000","194","O","65815"
"2000","195","O","4782"
"2000","196","C","11837"
"2000","196","O","4944"
"2000","197","A","41331"
"2000","197","C","61114"
"2000","197","O","36796"
"2000","198","C","13753"
"2000","198","O","5271"
"2000","199","A","145362"
"2000","199","C","37716"
"2000","199","O","41920"
"2000","200","A","301811"
"2000","200","C","62453"
"2000","200","O","70410"
"2000","201","A","267081"
"2000","201","C","113869"
"2000","201","O","42956"
"2000","206","A","158535"
"2000","206","C","62432"
"2000","206","O","45648"
"2000","207","A","532530"
"2000","207","C","183413"
"2000","207","O","118391"
"2000","208","A","105532"
"2000","208","C","116238"
"2000","208","O","85416"
"2000","209","A","60483"
"2000","209","C","36416"
"2000","209","O","17821"
"2000","210","A","383191"
"2000","210","C","129999"
"2000","210","O","127465"
"2000","211","A","229678"
"2000","211","C","81029"
"2000","211","O","56938"
"2000","212","A","623602"
"2000","212","C","232359"
"2000","212","O","249656"
"2000","214","A","47785"
"2000","214","C","16286"
"2000","214","O","5066"
"2000","215","A","38239"
"2000","215","C","20169"
"2000","215","O","23963"
"2000","216","A","61207"
"2000","216","C","9455"
"2000","216","O","24817"
"2000","217","A","228518"
"2000","217","C","82774"
"2000","217","O","70263"
"2000","218","A","43835"
"2000","218","C","29602"
"2000","218","O","19585"
"2000","219","C","6257"
"2000","219","O","2497"
"2000","220","A","184884"
"2000","220","C","26218"
"2000","220","O","25053"
"2000","221","A","49359"
"2000","221","C","82960"
"2000","221","O","28002"
"2000","222","A","29193"
"2000","223","A","103995"
"2000","223","O","6208"
"2000","224","A","43180"
"2000","224","C","10889"
"2000","224","O","4616"
"2000","225","A","39607"
"2000","225","O","15160"
"2000","226","A","80659"
"2000","226","C","19320"
"2000","226","O","13263"
"2000","227","A","18286"
"2000","227","C","4042"
"2000","228","A","40347"
"2000","228","C","20132"
"2000","229","A","117219"
"2000","229","C","42569"
"2000","229","O","47869"
"2000","230","A","94496"
"2000","230","C","22849"
"2000","230","O","34933"
"2000","231","A","159488"
"2000","231","C","58687"
"2000","231","O","33404"
"2000","232","A","281357"
"2000","232","C","98242"
"2000","232","O","69717"
"2000","233","A","66712"
"2000","234","A","230600"
"2000","234","C","114539"
"2000","234","O","99494"
"2000","236","A","155945"
"2000","236","C","27931"
"2000","236","O","63520"
"2000","237","A","13766"
"2000","237","O","13861"
"2000","238","A","165692"
"2000","238","C","65513"
"2000","238","O","70861"
"2000","239","A","52517"
"2000","239","C","12952"
"2000","239","O","23924"
"2000","240","A","181027"
"2000","240","C","61444"
"2000","240","O","68173"
"2000","241","A","121581"
"2000","241","C","42835"
"2000","241","O","46161"
"2000","242","A","104123"
"2000","242","C","24307"
"2000","242","O","4157"
"2000","243","A","41345"
"2000","243","C","18912"
"2000","243","O","8309"
"2000","244","A","75217"
"2000","244","C","26681"
"2000","244","O","35070"
"2000","245","A","192935"
"2000","245","C","70505"
"2000","245","O","93441"
"2000","246","A","21420"
"2000","246","C","10431"
"2000","246","O","4029"
"2000","247","A","9348"
"2000","249","A","13479"
"2000","249","O","5303"
"2000","250","A","10040"
"2000","252","A","6964"
"2000","252","O","5231"
"2000","253","A","14718"
"2000","254","A","34588"
"2000","254","C","9066"
"2000","255","A","17707"
"2000","255","C","10076"
"2000","258","A","20626"
"2000","258","C","5016"
"2000","259","A","7641"
"2000","260","A","17298"
"2000","260","O","14672"
"2000","261","A","37833"
"2000","261","C","27798"
"2000","261","O","17615"
"2000","262","C","6057"
"2000","262","O","4858"
"2000","263","A","33699"
"2000","263","C","11658"
"2000","263","O","12373"
"2000","264","A","8501"
"2000","264","C","9030"
"2000","264","O","2058"
"2000","265","A","42787"
"2000","265","C","22613"
"2000","265","O","10777"
"2000","266","C","2636"
"2000","266","O","790"
"2000","267","A","6276"
"2000","267","C","7369"
"2000","267","O","7527"
"2000","268","A","3894"
"2000","270","A","110820"
"2000","270","C","32945"
"2000","270","O","53745"
"2000","271","A","112895"
"2000","271","C","12947"
"2000","271","O","14937"
"2000","272","A","272443"
"2000","272","C","95527"
"2000","272","O","71403"
"2000","273","A","139289"
"2000","273","C","64112"
"2000","273","O","48658"
"2000","274","A","35676"
"2000","275","A","442608"
"2000","275","C","158510"
"2000","275","O","166960"
"2000","276","A","217406"
"2000","276","C","65698"
"2000","276","O","43889"
"2000","277","A","34502"
"2000","277","O","27958"
"2000","278","A","272357"
"2000","278","C","107445"
"2000","278","O","120498"
"2000","279","A","23805"
"2000","279","C","36112"
"2000","279","O","24028"
"2000","280","A","290860"
"2000","280","C","108003"
"2000","280","O","112667"
"2000","281","A","238229"
"2000","281","C","90455"
"2000","281","O","104393"
"2000","282","A","347002"
"2000","282","C","122764"
"2000","282","O","41475"
"2000","283","A","392745"
"2000","283","C","162477"
"2000","283","O","166099"
"2000","284","A","195959"
"2000","284","C","71042"
"2000","284","O","91126"
"2000","285","A","238970"
"2000","285","C","90272"
"2000","285","O","93454"
"2000","286","A","322732"
"2000","286","C","110667"
"2000","286","O","137932"
"2000","287","A","241408"
"2000","287","C","82467"
"2000","287","O","131812"
"2000","288","A","23457"
"2000","290","A","178504"
"2000","290","C","72940"
"2000","290","O","56156"
"2000","291","A","156314"
"2000","291","C","80954"
"2000","291","O","72076"
"2000","292","A","139272"
"2000","292","C","62194"
"2000","292","O","39434"
"2000","293","A","197663"
"2000","293","C","74064"
"2000","293","O","51563"
"2000","294","A","348288"
"2000","294","C","142634"
"2000","294","O","120743"
"2000","295","A","282616"
"2000","295","C","117462"
"2000","295","O","126921"
"2000","296","A","452233"
"2000","296","C","169866"
"2000","296","O","194253"
"2000","297","A","147942"
"2000","297","C","39705"
"2000","297","O","19039"
"2000","298","A","21722"
"2000","298","O","5569"
"2000","299","A","65539"
"2000","299","C","12525"
"2000","299","O","12885"
"2000","300","A","1024098"
"2000","300","C","351597"
"2000","300","O","290520"
"2000","301","A","488031"
"2000","301","C","186038"
"2000","301","O","185534"
"2000","302","A","426571"
"2000","302","C","170112"
"2000","302","O","127601"
"2000","303","A","488471"
"2000","303","C","162137"
"2000","303","O","146893"
"2000","304","A","45567"
"2000","304","O","25501"
"2000","305","A","241539"
"2000","305","C","61314"
"2000","305","O","107845"
"2000","306","A","134400"
"2000","306","C","41502"
"2000","306","O","57578"
"2000","307","A","170522"
"2000","307","C","44615"
"2000","307","O","63176"
"2000","308","A","63919"
"2000","308","C","23899"
"2000","308","O","11574"
"2000","309","A","81084"
"2000","309","O","9108"
"2000","310","A","248774"
"2000","310","C","103357"
"2000","310","O","74276"
"2000","312","A","41957"
"2000","312","C","36454"
"2000","312","O","33933"
"2000","313","A","90790"
"2000","313","C","39037"
"2000","313","O","26100"
"2000","314","A","82929"
"2000","314","C","31644"
"2000","314","O","38358"
"2000","315","A","156426"
"2000","315","C","67028"
"2000","315","O","51804"
"2000","316","A","40092"
"2000","317","A","238163"
"2000","317","C","112116"
"2000","317","O","111695"
"2000","318","A","38980"
"2000","318","C","5079"
"2000","318","O","9028"
"2000","319","A","74951"
"2000","319","C","14437"
"2000","319","O","18375"
"2000","320","A","246778"
"2000","320","C","97937"
"2000","320","O","67951"
"2000","321","A","218000"
"2000","321","C","74722"
