"2000","078","O","<2 YEARS","9231"
"2000","079","A","20-29 YEARS","29766"
"2000","079","A","30-39 YEARS","35982"
"2000","079","A","40-49 YEARS","43318"
"2000","079","A","50-59 YEARS","35333"
"2000","079","C","10-14 YEARS","15159"
"2000","079","C","15-19 YEARS","13377"
"2000","079","C","5-9 YEARS","14795"
"2000","079","O","2-4 YEARS","8505"
"2000","079","O","60-69 YEARS","23046"
"2000","079","O","<2 YEARS","5528"
"2000","080","A","20-29 YEARS","133823"
"2000","080","A","30-39 YEARS","155006"
"2000","080","A","40-49 YEARS","169208"
"2000","080","A","50-59 YEARS","128404"
"2000","080","C","10-14 YEARS","73023"
"2000","080","C","15-19 YEARS","70510"
"2000","080","C","5-9 YEARS","72274"
"2000","080","O","2-4 YEARS","42894"
"2000","080","O","60-69 YEARS","84316"
"2000","080","O","<2 YEARS","28032"
"2000","081","C","5-9 YEARS","13981"
"2000","082","O","2-4 YEARS","9303"
"2000","082","O","80+ YEARS","9182"
"2000","082","O","<2 YEARS","6121"
"2000","083","A","20-29 YEARS","29275"
"2000","083","A","50-59 YEARS","23836"
"2000","083","O","<2 YEARS","6136"
"2000","084","O","<2 YEARS","1567"
"2000","085","A","20-29 YEARS","40968"
"2000","085","A","30-39 YEARS","39282"
"2000","085","A","40-49 YEARS","47378"
"2000","085","A","50-59 YEARS","34963"
"2000","085","O","60-69 YEARS","22529"
"2000","086","O","2-4 YEARS","10867"
"2000","087","A","20-29 YEARS","45019"
"2000","087","A","30-39 YEARS","50430"
"2000","087","A","40-49 YEARS","54370"
"2000","087","A","50-59 YEARS","43823"
"2000","087","C","10-14 YEARS","25572"
"2000","087","C","15-19 YEARS","22997"
"2000","087","C","5-9 YEARS","25448"
"2000","087","O","2-4 YEARS","15036"
"2000","087","O","70-79 YEARS","50918"
"2000","087","O","80+ YEARS","25473"
"2000","087","O","<2 YEARS","9962"
"2000","088","A","20-29 YEARS","106245"
"2000","088","A","30-39 YEARS","131363"
"2000","088","A","40-49 YEARS","137234"
"2000","088","A","50-59 YEARS","99625"
"2000","088","C","10-14 YEARS","53934"
"2000","088","C","15-19 YEARS","48562"
"2000","088","C","5-9 YEARS","53277"
"2000","088","O","2-4 YEARS","31534"
"2000","088","O","60-69 YEARS","64539"
"2000","088","O","70-79 YEARS","48170"
"2000","088","O","80+ YEARS","24339"
"2000","088","O","<2 YEARS","21008"
"2000","089","A","30-39 YEARS","14342"
"2000","089","A","50-59 YEARS","8150"
"2000","100","A","20-29 YEARS","186811"
"2000","100","A","30-39 YEARS","279118"
"2000","100","A","40-49 YEARS","262604"
"2000","100","A","50-59 YEARS","186972"
"2000","100","C","15-19 YEARS","64198"
"2000","100","O","2-4 YEARS","45057"
"2000","100","O","<2 YEARS","29420"
"2000","103","A","50-59 YEARS","49305"
"2000","103","O","70-79 YEARS","23923"
"2000","104","A","30-39 YEARS","189899"
"2000","104","C","10-14 YEARS","95053"
"2000","104","O","80+ YEARS","39293"
"2000","104","O","<2 YEARS","40267"
"2000","105","A","20-29 YEARS","77021"
"2000","105","A","30-39 YEARS","89738"
"2000","105","A","40-49 YEARS","105364"
"2000","105","A","50-59 YEARS","85695"
"2000","105","C","10-14 YEARS","42601"
"2000","105","C","15-19 YEARS","37658"
"2000","105","C","5-9 YEARS","41222"
"2000","105","O","2-4 YEARS","23801"
"2000","105","O","<2 YEARS","15747"
"2000","106","C","15-19 YEARS","2965"
"2000","107","A","20-29 YEARS","25153"
"2000","107","A","50-59 YEARS","26249"
"2000","107","O","2-4 YEARS","8591"
"2000","107","O","60-69 YEARS","20100"
"2000","107","O","70-79 YEARS","16782"
"2000","107","O","80+ YEARS","9784"
"2000","107","O","<2 YEARS","5660"
"2000","108","A","30-39 YEARS","11258"
"2000","108","C","10-14 YEARS","4741"
"2000","108","C","15-19 YEARS","4044"
"2000","108","C","5-9 YEARS","4625"
"2000","108","O","2-4 YEARS","2669"
"2000","108","O","<2 YEARS","1708"
"2000","109","A","20-29 YEARS","64945"
"2000","109","A","40-49 YEARS","76422"
"2000","109","C","10-14 YEARS","35518"
"2000","109","C","15-19 YEARS","35545"
"2000","109","C","5-9 YEARS","34525"
"2000","109","O","2-4 YEARS","20873"
"2000","109","O","60-69 YEARS","35729"
"2000","109","O","70-79 YEARS","24689"
"2000","109","O","<2 YEARS","13925"
"2000","110","A","20-29 YEARS","26865"
"2000","110","A","30-39 YEARS","33223"
"2000","110","O","2-4 YEARS","7486"
"2000","110","O","70-79 YEARS","18398"
"2000","111","A","50-59 YEARS","22638"
"2000","111","O","70-79 YEARS","13761"
"2000","112","A","20-29 YEARS","309963"
"2000","112","A","30-39 YEARS","355757"
"2000","112","A","40-49 YEARS","339340"
"2000","112","A","50-59 YEARS","235526"
"2000","112","O","2-4 YEARS","104210"
