"4","20-29 YEARS","2000-12-31","52","3220","35979292","0.8950"
"4","20-29 YEARS","2001-01-07","1","2850","35979292","0.7921"
"4","20-29 YEARS","2001-01-14","2","3150","35979292","0.8755"
"4","20-29 YEARS","2001-01-21","3","3100","35979292","0.8616"
"4","20-29 YEARS","2001-01-28","4","3330","35979292","0.9255"
"4","20-29 YEARS","2001-02-04","5","2690","35979292","0.7477"
"4","20-29 YEARS","2001-02-11","6","2110","35979292","0.5864"
"4","20-29 YEARS","2001-02-18","7","1900","35979292","0.5281"
"4","20-29 YEARS","2001-02-25","8","1530","35979292","0.4252"
"4","20-29 YEARS","2001-03-04","9","1500","35979292","0.4169"
"4","20-29 YEARS","2001-03-11","10","1310","35979292","0.3641"
"4","20-29 YEARS","2001-03-18","11","1130","35979292","0.3141"
"4","20-29 YEARS","2001-03-25","12","1060","35979292","0.2946"
"4","20-29 YEARS","2001-04-01","13","1020","35979292","0.2835"
"4","20-29 YEARS","2001-04-08","14","700","35979292","0.1946"
"4","20-29 YEARS","2001-04-15","15","1000","35979292","0.2779"
"4","20-29 YEARS","2001-04-22","16","810","35979292","0.2251"
"4","20-29 YEARS","2001-04-29","17","740","35979292","0.2057"
"4","20-29 YEARS","2001-05-06","18","820","35979292","0.2279"
"4","20-29 YEARS","2001-05-13","19","840","35979292","0.2335"
"4","20-29 YEARS","2001-05-20","20","660","35979292","0.1834"
"4","20-29 YEARS","2001-05-27","21","800","35979292","0.2224"
"4","20-29 YEARS","2001-06-03","22","830","35979292","0.2307"
"4","20-29 YEARS","2001-06-10","23","840","35979292","0.2335"
"4","20-29 YEARS","2001-06-17","24","840","35979292","0.2335"
"4","20-29 YEARS","2001-06-24","25","540","35979292","0.1501"
"4","20-29 YEARS","2001-07-01","26","660","35979292","0.1834"
"4","20-29 YEARS","2001-07-08","27","770","35979292","0.2140"
"4","20-29 YEARS","2001-07-15","28","710","35979292","0.1973"
"4","20-29 YEARS","2001-07-22","29","590","35979292","0.1640"
"4","20-29 YEARS","2001-07-29","30","850","35979292","0.2362"
"4","20-29 YEARS","2001-08-05","31","880","35979292","0.2446"
"4","20-29 YEARS","2001-08-12","32","900","35979292","0.2501"
"4","20-29 YEARS","2001-08-19","33","730","35979292","0.2029"
"4","20-29 YEARS","2001-08-26","34","960","35979292","0.2668"
"4","20-29 YEARS","2001-09-02","35","1080","35979292","0.3002"
"4","20-29 YEARS","2001-09-09","36","1070","35979292","0.2974"
"4","20-29 YEARS","2001-09-16","37","1210","35979292","0.3363"
"4","20-29 YEARS","2001-09-23","38","1050","35979292","0.2918"
"4","20-29 YEARS","2001-09-30","39","1310","35979292","0.3641"
"4","20-29 YEARS","2001-10-07","40","1220","35979292","0.3391"
"4","20-29 YEARS","2001-10-14","41","1500","35979292","0.4169"
