"season","c_m","zip3","ILI","popstat"
"6","O","079","1381","1787500"
"6","A","080","936","20661750"
"6","C","080","955","7874870"
"6","O","080","901","8714029"
"6","A","081","59","904665"
"6","C","081","72","587928"
"6","O","081","52","287765"
"6","A","082","241","3516449"
"6","C","082","288","1482333"
"6","O","082","341","1016038"
"6","A","083","125","2424629"
"6","C","083","135","1032522"
"6","O","083","187","890612"
"6","A","084","28","218662"
"6","C","084","279","292163"
"6","O","084","351","157513"
"6","A","085","375","4900661"
"6","C","085","659","2200803"
"6","O","085","645","1419720"
"6","A","086","78","2407708"
"6","C","086","221","1437620"
"6","O","086","217","847917"
"6","A","087","323","6318243"
"6","C","087","1805","2656380"
"6","O","087","2350","4331817"
"6","A","088","1772","16465140"
"6","C","088","2001","5940726"
"6","O","088","2446","6640550"
"6","A","089","115","1100827"
"6","C","089","77","335395"
"6","O","089","133","276125"
"6","A","100","2064","31008258"
"6","C","100","2043","6932094"
"6","O","100","2593","11626608"
"6","A","101","135","789560"
"6","C","101","148","147137"
"6","O","101","189","219663"
"6","A","102","19","28099"
"6","C","102","6","2793"
"6","O","102","10","2793"
"6","A","103","397","8155160"
"6","C","103","671","3070803"
"6","O","103","569","2539468"
"6","A","104","796","24199261"
"6","C","104","846","10618520"
"6","O","104","934","9299585"
"6","A","105","1873","11618193"
"6","C","105","4322","4494795"
"6","O","105","3862","5140298"
"6","A","106","84","626775"
"6","C","106","274","399064"
"6","O","106","383","261671"
"6","A","107","505","3834770"
"6","C","107","143","1013005"
"6","O","107","283","1476931"
"6","A","108","246","1253188"
"6","C","108","142","378119"
"6","O","108","187","375453"
"6","A","109","713","9176787"
"6","C","109","3198","3893607"
"6","O","109","2897","3147439"
"6","A","110","395","3761458"
"6","C","110","496","1417976"
"6","O","110","662","1636187"
"6","A","111","266","3985034"
"6","C","111","183","807084"
"6","O","111","181","814424"
"6","A","112","3162","45064356"
"6","C","112","1879","17046471"
"6","O","112","2822","19484367"
"6","A","113","1167","22087578"
"6","C","113","1043","6309726"
"6","O","113","1478","9285040"
"6","A","114","675","13532836"
"6","C","114","536","4458784"
"6","O","114","571","4618206"
"6","A","115","1024","12880320"
"6","C","115","1214","4744044"
"6","O","115","1294","5633615"
"6","A","116","114","735222"
"6","C","116","43","217573"
"6","O","116","147","320009"
"6","A","117","2746","28594566"
"6","C","117","4677","10806714"
"6","O","117","4418","12396285"
"6","A","118","162","863811"
"6","C","118","294","403861"
"6","O","118","328","351794"
"6","A","119","219","3627461"
"6","C","119","609","1570490"
"6","O","119","579","1529327"
"6","A","120","350","5443134"
"6","C","120","513","2068413"
"6","O","120","379","1903786"
"6","A","121","224","3958445"
"6","C","121","227","1431673"
"6","O","121","225","1427319"
"6","A","122","162","1886898"
"6","C","122","87","467506"
"6","O","122","139","604985"
"6","A","123","599","2678534"
"6","C","123","719","1019562"
"6","O","123","531","1131474"
"6","A","124","143","1765331"
"6","C","124","66","368534"
"6","O","124","109","443251"
"6","A","125","500","7987094"
"6","C","125","1002","3056264"
"6","O","125","1180","2706442"
"6","A","126","41","431482"
"6","C","126","116","274084"
"6","O","126","140","213050"
"6","A","127","7","94914"
"6","C","127","35","144527"
"6","O","127","36","101289"
"6","A","128","42","1139503"
"6","C","128","12","118677"
"6","O","128","37","274596"
"6","A","129","73","1215417"
"6","C","129","31","221528"
"6","O","129","31","235512"
"6","A","130","135","4045981"
"6","C","130","344","2387858"
"6","O","130","477","1983199"
"6","A","131","44","809674"
"6","C","131","69","562965"
"6","O","131","156","554729"
"6","A","132","278","3421702"
"6","C","132","302","1361622"
"6","O","132","792","1203420"
"6","A","133","8","166106"
"6","C","133","9","80382"
"6","O","133","26","228183"
"6","A","134","41","911164"
"6","C","134","41","186370"
"6","O","134","18","152754"
"6","A","136","35","904270"
"6","C","136","21","266711"
"6","O","136","23","187895"
"6","A","137","4","72077"
"6","C","137","8","49813"
"6","O","137","57","92349"
"6","A","138","12","229504"
"6","C","138","18","135475"
"6","O","138","26","143959"
"6","A","139","2","19917"
"6","C","139","3","12992"
"6","O","139","2","12030"
"6","A","140","19","1014248"
"6","C","140","67","1043139"
"6","O","140","107","922003"
"6","A","141","6","133215"
"6","C","141","20","174768"
"6","O","141","63","228687"
"6","A","142","50","2660891"
"6","C","142","504","3647520"
"6","O","142","825","1454280"
"6","A","144","4","160756"
"6","C","144","1","17570"
"6","O","144","3","80875"
"6","A","145","4","122842"
"6","C","145","1","22975"
"6","O","145","6","108572"
"6","A","146","3","260679"
"6","C","146","3","96053"
"6","O","146","5","90626"
"6","A","147","5","105570"
"6","C","147","10","105261"
"6","O","147","15","144836"
"6","A","148","53","1647539"
"6","C","148","12","196216"
"6","O","148","44","509871"
"6","A","149","7","41397"
"6","C","149","3","9503"
"6","O","149","5","10889"
"6","A","150","442","7743356"
"6","C","150","1016","2755789"
"6","O","150","707","3366704"
"6","A","151","498","5995173"
"6","C","151","631","2220258"
"6","O","151","640","2974999"
"6","A","152","621","12196919"
"6","C","152","1253","4177422"
"6","O","152","1048","5026360"
"6","A","153","76","1342776"
"6","C","153","310","988054"
"6","O","153","258","603791"
"6","A","154","80","1086090"
"6","C","154","40","241393"
"6","O","154","73","455504"
"6","A","155","91","700280"
"6","C","155","255","392867"
"6","O","155","152","333383"
"6","A","156","525","5161323"
"6","C","156","611","1765132"
"6","O","156","632","2715831"
"6","A","157","163","1345743"
"6","C","157","176","503629"
"6","O","157","187","435701"
"6","A","158","8","113278"
"6","C","158","55","198080"
"6","O","158","68","138498"
"6","A","159","18","693345"
"6","C","159","30","303553"
"6","O","159","27","195253"
"6","A","160","92","1613081"
"6","C","160","267","1071989"
"6","O","160","123","615868"
"6","A","161","164","2601764"
"6","C","161","222","980300"
"6","O","161","160","1227344"
"6","A","162","50","431475"
"6","C","162","47","175985"
"6","O","162","76","285651"
"6","A","163","79","1134204"
"6","C","163","33","216146"
"6","O","163","57","491076"
"6","A","164","130","1462198"
"6","C","164","70","447726"
"6","O","164","95","334287"
"6","A","165","454","3039168"
"6","C","165","265","1116327"
"6","O","165","318","1186818"
"6","A","166","62","1389581"
"6","C","166","101","689259"
"6","O","166","87","758294"
"6","A","167","14","140006"
"6","C","167","18","50929"
"6","O","167","67","137925"
"6","A","168","41","674407"
"6","C","168","47","373601"
"6","O","168","22","127186"
"6","A","169","22","169368"
"6","C","169","31","86731"
"6","O","169","38","86286"
"6","A","170","411","9852738"
"6","C","170","473","3529540"
"6","O","170","442","4443656"
"6","A","171","76","1128473"
"6","C","171","23","153679"
"6","O","171","40","322417"
"6","A","172","88","1463429"
"6","C","172","116","625205"
"6","O","172","151","659213"
"6","A","173","143","3687645"
"6","C","173","256","1568742"
"6","O","173","202","1269928"
"6","A","174","42","737438"
"6","C","174","17","162681"
"6","O","174","17","114936"
"6","A","175","958","5258207"
"6","C","175","943","2243288"
"6","O","175","819","2425728"
"6","A","176","465","2560694"
"6","C","176","580","970749"
"6","O","176","653","1190066"
"6","A","177","61","807466"
"6","C","177","20","170359"
"6","O","177","50","361460"
"6","A","178","40","922714"
"6","C","178","18","242970"
"6","O","178","71","698160"
"6","A","179","10","152299"
"6","C","179","22","143567"
"6","O","179","11","59952"
"6","A","180","169","6113638"
"6","C","180","201","2672263"
"6","O","180","246","2172537"
"6","A","181","19","339110"
"6","C","181","31","233781"
"6","O","181","29","109799"
"6","A","182","81","829111"
"6","C","182","36","189582"
"6","O","182","45","260513"
"6","A","183","120","1817003"
"6","C","183","135","811315"
"6","O","183","80","395656"
"6","A","184","56","1131234"
"6","C","184","417","1194355"
"6","O","184","181","418928"
"6","A","185","31","269802"
"6","C","185","37","163234"
"6","O","185","20","98277"
"6","A","186","61","1006203"
"6","C","186","227","790522"
"6","O","186","243","356218"
"6","A","187","82","1019409"
"6","C","187","302","674160"
"6","O","187","386","436665"
"6","A","188","11","89007"
"6","C","188","8","38959"
"6","O","188","5","28623"
"6","A","189","271","5369609"
"6","C","189","368","2189539"
"6","O","189","390","2164063"
"6","A","190","1388","20078964"
"6","C","190","2411","7394622"
"6","O","190","2097","9300991"
"6","A","191","1202","26106213"
"6","C","191","820","10168536"
"6","O","191","1583","10619091"
"6","A","193","289","6075397"
"6","C","193","337","2747673"
"6","O","193","346","2135488"
"6","A","194","582","8648691"
"6","C","194","470","2936754"
"6","O","194","529","3125061"
"6","A","195","159","2674318"
"6","C","195","272","1227712"
"6","O","195","257","857910"
"6","A","196","61","1185452"
"6","C","196","292","1193956"
"6","O","196","291","639428"
"6","A","197","181","4008510"
"6","C","197","422","1917604"
"6","O","197","445","1060685"
"6","A","198","76","1641903"
"6","C","198","148","925627"
"6","O","198","152","700327"
"6","A","199","314","4088980"
"6","C","199","629","1840111"
"6","O","199","697","1810521"
"6","A","200","552","10544393"
"6","C","200","634","2837601"
"6","O","200","1446","3604750"
"6","A","201","559","13452846"
"6","C","201","2387","5455818"
"6","O","201","2345","3593768"
"6","A","206","927","5942430"
"6","C","206","1592","2391789"
"6","O","206","1654","1883940"
"6","A","207","1507","18252315"
"6","C","207","2396","6959364"
"6","O","207","3728","5963326"
"6","A","208","564","11431843"
"6","C","208","1672","4456659"
"6","O","208","2124","4360621"
"6","A","209","268","4548836"
"6","C","209","892","1879270"
"6","O","209","1702","1674670"
"6","A","210","933","12895174"
"6","C","210","3385","4880286"
"6","O","210","3228","4622160"
"6","A","211","936","8156921"
"6","C","211","3165","3113559"
"6","O","211","3017","2697227"
"6","A","212","1937","21554856"
"6","C","212","3157","8019381"
"6","O","212","3531","9277978"
"6","A","214","229","1188719"
"6","C","214","808","529589"
"6","O","214","740","299122"
"6","A","215","229","1248958"
"6","C","215","882","587500"
"6","O","215","610","655126"
"6","A","216","155","1804528"
"6","C","216","322","895618"
"6","O","216","399","877074"
"6","A","217","1189","8505348"
"6","C","217","2709","3208311"
"6","O","217","2501","2986656"
"6","A","218","121","1658411"
"6","C","218","377","899907"
"6","O","218","330","824552"
"6","A","219","99","777254"
"6","C","219","141","538725"
"6","O","219","211","288393"
"6","A","220","346","7141089"
"6","C","220","1776","2926023"
"6","O","220","1599","2376209"
"6","A","221","311","6401298"
"6","C","221","1034","3005842"
"6","O","221","855","1820168"
"6","A","222","172","2824161"
"6","C","222","121","569498"
"6","O","222","220","464267"
"6","A","223","320","5300142"
"6","C","223","197","1364022"
"6","O","223","429","1575339"
"6","A","224","209","2573211"
"6","C","224","398","1203970"
"6","O","224","326","881475"
"6","A","225","241","2497283"
"6","C","225","443","1139619"
"6","O","225","290","658750"
"6","A","226","288","2288077"
"6","C","226","845","1058796"
"6","O","226","970","924083"
"6","A","227","128","732938"
"6","C","227","173","299135"
"6","O","227","107","175386"
"6","A","228","116","1363931"
"6","C","228","62","448364"
"6","O","228","153","558171"
"6","A","229","947","4291063"
"6","C","229","402","1363628"
"6","O","229","595","1744947"
"6","A","230","322","2808828"
"6","C","230","411","1223196"
"6","O","230","422","1038288"
"6","A","231","695","5869236"
"6","C","231","818","2242452"
"6","O","231","686","1994002"
"6","A","232","988","9391693"
"6","C","232","962","3326802"
"6","O","232","1095","3213439"
"6","A","233","294","3581027"
"6","C","233","202","1272996"
"6","O","233","266","1234184"
"6","A","234","383","9472851"
"6","C","234","431","3865205"
"6","O","234","364","3103927"
"6","A","235","94","2200786"
"6","C","235","40","570593"
"6","O","235","47","422371"
"6","A","236","926","7218769"
"6","C","236","1595","2853375"
"6","O","236","1459","2577627"
"6","A","237","98","847448"
"6","C","237","15","98605"
"6","O","237","71","278380"
"6","A","238","598","5537461"
"6","C","238","394","1945122"
"6","O","238","391","1956922"
"6","A","239","328","1357435"
"6","C","239","320","456661"
"6","O","239","341","636157"
"6","A","240","227","4029346"
"6","C","240","178","1299716"
"6","O","240","167","1551701"
"6","A","241","190","2451905"
"6","C","241","206","871472"
"6","O","241","150","898558"
"6","A","242","283","2705295"
"6","C","242","528","1055375"
"6","O","242","494","1105331"
"6","A","243","154","1476909"
"6","C","243","142","539591"
"6","O","243","162","588522"
"6","A","244","173","1563003"
"6","C","244","374","735523"
"6","O","244","313","603539"
"6","A","245","656","5093498"
"6","C","245","731","2110500"
"6","O","245","766","2752389"
"6","A","246","270","886600"
"6","C","246","1292","390645"
"6","O","246","659","347733"
"6","A","247","56","296154"
"6","C","247","198","223750"
"6","O","247","316","189639"
"6","A","248","16","79993"
"6","C","248","41","60755"
"6","O","248","72","71310"
"6","A","249","114","458415"
"6","C","249","229","246476"
"6","O","249","144","144488"
"6","A","250","50","324406"
"6","C","250","62","162839"
"6","O","250","47","169838"
"6","A","251","31","205116"
"6","C","251","35","143261"
"6","O","251","49","161408"
"6","A","252","37","213045"
"6","C","252","28","80124"
"6","O","252","167","229098"
"6","A","253","63","705041"
"6","C","253","82","332025"
"6","O","253","138","483446"
"6","A","254","301","2484449"
"6","C","254","505","908919"
"6","O","254","527","793708"
"6","A","255","166","1624003"
"6","C","255","135","614434"
"6","O","255","81","470004"
"6","A","256","99","385193"
"6","C","256","78","144071"
"6","O","256","79","159712"
"6","A","257","136","735252"
"6","C","257","50","136425"
"6","O","257","34","125802"
"6","A","258","129","890040"
"6","C","258","95","232870"
"6","O","258","88","254297"
"6","A","259","60","292459"
"6","C","259","70","133501"
"6","O","259","68","98674"
"6","A","260","17","284225"
"6","C","260","118","393109"
"6","O","260","117","348416"
"6","A","261","101","1127692"
"6","C","261","66","351148"
"6","O","261","103","471929"
"6","A","262","72","567991"
"6","C","262","181","295214"
"6","O","262","127","181807"
"6","A","263","290","1306775"
"6","C","263","549","501171"
"6","O","263","587","514147"
"6","A","264","147","608397"
"6","C","264","339","262255"
"6","O","264","276","250307"
"6","A","265","282","2365267"
"6","C","265","240","689913"
"6","O","265","195","652462"
"6","A","266","31","100244"
"6","C","266","38","52977"
"6","O","266","61","50155"
"6","A","267","78","396413"
"6","C","267","294","264032"
"6","O","267","218","174653"
"6","A","268","50","156117"
"6","C","268","66","76395"
"6","O","268","46","53544"
"6","A","270","382","4132320"
"6","C","270","543","1709718"
"6","O","270","591","1695575"
"6","A","271","101","2170371"
"6","C","271","46","640718"
"6","O","271","40","443755"
"6","A","272","756","9198547"
"6","C","272","1581","3651195"
"6","O","272","1977","3801269"
"6","A","273","445","5559909"
"6","C","273","668","2208656"
"6","O","273","999","1915526"
"6","A","274","180","3516045"
"6","C","274","111","1136827"
"6","O","274","129","815932"
"6","A","275","1894","17359755"
"6","C","275","3506","6470208"
"6","O","275","4223","6195622"
"6","A","276","772","8111731"
"6","C","276","1152","2755287"
"6","O","276","1471","2385879"
"6","A","277","152","2518325"
"6","C","277","61","638864"
"6","O","277","106","498966"
"6","A","278","872","8940496"
"6","C","278","662","3474110"
"6","O","278","729","3690066"
"6","A","279","255","2464171"
"6","C","279","222","848299"
"6","O","279","470","1391533"
"6","A","280","1063","10814069"
"6","C","280","1532","4103334"
"6","O","280","1679","4186181"
"6","A","281","588","9524287"
"6","C","281","1599","3563912"
"6","O","281","1515","3635986"
"6","A","282","538","12040665"
"6","C","282","564","4389705"
"6","O","282","531","2809959"
"6","A","283","1066","13746067"
"6","C","283","2688","5868204"
"6","O","283","3350","5868422"
"6","A","284","904","7049249"
"6","C","284","1514","2495961"
"6","O","284","2111","3390745"
"6","A","285","952","7953437"
"6","C","285","1165","3025959"
"6","O","285","2076","3201712"
"6","A","286","1393","10988585"
"6","C","286","3828","3916836"
"6","O","286","3424","4812105"
"6","A","287","608","8018836"
"6","C","287","1486","2999256"
"6","O","287","1857","4753546"
"6","A","288","184","1235484"
"6","C","288","180","455234"
"6","O","288","320","606381"
"6","A","289","37","138247"
"6","C","289","28","46585"
"6","O","289","76","133685"
"6","A","290","1321","6903912"
"6","C","290","1975","2644515"
"6","O","290","1679","2738076"
"6","A","291","980","6369311"
"6","C","291","1423","2501811"
"6","O","291","1233","2791599"
"6","A","292","740","5618445"
"6","C","292","1003","2033942"
"6","O","292","1097","1677299"
"6","A","293","1331","6688076"
"6","C","293","1684","2461265"
"6","O","293","1625","2810770"
"6","A","294","2031","12249390"
"6","C","294","3166","4604733"
"6","O","294","3285","4985709"
"6","A","295","1897","10394319"
"6","C","295","4027","3717696"
"6","O","295","4889","5000831"
"6","A","296","2941","16270962"
"6","C","296","4265","5935239"
"6","O","296","4052","7231026"
"6","A","297","1445","5529732"
"6","C","297","1080","2068626"
"6","O","297","830","2146164"
"6","A","298","328","2995463"
"6","C","298","1085","1391890"
"6","O","298","1148","1429314"
"6","A","299","315","2462838"
"6","C","299","817","1216047"
"6","O","299","878","1453708"
"6","A","300","4026","39632541"
"6","C","300","6574","14513382"
"6","O","300","6680","12434491"
"6","A","301","2334","20048169"
"6","C","301","2736","7783116"
"6","O","301","3198","6867555"
"6","A","302","1637","17116719"
"6","C","302","3041","6886512"
"6","O","302","3548","5544793"
"6","A","303","1159","17342448"
"6","C","303","818","5060735"
"6","O","303","1484","5036015"
"6","A","304","618","3644046"
"6","C","304","462","1466186"
"6","O","304","777","1594240"
"6","A","305","602","9642262"
"6","C","305","992","3678462"
"6","O","305","1060","3920723"
"6","A","306","453","5773391"
"6","C","306","600","2124090"
"6","O","306","549","1880897"
"6","A","307","1238","6202417"
"6","C","307","912","2389170"
"6","O","307","1124","2404993"
"6","A","308","98","1453446"
"6","C","308","300","1071310"
"6","O","308","203","624654"
"6","A","309","114","1865540"
"6","C","309","290","1251335"
"6","O","309","211","744315"
"6","A","310","1118","9244242"
"6","C","310","1654","3461537"
"6","O","310","2080","3656865"
"6","A","312","333","2302129"
"6","C","312","574","1196205"
"6","O","312","815","998809"
"6","A","313","85","1372780"
"6","C","313","501","1178278"
"6","O","313","540","707680"
"6","A","314","89","1836955"
"6","C","314","129","761392"
"6","O","314","249","778836"
"6","A","315","628","5156863"
"6","C","315","1064","2212926"
"6","O","315","1213","2135215"
"6","A","316","171","1871399"
"6","C","316","138","722675"
"6","O","316","182","555270"
"6","A","317","1177","6538583"
"6","C","317","1757","2791494"
"6","O","317","2222","2799664"
"6","A","318","69","510148"
"6","C","318","53","153586"
"6","O","318","93","167937"
"6","A","319","102","1746190"
"6","C","319","48","495813"
"6","O","319","58","519817"
"6","A","320","511","9173871"
"6","C","320","468","3239575"
"6","O","320","426","3378751"
"6","A","321","504","7579356"
"6","C","321","692","2668545"
"6","O","321","1131","5644131"
"6","A","322","1053","16083351"
"6","C","322","1383","6252853"
"6","O","322","1508","5832991"
"6","A","323","110","3566780"
"6","C","323","106","1503507"
"6","O","323","155","1116045"
"6","A","324","216","4025950"
"6","C","324","730","1968611"
"6","O","324","1000","1854316"
"6","A","325","329","9762438"
"6","C","325","358","3899265"
"6","O","325","495","3596400"
"6","A","326","176","4314329"
"6","C","326","62","921767"
"6","O","326","79","961582"
"6","A","327","1530","15871860"
"6","C","327","3571","5909340"
"6","O","327","3872","7203455"
"6","A","328","1686","15450567"
"6","C","328","1999","5565792"
"6","O","328","2835","5235601"
"6","A","329","993","9645334"
"6","C","329","893","3452004"
"6","O","329","1470","6229203"
"6","A","330","1641","27744394"
"6","C","330","11552","10842267"
"6","O","330","14813","12927174"
"6","A","331","2492","32932362"
"6","C","331","9795","11943450"
"6","O","331","12317","15027902"
"6","A","333","1009","14025073"
"6","C","333","6107","5076062"
"6","O","333","7288","6329268"
"6","A","334","2652","21960717"
"6","C","334","9170","8165517"
"6","O","334","12242","14855314"
"6","A","335","685","9840656"
"6","C","335","411","3817309"
"6","O","335","628","4621890"
"6","A","336","1028","12971406"
"6","C","336","507","4497974"
"6","O","336","961","4741524"
"6","A","337","549","12044901"
"6","C","337","946","3967826"
"6","O","337","1364","7243454"
"6","A","338","624","10056675"
"6","C","338","1374","4257006"
"6","O","338","2018","5973202"
"6","A","339","828","9953682"
"6","C","339","1755","3619740"
"6","O","339","2322","7445141"
"6","A","341","335","4550013"
"6","C","341","355","1686473"
"6","O","341","409","3316972"
"6","A","342","376","10111844"
"6","C","342","756","3724855"
"6","O","342","981","7990832"
"6","A","344","212","4245452"
"6","C","344","1295","2123028"
"6","O","344","1309","4199278"
"6","A","346","401","8610134"
"6","C","346","532","3240891"
"6","O","346","865","6680862"
"6","A","347","854","8648189"
"6","C","347","1239","3300978"
"6","O","347","1952","4163375"
"6","A","349","342","5804994"
"6","C","349","606","2299204"
"6","O","349","764","3458093"
"6","A","350","110","3535364"
"6","C","350","153","1648488"
"6","O","350","151","1204774"
"6","A","351","56","1514105"
"6","C","351","103","1131684"
"6","O","351","113","632662"
"6","A","352","206","6402744"
"6","C","352","160","2173730"
"6","O","352","143","1751033"
"6","A","354","233","2145386"
"6","C","354","311","1074754"
"6","O","354","546","758533"
"6","A","355","264","1877078"
"6","C","355","333","794637"
"6","O","355","300","892976"
"6","A","356","193","3529822"
"6","C","356","283","1880086"
"6","O","356","426","1641214"
"6","A","357","32","600190"
"6","C","357","18","192598"
"6","O","357","48","274233"
"6","A","358","5","127559"
"6","C","358","17","174136"
"6","O","358","12","69241"
"6","A","359","157","3852308"
"6","C","359","164","1224767"
"6","O","359","414","2039732"
"6","A","360","138","2490959"
"6","C","360","283","1601592"
"6","O","360","357","964518"
"6","A","361","203","2600662"
"6","C","361","233","1154975"
"6","O","361","503","804867"
"6","A","362","36","796510"
"6","C","362","15","147345"
"6","O","362","26","192727"
"6","A","363","69","1098417"
"6","C","363","1366","1484996"
"6","O","363","1304","688447"
"6","A","364","69","617543"
"6","C","364","47","209073"
"6","O","364","72","262105"
"6","A","365","376","4942848"
"6","C","365","392","2126272"
"6","O","365","434","2090130"
"6","A","366","221","3460737"
"6","C","366","260","1589917"
"6","O","366","336","1258621"
"6","A","367","50","536230"
"6","C","367","53","336930"
"6","O","367","64","209977"
"6","A","368","205","2754995"
"6","C","368","182","1026323"
"6","O","368","193","814120"
"6","A","369","1","2643"
"6","C","369","3","4301"
"6","O","369","1","869"
"6","A","370","1973","14979435"
"6","C","370","3896","5409750"
"6","O","370","3612","5246903"
"6","A","371","1033","9712482"
"6","C","371","2283","3547863"
"6","O","371","2889","3181012"
"6","A","372","410","6540810"
"6","C","372","343","2291046"
"6","O","372","535","2059989"
"6","A","373","989","9147997"
"6","C","373","1943","3417516"
"6","O","373","2180","4187170"
"6","A","374","340","2814927"
"6","C","374","378","960931"
"6","O","374","413","1001934"
