"season","c_m","zip3","ILI","popstat"
"9","C","333","7967","4965319"
"9","O","333","8676","6421194"
"9","A","334","2337","23007858"
"9","C","334","10418","7999359"
"9","O","334","12526","15535418"
"9","A","335","848","11720561"
"9","C","335","1393","4304633"
"9","O","335","1576","5658947"
"9","A","336","1368","13712177"
"9","C","336","1688","4749543"
"9","O","336","2069","5315676"
"9","A","337","1469","12463514"
"9","C","337","3565","3817007"
"9","O","337","5035","8010950"
"9","A","338","639","11279862"
"9","C","338","2565","4374157"
"9","O","338","2712","6992115"
"9","A","339","770","11813523"
"9","C","339","2962","3993419"
"9","O","339","3443","8338988"
"9","A","341","489","5614502"
"9","C","341","771","1970583"
"9","O","341","975","4114605"
"9","A","342","1277","11770088"
"9","C","342","1792","3805946"
"9","O","342","2732","9530086"
"9","A","344","315","5391022"
"9","C","344","1357","2165630"
"9","O","344","1559","4579675"
"9","A","346","946","10679448"
"9","C","346","1607","3514862"
"9","O","346","1887","7534924"
"9","A","347","740","10235442"
"9","C","347","1911","3820347"
"9","O","347","1813","5005055"
"9","A","349","562","6800614"
"9","C","349","1475","2419683"
"9","O","349","1724","4606587"
"9","A","350","941","7547257"
"9","C","350","1057","2808421"
"9","O","350","673","3112560"
"9","A","351","339","4616741"
"9","C","351","399","1724996"
"9","O","351","215","1512183"
"9","A","352","296","6951184"
"9","C","352","155","1818567"
"9","O","352","143","2047969"
"9","A","354","224","2521901"
"9","C","354","259","1157652"
"9","O","354","299","749782"
"9","A","355","569","2480358"
"9","C","355","932","925848"
"9","O","355","478","1135281"
"9","A","356","306","5054098"
"9","C","356","530","2105892"
"9","O","356","415","1994940"
"9","A","357","171","2236530"
"9","C","357","238","1085796"
"9","O","357","162","678429"
"9","A","358","170","1923339"
"9","C","358","116","600178"
"9","O","358","78","458497"
"9","A","359","299","3746226"
"9","C","359","451","1499484"
"9","O","359","399","1726779"
"9","A","360","139","2911197"
"9","C","360","292","1604945"
"9","O","360","240","915709"
"9","A","361","70","1329143"
"9","C","361","45","509675"
"9","O","361","66","385229"
"9","A","362","156","1602041"
"9","C","362","175","737380"
"9","O","362","148","745009"
"9","A","363","209","2252732"
"9","C","363","2086","1490411"
"9","O","363","1558","1086546"
"9","A","364","42","398489"
"9","C","364","48","216164"
"9","O","364","41","215429"
"9","A","365","470","5407381"
"9","C","365","1030","2174133"
"9","O","365","620","1988869"
"9","A","366","363","3827920"
"9","C","366","246","1448642"
"9","O","366","141","1095128"
"9","A","367","55","612477"
"9","C","367","69","371896"
"9","O","367","84","253192"
"9","A","368","291","3114297"
"9","C","368","325","1342431"
"9","O","368","324","1063014"
"9","A","369","16","37975"
"9","C","369","17","18897"
"9","O","369","25","22225"
