"season","c_m","zip3","ILI","popstat"
"8","O","074","1955","3512912"
"8","A","075","354","3195434"
"8","C","075","900","1500902"
"8","O","075","1424","1079198"
"8","A","076","995","8774200"
"8","C","076","2054","3158997"
"8","O","076","1996","3971760"
"8","A","077","845","11025366"
"8","C","077","2248","4211408"
"8","O","077","2137","4675675"
"8","A","078","1741","6856877"
"8","C","078","2428","2536604"
"8","O","078","2231","2591251"
"8","A","079","1042","4431421"
"8","C","079","2175","1764296"
"8","O","079","1782","1983526"
"8","A","080","1836","21640403"
"8","C","080","1016","7744416"
"8","O","080","1262","9012455"
"8","A","081","135","1662184"
"8","C","081","59","504959"
"8","O","081","66","386837"
"8","A","082","635","3850389"
"8","C","082","705","1565368"
"8","O","082","981","1368891"
"8","A","083","239","2993816"
"8","C","083","118","958367"
"8","O","083","198","997775"
"8","A","084","65","364979"
"8","C","084","29","96665"
"8","O","084","61","126443"
"8","A","085","656","4956031"
"8","C","085","888","2169434"
"8","O","085","848","1846054"
"8","A","086","215","3404617"
"8","C","086","200","1400268"
"8","O","086","408","1238870"
"8","A","087","903","7035339"
"8","C","087","2808","2595460"
"8","O","087","4011","4945039"
"8","A","088","5048","16543770"
"8","C","088","4040","5868375"
"8","O","088","5171","6996945"
"8","A","089","361","1748108"
"8","C","089","273","579677"
"8","O","089","408","377724"
"8","A","100","3485","31887821"
"8","C","100","2461","6958515"
"8","O","100","4018","12163552"
"8","A","101","243","1074177"
"8","C","101","266","199378"
"8","O","101","333","262818"
"8","A","102","34","37011"
"8","C","102","56","15186"
"8","O","102","119","15020"
"8","A","103","906","8816907"
"8","C","103","1985","3204345"
"8","O","103","2435","3212728"
"8","A","104","2219","24373576"
"8","C","104","1470","10658000"
"8","O","104","2180","10089243"
"8","A","105","3717","11533551"
"8","C","105","6893","4530626"
"8","O","105","5213","5348224"
"8","A","106","212","1045388"
"8","C","106","387","443736"
"8","O","106","466","435776"
"8","A","107","593","3863018"
"8","C","107","361","1337944"
"8","O","107","558","1652214"
"8","A","108","725","1415839"
"8","C","108","362","497153"
"8","O","108","416","566505"
"8","A","109","913","9139966"
"8","C","109","4479","3916677"
"8","O","109","4750","3394713"
"8","A","110","769","4029880"
"8","C","110","1641","1510386"
"8","O","110","1363","2063625"
"8","A","111","446","4144648"
"8","C","111","320","1002291"
"8","O","111","391","1023595"
"8","A","112","5906","45296895"
"8","C","112","7055","17422108"
"8","O","112","10784","20169147"
"8","A","113","2650","22044885"
"8","C","113","4323","6465598"
"8","O","113","6082","9586746"
"8","A","114","1799","13880289"
"8","C","114","1605","4932863"
"8","O","114","1912","5707770"
"8","A","115","2436","12560392"
"8","C","115","2801","4755648"
"8","O","115","2879","6043964"
"8","A","116","165","1123615"
"8","C","116","173","536418"
"8","O","116","260","616023"
"8","A","117","4104","27914864"
"8","C","117","6896","10735878"
"8","O","117","6228","12543917"
"8","A","118","247","1016692"
"8","C","118","383","416702"
"8","O","118","412","427604"
"8","A","119","435","3826348"
"8","C","119","887","1599914"
"8","O","119","976","1875100"
"8","A","120","739","5571233"
"8","C","120","607","2034422"
"8","O","120","588","2395588"
"8","A","121","279","3989711"
"8","C","121","205","1244547"
"8","O","121","233","1296116"
"8","A","122","132","1423924"
"8","C","122","75","412861"
"8","O","122","52","319976"
"8","A","123","766","2741114"
"8","C","123","614","1011489"
"8","O","123","517","1153659"
"8","A","124","255","2162643"
"8","C","124","93","496146"
"8","O","124","146","720245"
"8","A","125","1411","8457009"
"8","C","125","2645","3024988"
"8","O","125","2728","3164461"
"8","A","126","247","1087489"
"8","C","126","526","559692"
"8","O","126","627","418487"
"8","A","127","87","798199"
"8","C","127","64","262781"
"8","O","127","88","308443"
"8","A","128","153","2322586"
"8","C","128","32","363007"
"8","O","128","62","647303"
"8","A","129","280","2229243"
"8","C","129","120","589378"
"8","O","129","176","577974"
"8","A","130","1633","7087418"
"8","C","130","911","2525699"
"8","O","130","967","2505219"
"8","A","131","306","2271314"
"8","C","131","213","906915"
"8","O","131","254","784056"
"8","A","132","1209","3893786"
"8","C","132","577","1409278"
"8","O","132","1246","1533058"
"8","A","133","53","606553"
"8","C","133","33","218624"
"8","O","133","37","139305"
"8","A","134","69","1121937"
"8","C","134","36","363510"
"8","O","134","70","470157"
"8","A","135","38","219980"
"8","C","135","18","66793"
"8","O","135","29","47675"
"8","A","136","63","1268956"
"8","C","136","22","299955"
"8","O","136","60","469452"
"8","A","137","9","141133"
"8","C","137","1","8644"
"8","O","137","12","98152"
"8","A","138","10","151116"
"8","C","138","3","37775"
"8","O","138","11","116216"
"8","A","139","2","21608"
"8","C","139","1","4632"
"8","O","139","4","14541"
"8","A","140","79","3126017"
"8","C","140","66","1072405"
"8","O","140","71","964915"
"8","A","141","28","501080"
"8","C","141","20","198898"
"8","O","141","14","122015"
"8","A","142","71","3650209"
"8","C","142","135","2300462"
"8","O","142","143","1850048"
"8","A","144","22","825226"
"8","C","144","35","489388"
"8","O","144","26","289715"
"8","A","145","21","808926"
"8","C","145","45","452568"
"8","O","145","33","351178"
"8","A","146","19","976907"
"8","C","146","38","708675"
"8","O","146","33","415318"
"8","A","147","13","297287"
"8","C","147","11","101124"
"8","O","147","22","158690"
"8","A","148","117","2161732"
"8","C","148","114","901966"
"8","O","148","102","698073"
"8","A","149","24","138307"
"8","C","149","12","31234"
"8","O","149","18","32744"
"8","A","150","1079","7700880"
"8","C","150","1056","2663106"
"8","O","150","1183","3803979"
"8","A","151","908","5948300"
"8","C","151","600","2157496"
"8","O","151","906","3291145"
"8","A","152","1240","12233681"
"8","C","152","1008","4075045"
"8","O","152","1153","5448159"
"8","A","153","154","1712753"
"8","C","153","276","900593"
"8","O","153","325","751426"
"8","A","154","356","1818403"
"8","C","154","980","831726"
"8","O","154","642","755385"
"8","A","155","208","864847"
"8","C","155","257","417685"
"8","O","155","284","387566"
"8","A","156","826","5317599"
"8","C","156","866","1764949"
"8","O","156","881","2693334"
"8","A","157","71","770537"
"8","C","157","158","495318"
"8","O","157","187","402828"
"8","A","158","38","376724"
"8","C","158","77","239399"
"8","O","158","75","184777"
"8","A","159","34","589210"
"8","C","159","486","668863"
"8","O","159","615","378410"
"8","A","160","200","2146587"
"8","C","160","136","863464"
"8","O","160","144","841926"
"8","A","161","194","2455167"
"8","C","161","219","958926"
"8","O","161","256","1354806"
"8","A","162","140","769254"
"8","C","162","73","237951"
"8","O","162","130","303123"
"8","A","163","180","1442103"
"8","C","163","97","539164"
"8","O","163","147","736408"
"8","A","164","164","1342511"
"8","C","164","105","475443"
"8","O","164","133","429889"
"8","A","165","476","2712173"
"8","C","165","251","1052707"
"8","O","165","312","1108263"
"8","A","166","107","1606400"
"8","C","166","75","539332"
"8","O","166","86","583674"
"8","A","167","32","298314"
"8","C","167","10","30955"
"8","O","167","10","140372"
"8","A","168","49","877824"
"8","C","168","26","231279"
"8","O","168","72","254188"
"8","A","169","2","17834"
"8","C","169","2","8778"
"8","O","169","2","10363"
"8","A","170","568","9938527"
"8","C","170","539","3483114"
"8","O","170","646","4126326"
"8","A","171","107","1314095"
"8","C","171","65","355877"
"8","O","171","81","357670"
"8","A","172","189","2076151"
"8","C","172","119","701683"
"8","O","172","140","600933"
"8","A","173","392","4744315"
"8","C","173","423","1692966"
"8","O","173","445","1782813"
"8","A","174","62","843188"
"8","C","174","25","206519"
"8","O","174","27","171969"
"8","A","175","1800","5365844"
"8","C","175","1284","2226467"
"8","O","175","1193","2505432"
"8","A","176","960","2665878"
"8","C","176","779","972154"
"8","O","176","866","1135990"
"8","A","177","180","1774615"
"8","C","177","33","236234"
"8","O","177","147","902793"
"8","A","178","47","1278269"
"8","C","178","8","122779"
"8","O","178","35","342222"
"8","A","179","35","502960"
"8","C","179","6","40964"
"8","O","179","20","108568"
"8","A","180","640","9086740"
"8","C","180","726","3327033"
"8","O","180","975","3100270"
"8","A","181","369","2276473"
"8","C","181","536","969987"
"8","O","181","971","587277"
"8","A","182","85","891289"
"8","C","182","30","150599"
"8","O","182","77","348697"
"8","A","183","169","2204407"
"8","C","183","163","823499"
"8","O","183","172","473326"
"8","A","184","81","1566521"
"8","C","184","332","1111584"
"8","O","184","287","885200"
"8","A","185","30","374811"
"8","C","185","64","278171"
"8","O","185","73","166922"
"8","A","186","57","885468"
"8","C","186","210","786470"
"8","O","186","297","595844"
"8","A","187","68","701709"
"8","C","187","260","624027"
"8","O","187","351","456321"
"8","A","188","61","431087"
"8","C","188","49","193504"
"8","O","188","37","132031"
"8","A","189","518","6025505"
"8","C","189","198","1904945"
"8","O","189","284","2474618"
"8","A","190","2317","19897280"
"8","C","190","1178","7316713"
"8","O","190","1579","9468812"
"8","A","191","2047","25520674"
"8","C","191","621","9561923"
"8","O","191","1202","11114234"
"8","A","193","369","5988285"
"8","C","193","220","2455762"
"8","O","193","164","1750952"
"8","A","194","911","8617160"
"8","C","194","528","3086932"
"8","O","194","648","3522526"
"8","A","195","613","3571453"
"8","C","195","416","1292738"
"8","O","195","428","1278339"
"8","A","196","618","3032580"
"8","C","196","610","1260879"
"8","O","196","790","1465080"
"8","A","197","601","4874762"
"8","C","197","579","2117583"
"8","O","197","589","1447178"
"8","A","198","247","2820480"
"8","C","198","209","1027136"
"8","O","198","263","1110661"
"8","A","199","339","4329163"
"8","C","199","746","1947536"
"8","O","199","1099","2017438"
"8","A","200","698","10752597"
"8","C","200","991","3211670"
"8","O","200","2023","3860933"
"8","A","201","998","14464907"
"8","C","201","1708","5671198"
"8","O","201","1813","3989219"
"8","A","206","1260","6236631"
"8","C","206","2103","2336174"
"8","O","206","2285","1964805"
"8","A","207","2445","18099965"
"8","C","207","3054","6818463"
"8","O","207","4749","6312682"
"8","A","208","1056","11790797"
"8","C","208","2528","4387146"
"8","O","208","2866","4749161"
"8","A","209","526","4951281"
"8","C","209","1389","1854814"
"8","O","209","2318","1791884"
"8","A","210","2134","13079511"
"8","C","210","3145","4779315"
"8","O","210","3538","5181281"
"8","A","211","1608","8229981"
"8","C","211","2903","3067808"
"8","O","211","2887","2886248"
"8","A","212","2278","21743762"
"8","C","212","2324","8013976"
"8","O","212","3587","9744095"
"8","A","214","361","1329928"
"8","C","214","703","536849"
"8","O","214","749","327912"
"8","A","215","845","1671675"
"8","C","215","974","588600"
"8","O","215","995","634719"
"8","A","216","236","1938206"
"8","C","216","330","875929"
"8","O","216","307","811384"
"8","A","217","2549","8709350"
"8","C","217","3944","3158879"
"8","O","217","4508","3324755"
"8","A","218","263","2198364"
"8","C","218","381","890397"
"8","O","218","400","1085679"
"8","A","219","412","1368783"
"8","C","219","323","550300"
"8","O","219","265","401675"
"8","A","220","511","7764350"
"8","C","220","1485","2900358"
"8","O","220","1423","2600110"
"8","A","221","451","6690735"
"8","C","221","728","2854770"
"8","O","221","711","2294659"
"8","A","222","277","2951471"
"8","C","222","183","606023"
"8","O","222","432","719852"
"8","A","223","791","6021118"
"8","C","223","388","1577688"
"8","O","223","1049","2055420"
"8","A","224","837","3582043"
"8","C","224","1482","1363260"
"8","O","224","1543","1091724"
"8","A","225","574","2986939"
"8","C","225","820","1183203"
"8","O","225","765","1014098"
"8","A","226","395","2667709"
"8","C","226","913","1075356"
"8","O","226","1134","1014097"
"8","A","227","86","570427"
"8","C","227","61","205304"
"8","O","227","79","212400"
"8","A","228","311","1865173"
"8","C","228","447","805641"
"8","O","228","339","766881"
"8","A","229","1353","4399006"
"8","C","229","680","1408938"
"8","O","229","771","1701190"
"8","A","230","525","3375108"
"8","C","230","850","1296355"
"8","O","230","789","1214515"
"8","A","231","972","5697598"
"8","C","231","1868","2242275"
"8","O","231","1520","2123096"
"8","A","232","1674","9257436"
"8","C","232","1669","3264679"
"8","O","232","2005","3843254"
"8","A","233","445","3864934"
"8","C","233","216","1209774"
"8","O","233","296","1179700"
"8","A","234","885","9778255"
"8","C","234","467","3723340"
"8","O","234","440","3104794"
"8","A","235","155","2304912"
"8","C","235","53","626661"
"8","O","235","76","515564"
"8","A","236","898","7147798"
"8","C","236","1775","2782147"
"8","O","236","1402","2301592"
"8","A","237","180","876581"
"8","C","237","19","94441"
"8","O","237","118","365152"
"8","A","238","1421","6020153"
"8","C","238","966","2122315"
"8","O","238","1248","2371994"
"8","A","239","507","1270377"
"8","C","239","477","452338"
"8","O","239","517","561883"
"8","A","240","530","4942704"
"8","C","240","243","1449297"
"8","O","240","297","1807539"
"8","A","241","404","2631431"
"8","C","241","176","854749"
"8","O","241","239","1041543"
"8","A","242","947","3339517"
"8","C","242","1128","1089826"
"8","O","242","1175","1461611"
"8","A","243","313","1821376"
"8","C","243","385","659831"
"8","O","243","374","887467"
"8","A","244","246","1717082"
"8","C","244","865","802387"
"8","O","244","656","687073"
"8","A","245","1076","5902810"
"8","C","245","926","2234100"
"8","O","245","1096","2861257"
"8","A","246","540","1035895"
"8","C","246","1461","389313"
"8","O","246","846","405380"
"8","A","247","215","577029"
"8","C","247","343","265297"
"8","O","247","338","251426"
"8","A","248","45","167269"
"8","C","248","91","90551"
"8","O","248","148","112417"
"8","A","249","253","478654"
"8","C","249","194","170308"
"8","O","249","162","228042"
"8","A","250","89","425405"
"8","C","250","88","173272"
"8","O","250","153","218866"
"8","A","251","66","480856"
"8","C","251","75","212499"
"8","O","251","136","198051"
"8","A","252","61","291010"
"8","C","252","31","82280"
"8","O","252","99","156809"
"8","A","253","159","1102736"
"8","C","253","122","339429"
"8","O","253","335","513092"
"8","A","254","785","3124249"
"8","C","254","698","1074440"
"8","O","254","670","1038491"
"8","A","255","307","1694008"
"8","C","255","360","769290"
"8","O","255","226","520552"
"8","A","256","196","530324"
"8","C","256","396","251510"
"8","O","256","234","177275"
"8","A","257","153","597535"
"8","C","257","62","157667"
"8","O","257","93","197088"
"8","A","258","269","988421"
"8","C","258","237","331818"
"8","O","258","239","363989"
"8","A","259","161","399227"
"8","C","259","114","144190"
"8","O","259","140","175446"
"8","A","260","86","959581"
"8","C","260","343","538564"
"8","O","260","337","547802"
"8","A","261","141","1243349"
"8","C","261","92","383178"
"8","O","261","86","379803"
"8","A","262","67","475334"
"8","C","262","111","209224"
"8","O","262","103","173386"
"8","A","263","332","1143237"
"8","C","263","807","448569"
"8","O","263","1032","424402"
"8","A","264","264","644268"
"8","C","264","382","272514"
"8","O","264","489","265197"
"8","A","265","530","2421226"
"8","C","265","405","843475"
"8","O","265","317","718455"
"8","A","266","25","106502"
"8","C","266","85","62471"
"8","O","266","77","48073"
"8","A","267","249","591697"
"8","C","267","252","269085"
"8","O","267","300","238213"
"8","A","268","155","294861"
"8","C","268","119","92898"
"8","O","268","211","159944"
"8","A","270","442","3697626"
"8","C","270","431","1532410"
"8","O","270","535","1457622"
"8","A","271","147","1878041"
"8","C","271","36","436656"
"8","O","271","79","619141"
"8","A","272","1649","9993609"
"8","C","272","2829","3744587"
"8","O","272","3343","4219094"
"8","A","273","994","5705342"
"8","C","273","1912","2349282"
"8","O","273","2084","2343105"
"8","A","274","450","3042184"
"8","C","274","330","1196319"
"8","O","274","324","1124885"
"8","A","275","4924","18257839"
"8","C","275","6965","6723311"
"8","O","275","7279","6733452"
"8","A","276","2542","9222855"
"8","C","276","2808","2956553"
"8","O","276","3155","2743233"
"8","A","277","383","3308874"
"8","C","277","97","792735"
"8","O","277","214","1012662"
"8","A","278","1887","9125387"
"8","C","278","1119","3523140"
"8","O","278","1174","3996206"
"8","A","279","606","2698821"
"8","C","279","318","852133"
"8","O","279","573","1283636"
"8","A","280","2064","11487953"
"8","C","280","1793","4242326"
"8","O","280","2295","4668621"
"8","A","281","1289","9697498"
"8","C","281","964","3652708"
"8","O","281","1106","3675671"
"8","A","282","1027","12128464"
"8","C","282","711","4425588"
"8","O","282","1083","3779865"
"8","A","283","2376","13978852"
"8","C","283","3857","5869198"
"8","O","283","4864","6031748"
"8","A","284","1657","7862528"
"8","C","284","1226","2626777"
"8","O","284","1686","3527902"
"8","A","285","748","7137008"
"8","C","285","1645","2978510"
"8","O","285","2530","3101823"
"8","A","286","1933","11123307"
"8","C","286","2719","3917588"
"8","O","286","2401","4791557"
"8","A","287","1904","8743892"
"8","C","287","3342","3003271"
"8","O","287","4008","5015865"
"8","A","288","301","1424158"
"8","C","288","447","527167"
"8","O","288","679","711544"
"8","A","289","77","208091"
"8","C","289","76","76709"
"8","O","289","137","158252"
"8","A","290","2860","7154955"
"8","C","290","3523","2674392"
"8","O","290","3310","2872737"
"8","A","291","2039","6386065"
"8","C","291","3069","2487877"
"8","O","291","3344","2970411"
"8","A","292","1677","5858510"
"8","C","292","1422","2127244"
"8","O","292","1720","2006979"
"8","A","293","2892","6717397"
"8","C","293","2877","2497662"
"8","O","293","2770","3015702"
"8","A","294","4229","12543728"
"8","C","294","4324","4679764"
"8","O","294","4488","5294994"
"8","A","295","3148","10822200"
"8","C","295","5155","3778373"
"8","O","295","6936","5308389"
"8","A","296","6591","16638212"
"8","C","296","6166","6024588"
"8","O","296","5787","7601439"
"8","A","297","2509","5696582"
"8","C","297","1710","2098240"
"8","O","297","1593","2233656"
"8","A","298","557","2886855"
"8","C","298","1359","1372989"
"8","O","298","1398","1351543"
"8","A","299","567","2753788"
"8","C","299","892","1189189"
"8","O","299","1161","1474572"
"8","A","300","6663","42123248"
"8","C","300","10757","15505077"
"8","O","300","10187","14088327"
"8","A","301","4641","21607691"
"8","C","301","5397","8221324"
"8","O","301","5415","7796452"
"8","A","302","2887","18344578"
"8","C","302","4184","7142276"
"8","O","302","4909","6559765"
"8","A","303","2369","19517007"
"8","C","303","1266","6010136"
"8","O","303","2134","6423136"
"8","A","304","1107","3846224"
"8","C","304","856","1459396"
"8","O","304","1170","1590029"
"8","A","305","1290","10576250"
"8","C","305","1880","3898297"
"8","O","305","2223","4290624"
"8","A","306","1097","6521234"
"8","C","306","1166","2422300"
"8","O","306","1499","2065344"
"8","A","307","2006","6373835"
"8","C","307","1987","2369992"
"8","O","307","2054","2396469"
"8","A","308","288","1818281"
"8","C","308","567","1184257"
"8","O","308","494","780476"
"8","A","309","294","2174549"
"8","C","309","551","1270180"
"8","O","309","549","900343"
"8","A","310","1727","9372451"
"8","C","310","2269","3484736"
"8","O","310","2710","3854682"
"8","A","312","506","2536113"
"8","C","312","1043","1193516"
"8","O","312","1296","1040269"
"8","A","313","118","1501351"
"8","C","313","211","948966"
"8","O","313","298","662225"
"8","A","314","107","1148914"
"8","C","314","365","1200406"
"8","O","314","533","849660"
"8","A","315","832","5089855"
"8","C","315","1252","2145301"
"8","O","315","1305","2130244"
"8","A","316","647","2501046"
"8","C","316","363","1030667"
"8","O","316","408","829688"
"8","A","317","1408","6532998"
"8","C","317","2429","2708159"
"8","O","317","2631","2634502"
"8","A","318","101","570118"
"8","C","318","164","302943"
"8","O","318","227","296560"
"8","A","319","324","2487288"
"8","C","319","318","1168423"
"8","O","319","356","972089"
"8","A","320","859","10078394"
"8","C","320","972","3403395"
"8","O","320","1019","3842225"
"8","A","321","462","8311354"
"8","C","321","634","2653060"
"8","O","321","1499","5810228"
"8","A","322","1506","16439518"
"8","C","322","1701","6274246"
"8","O","322","1998","5806746"
"8","A","323","416","6291367"
"8","C","323","256","2311342"
"8","O","323","405","2130052"
"8","A","324","389","4205869"
"8","C","324","953","1977081"
"8","O","324","1186","2027730"
"8","A","325","645","9689524"
"8","C","325","472","4020739"
"8","O","325","496","4086363"
"8","A","326","385","5652623"
"8","C","326","117","1208928"
"8","O","326","183","1586124"
"8","A","327","1886","16719420"
"8","C","327","3037","5919103"
"8","O","327","3329","7784818"
"8","A","328","1483","16094747"
"8","C","328","1608","5694831"
"8","O","328","2247","5252173"
"8","A","329","1022","10073086"
"8","C","329","1144","3441255"
"8","O","329","1384","6299893"
"8","A","330","2077","28503427"
"8","C","330","13250","10856680"
"8","O","330","18127","13216605"
"8","A","331","2579","33245425"
"8","C","331","10826","11782722"
"8","O","331","15054","16007842"
"8","A","333","1084","14528386"
"8","C","333","6207","5093048"
"8","O","333","8495","6451490"
"8","A","334","2241","23084996"
"8","C","334","9702","8116979"
"8","O","334","13082","15347209"
"8","A","335","880","11129763"
"8","C","335","567","3986607"
"8","O","335","806","4815088"
"8","A","336","1215","13396111"
"8","C","336","723","4622281"
"8","O","336","1201","4916470"
"8","A","337","1202","12463466"
"8","C","337","2703","3906707"
"8","O","337","4381","7684835"
"8","A","338","824","11161532"
"8","C","338","1995","4316095"
"8","O","338","2069","6866003"
"8","A","339","662","10571771"
"8","C","339","1231","3812395"
"8","O","339","2130","7876713"
"8","A","341","521","5522425"
"8","C","341","439","1891720"
"8","O","341","816","4021368"
"8","A","342","587","10662365"
"8","C","342","1038","3705998"
"8","O","342","1989","9149912"
"8","A","344","326","5787912"
"8","C","344","1343","2138716"
"8","O","344","1716","4633466"
"8","A","346","812","10299791"
"8","C","346","979","3400863"
"8","O","346","1346","7065242"
"8","A","347","855","9745779"
"8","C","347","983","3519854"
"8","O","347","1130","4264356"
"8","A","349","532","6409390"
"8","C","349","1044","2372278"
"8","O","349","1424","4279473"
"8","A","350","596","5218806"
"8","C","350","326","1816062"
"8","O","350","298","1706062"
"8","A","351","501","3741058"
"8","C","351","304","1397129"
"8","O","351","163","934054"
"8","A","352","504","6095955"
"8","C","352","166","1638584"
"8","O","352","123","1465187"
"8","A","354","1347","3005345"
"8","C","354","928","1118214"
"8","O","354","684","927211"
"8","A","355","1431","2578160"
"8","C","355","1247","913568"
"8","O","355","910","1280082"
"8","A","356","391","4577115"
"8","C","356","868","2186314"
"8","O","356","827","1923524"
"8","A","357","84","1282386"
"8","C","357","100","589926"
"8","O","357","118","427849"
"8","A","358","66","919587"
"8","C","358","35","249836"
"8","O","358","49","280429"
"8","A","359","684","3856328"
"8","C","359","882","1586720"
"8","O","359","1009","1846719"
"8","A","360","156","2286831"
"8","C","360","255","1412690"
"8","O","360","256","907328"
"8","A","361","104","1479049"
"8","C","361","33","386292"
"8","O","361","62","411618"
"8","A","362","84","1278099"
"8","C","362","61","445263"
"8","O","362","88","498661"
"8","A","363","538","3423256"
"8","C","363","2651","1485580"
"8","O","363","2666","1431402"
"8","A","364","128","733145"
"8","C","364","107","269178"
"8","O","364","105","298986"
"8","A","365","584","5144337"
"8","C","365","694","2163189"
"8","O","365","739","2068799"
"8","A","366","338","3176758"
"8","C","366","168","1249468"
"8","O","366","246","1083096"
"8","A","367","148","653783"
"8","C","367","135","431434"
"8","O","367","149","306543"
"8","A","368","472","3317791"
"8","C","368","279","1262044"
"8","O","368","294","773686"
"8","A","369","18","38027"
"8","C","369","14","15637"
"8","O","369","22","15089"
"8","A","370","4037","15650813"
"8","C","370","5767","5561139"
