"season","c_m","zip3","ILI","popstat"
"10","C","073","1739","1571272"
"10","O","073","3287","1593734"
"10","A","074","1969","8348437"
"10","C","074","7130","3192733"
"10","O","074","5614","3928007"
"10","A","075","822","3622160"
"10","C","075","2870","1513107"
"10","O","075","3514","1366804"
"10","A","076","2470","9110362"
"10","C","076","7257","3136246"
"10","O","076","6453","4391739"
"10","A","077","3540","11429527"
"10","C","077","6769","4205133"
"10","O","077","5457","5214615"
"10","A","078","1659","6874621"
"10","C","078","4555","2499953"
"10","O","078","3486","2859536"
"10","A","079","1649","4503858"
"10","C","079","4960","1775715"
"10","O","079","3420","2128641"
"10","A","080","4514","22056666"
"10","C","080","5242","7742207"
"10","O","080","4773","10060840"
"10","A","081","453","2506079"
"10","C","081","517","1099752"
"10","O","081","617","774206"
"10","A","082","1132","4459120"
"10","C","082","3544","1620015"
"10","O","082","3161","1676852"
"10","A","083","846","4609168"
"10","C","083","2073","1561822"
"10","O","083","1879","1738306"
"10","A","084","113","582420"
"10","C","084","891","343066"
"10","O","084","1085","285306"
"10","A","085","1713","5970178"
"10","C","085","3002","2246689"
"10","O","085","2838","2290975"
"10","A","086","610","4908673"
"10","C","086","1351","1730518"
"10","O","086","1675","1635601"
"10","A","087","2299","7278226"
"10","C","087","7745","2699671"
"10","O","087","10014","5076240"
"10","A","088","7580","16939628"
"10","C","088","10624","5926574"
"10","O","088","12465","7436002"
"10","A","089","468","2093157"
"10","C","089","626","716538"
"10","O","089","995","410279"
"10","A","100","9103","33117978"
"10","C","100","6044","7262590"
"10","O","100","9737","12701710"
"10","A","101","436","1283596"
"10","C","101","236","210112"
"10","O","101","388","359660"
"10","A","102","86","104604"
"10","C","102","59","20677"
"10","O","102","251","25898"
"10","A","103","4203","9340487"
"10","C","103","7275","3327055"
"10","O","103","8855","4029326"
"10","A","104","6186","25769623"
"10","C","104","8016","10960611"
"10","O","104","9595","10792597"
"10","A","105","5351","11817463"
"10","C","105","8855","4603928"
"10","O","105","7584","5671179"
"10","A","106","428","1414676"
"10","C","106","535","492531"
"10","O","106","621","473791"
"10","A","107","1568","4210540"
"10","C","107","1280","1535551"
"10","O","107","1802","2025555"
"10","A","108","1161","1509276"
"10","C","108","657","556696"
"10","O","108","871","743257"
"10","A","109","3425","9531940"
"10","C","109","8692","4037424"
"10","O","109","9758","4491034"
"10","A","110","1441","4297057"
"10","C","110","3241","1539189"
"10","O","110","3034","2280065"
"10","A","111","1101","4792191"
"10","C","111","1011","1208215"
"10","O","111","1370","1506979"
"10","A","112","16491","47850658"
"10","C","112","21906","17738528"
"10","O","112","34349","21524022"
"10","A","113","6680","23061697"
"10","C","113","11627","6599175"
"10","O","113","14677","10143161"
"10","A","114","3721","14682545"
"10","C","114","3760","4971778"
"10","O","114","4425","6127929"
"10","A","115","4933","12937454"
"10","C","115","8860","4821042"
"10","O","115","8175","6435446"
"10","A","116","861","1949023"
"10","C","116","1197","824731"
"10","O","116","1866","951456"
"10","A","117","12879","28674599"
"10","C","117","22657","11024176"
"10","O","117","19800","13386594"
"10","A","118","420","1155945"
"10","C","118","657","458988"
"10","O","118","626","439014"
"10","A","119","1365","4581253"
"10","C","119","3356","1666495"
"10","O","119","2622","2267016"
"10","A","120","986","6041085"
"10","C","120","1545","2097684"
"10","O","120","1335","2434558"
"10","A","121","665","4976922"
"10","C","121","645","1536960"
"10","O","121","576","1749796"
"10","A","122","388","2421380"
"10","C","122","257","617487"
"10","O","122","286","691162"
"10","A","123","919","2856334"
"10","C","123","1280","1019314"
"10","O","123","820","1220567"
"10","A","124","678","2690911"
"10","C","124","502","791825"
"10","O","124","443","895290"
"10","A","125","2351","8542343"
"10","C","125","5118","3024775"
"10","O","125","3762","3630768"
"10","A","126","418","1436895"
"10","C","126","1149","632361"
"10","O","126","879","475562"
"10","A","127","283","1414319"
"10","C","127","415","571422"
"10","O","127","590","531143"
"10","A","128","482","3274534"
"10","C","128","601","1108444"
"10","O","128","314","972522"
"10","A","129","446","2702537"
"10","C","129","309","627894"
"10","O","129","263","855000"
"10","A","130","1795","7215441"
"10","C","130","1450","2497394"
"10","O","130","1199","2848224"
"10","A","131","568","3092182"
"10","C","131","706","1118044"
"10","O","131","532","990827"
"10","A","132","1319","4055051"
"10","C","132","958","1502785"
"10","O","132","1528","1615088"
"10","A","133","154","1417349"
"10","C","133","293","701832"
"10","O","133","267","605915"
"10","A","134","224","2299501"
"10","C","134","346","931227"
"10","O","134","395","990401"
"10","A","135","82","460762"
"10","C","135","80","169027"
"10","O","135","188","202654"
"10","A","136","505","3882482"
"10","C","136","461","1321077"
"10","O","136","541","1225083"
"10","A","137","53","683388"
"10","C","137","34","196730"
"10","O","137","67","299734"
"10","A","138","87","836494"
"10","C","138","28","209103"
"10","O","138","49","223812"
"10","A","139","21","197395"
"10","C","139","25","78480"
"10","O","139","28","54923"
"10","A","140","328","6828583"
"10","C","140","954","2731496"
"10","O","140","845","3157689"
"10","A","141","129","1936227"
"10","C","141","341","921768"
"10","O","141","363","1021356"
"10","A","142","379","9194213"
"10","C","142","719","3529944"
"10","O","142","730","3855101"
"10","A","143","65","364054"
"10","C","143","90","232754"
"10","O","143","158","139020"
"10","A","144","207","3694722"
"10","C","144","173","1279964"
"10","O","144","234","1500203"
"10","A","145","192","3742132"
"10","C","145","188","1188558"
"10","O","145","236","1788153"
"10","A","146","165","5091394"
"10","C","146","155","2046407"
"10","O","146","235","2204360"
"10","A","147","96","1250219"
"10","C","147","129","739324"
"10","O","147","145","607553"
"10","A","148","369","4405079"
"10","C","148","398","1516214"
"10","O","148","296","1386097"
"10","A","149","101","345368"
"10","C","149","28","58095"
"10","O","149","39","76185"
"10","A","150","1145","7547929"
"10","C","150","1912","2665417"
"10","O","150","1355","4103713"
"10","A","151","837","5867265"
"10","C","151","941","2148496"
"10","O","151","905","3191685"
"10","A","152","1451","11962411"
"10","C","152","1267","4100318"
"10","O","152","1180","5803812"
"10","A","153","466","3000600"
"10","C","153","712","1047283"
"10","O","153","452","1054459"
"10","A","154","259","2110171"
"10","C","154","1103","837263"
"10","O","154","611","727768"
"10","A","155","165","837121"
"10","C","155","425","366153"
"10","O","155","262","273439"
"10","A","156","934","5384815"
"10","C","156","1673","1722132"
"10","O","156","1125","2787535"
"10","A","157","175","1123095"
"10","C","157","705","567291"
"10","O","157","639","493552"
"10","A","158","100","679613"
"10","C","158","243","341033"
"10","O","158","161","291347"
"10","A","159","68","787294"
"10","C","159","658","733444"
"10","O","159","590","476322"
"10","A","160","359","2944903"
"10","C","160","291","890252"
"10","O","160","278","1285843"
"10","A","161","312","2963377"
"10","C","161","390","977630"
"10","O","161","353","1708817"
"10","A","162","213","1000783"
"10","C","162","151","271719"
"10","O","162","176","424544"
"10","A","163","274","1409984"
"10","C","163","286","598283"
"10","O","163","215","667018"
"10","A","164","243","1224180"
"10","C","164","332","518114"
"10","O","164","146","506815"
"10","A","165","539","2690197"
"10","C","165","587","965316"
"10","O","165","318","1160246"
"10","A","166","221","2412835"
"10","C","166","515","1032927"
"10","O","166","330","1131218"
"10","A","167","97","408412"
"10","C","167","233","140515"
"10","O","167","174","296315"
"10","A","168","480","3178963"
"10","C","168","1125","1039917"
"10","O","168","696","850993"
"10","A","169","11","83256"
"10","C","169","13","105771"
"10","O","169","10","52290"
"10","A","170","980","10736430"
"10","C","170","1244","3660020"
"10","O","170","1188","5157987"
"10","A","171","307","2296461"
"10","C","171","538","848250"
"10","O","171","376","825618"
"10","A","172","230","2297259"
"10","C","172","411","937591"
"10","O","172","246","1015918"
"10","A","173","1099","6413914"
"10","C","173","3103","2207479"
"10","O","173","1840","2754202"
"10","A","174","381","3044822"
"10","C","174","911","1062450"
"10","O","174","764","1561663"
"10","A","175","2036","5654816"
"10","C","175","3168","2303151"
"10","O","175","1804","2754112"
"10","A","176","1273","2729239"
"10","C","176","1933","1037376"
"10","O","176","1469","1290431"
"10","A","177","100","1202147"
"10","C","177","161","513222"
"10","O","177","112","630043"
"10","A","178","257","2866871"
"10","C","178","435","1020439"
"10","O","178","257","974314"
"10","A","179","85","830517"
"10","C","179","124","278488"
"10","O","179","113","349078"
"10","A","180","1041","9388833"
"10","C","180","1763","3419191"
"10","O","180","1250","3486961"
"10","A","181","513","2005384"
"10","C","181","1323","889799"
"10","O","181","1050","527753"
"10","A","182","181","1504373"
"10","C","182","710","657856"
"10","O","182","511","749686"
"10","A","183","315","2557028"
"10","C","183","826","1200328"
"10","O","183","576","873297"
"10","A","184","171","2106871"
"10","C","184","802","1197634"
"10","O","184","354","909242"
"10","A","185","105","712675"
"10","C","185","94","250548"
"10","O","185","71","327697"
"10","A","186","371","2069648"
"10","C","186","587","898859"
"10","O","186","413","1149080"
"10","A","187","294","1683050"
"10","C","187","586","661365"
"10","O","187","396","825622"
"10","A","188","61","351184"
"10","C","188","148","167869"
"10","O","188","88","192654"
"10","A","189","792","6272736"
"10","C","189","910","2342930"
"10","O","189","834","3056196"
"10","A","190","3974","20162377"
"10","C","190","4227","7355349"
"10","O","190","4206","10079771"
"10","A","191","3540","26922531"
"10","C","191","3394","10551051"
"10","O","191","5173","12621056"
"10","A","193","930","7798930"
"10","C","193","892","3036740"
"10","O","193","827","3537055"
"10","A","194","1388","9331660"
"10","C","194","2535","3348189"
"10","O","194","2111","4071385"
"10","A","195","573","3558973"
"10","C","195","1364","1503641"
"10","O","195","920","1468041"
"10","A","196","807","3328834"
"10","C","196","1704","1399849"
"10","O","196","1425","1447455"
"10","A","197","1517","5974082"
"10","C","197","1652","2269860"
"10","O","197","1448","2110225"
"10","A","198","563","3570680"
"10","C","198","441","1195266"
"10","O","198","705","1596418"
"10","A","199","1091","6206198"
"10","C","199","2172","2248168"
"10","O","199","2355","3100308"
"10","A","200","2067","12117704"
"10","C","200","1707","3339927"
"10","O","200","2677","4357838"
"10","A","201","3084","15764867"
"10","C","201","7552","6096533"
"10","O","201","6764","5405677"
"10","A","206","1477","6418229"
"10","C","206","2912","2404633"
"10","O","206","2794","2141934"
"10","A","207","3589","18070937"
"10","C","207","5589","6559179"
"10","O","207","7035","6651146"
"10","A","208","2668","12325350"
"10","C","208","7040","4444288"
"10","O","208","6804","5450014"
"10","A","209","939","5576177"
"10","C","209","2300","1916951"
"10","O","209","4008","2191641"
"10","A","210","3295","13374287"
"10","C","210","7745","4786260"
"10","O","210","6905","5646650"
"10","A","211","1814","8482383"
"10","C","211","4468","3100193"
"10","O","211","4120","3373400"
"10","A","212","5407","22383833"
"10","C","212","7651","8032855"
"10","O","212","8982","10395774"
"10","A","214","393","1446084"
"10","C","214","869","557719"
"10","O","214","1023","407498"
"10","A","215","502","1543000"
"10","C","215","1584","578898"
"10","O","215","899","463240"
"10","A","216","688","2745978"
"10","C","216","2327","1037053"
"10","O","216","1626","1195807"
"10","A","217","3376","8931496"
"10","C","217","6306","3252037"
"10","O","217","5057","3646530"
"10","A","218","811","3067596"
"10","C","218","1070","1043192"
"10","O","218","903","1119442"
"10","A","219","494","1577774"
"10","C","219","1200","664165"
"10","O","219","894","528680"
"10","A","220","1480","8644948"
"10","C","220","3963","2872434"
"10","O","220","3449","3273632"
"10","A","221","1537","7905211"
"10","C","221","4019","2964630"
"10","O","221","3780","2948312"
"10","A","222","773","3997550"
"10","C","222","808","943692"
"10","O","222","1387","1032066"
"10","A","223","1585","6212545"
"10","C","223","2594","1857527"
"10","O","223","3678","2291955"
"10","A","224","1335","3781351"
"10","C","224","3294","1465800"
"10","O","224","2653","1315971"
"10","A","225","1014","3373768"
"10","C","225","2288","1310843"
"10","O","225","1577","1278238"
"10","A","226","737","2755268"
"10","C","226","2109","1126558"
"10","O","226","1507","1108062"
"10","A","227","263","827753"
"10","C","227","857","449575"
"10","O","227","697","305747"
"10","A","228","390","2338727"
"10","C","228","1464","1073044"
"10","O","228","1102","995719"
"10","A","229","1221","4600317"
"10","C","229","2092","1538498"
"10","O","229","1670","1830323"
"10","A","230","514","3214675"
"10","C","230","1233","1357894"
"10","O","230","837","1261311"
"10","A","231","879","6535881"
"10","C","231","2665","2384889"
"10","O","231","1484","2414256"
"10","A","232","1439","9786869"
"10","C","232","2511","3428168"
"10","O","232","2016","3845040"
"10","A","233","754","4503933"
"10","C","233","940","1602727"
"10","O","233","801","1640955"
"10","A","234","1091","10498319"
"10","C","234","1196","3839279"
"10","O","234","860","3901522"
"10","A","235","198","3357404"
"10","C","235","98","691608"
"10","O","235","169","1134848"
"10","A","236","830","6810879"
"10","C","236","1609","2806179"
"10","O","236","886","2293233"
"10","A","237","175","1131060"
"10","C","237","126","281243"
"10","O","237","204","478005"
"10","A","238","1418","6239822"
"10","C","238","2542","2202679"
"10","O","238","1607","2425501"
"10","A","239","466","1430767"
"10","C","239","920","499987"
"10","O","239","684","683341"
"10","A","240","745","5748413"
"10","C","240","649","1943947"
"10","O","240","449","2271437"
"10","A","241","506","3589550"
"10","C","241","672","1284795"
"10","O","241","449","1498382"
"10","A","242","1640","3535754"
"10","C","242","3049","1116507"
"10","O","242","1964","1746440"
"10","A","243","747","2366570"
"10","C","243","1248","775693"
"10","O","243","682","1160105"
"10","A","244","507","2207280"
"10","C","244","1394","810199"
"10","O","244","816","896508"
"10","A","245","1201","6443121"
"10","C","245","3605","2361533"
"10","O","245","2662","3203339"
"10","A","246","682","1086909"
"10","C","246","2412","368791"
"10","O","246","1071","445275"
"10","A","247","350","652194"
"10","C","247","859","311682"
"10","O","247","526","232526"
"10","A","248","228","353727"
"10","C","248","443","164609"
"10","O","248","225","141468"
"10","A","249","505","672499"
"10","C","249","1288","262801"
"10","O","249","775","331513"
"10","A","250","369","888379"
"10","C","250","742","364871"
"10","O","250","447","340781"
"10","A","251","283","998643"
"10","C","251","714","422825"
"10","O","251","465","427416"
"10","A","252","226","573370"
"10","C","252","412","230978"
"10","O","252","249","206684"
"10","A","253","456","1690540"
"10","C","253","1008","616580"
"10","O","253","865","814796"
"10","A","254","783","3080364"
"10","C","254","1287","1173278"
"10","O","254","876","974095"
"10","A","255","1225","2420562"
"10","C","255","1683","836459"
"10","O","255","950","1045256"
"10","A","256","355","611258"
"10","C","256","842","260387"
"10","O","256","394","200584"
"10","A","257","708","1172674"
"10","C","257","627","363210"
"10","O","257","650","516099"
"10","A","258","391","1220506"
"10","C","258","815","401202"
"10","O","258","736","556222"
"10","A","259","277","544937"
"10","C","259","558","191923"
"10","O","259","417","228335"
"10","A","260","164","1255431"
"10","C","260","337","500207"
"10","O","260","221","466631"
"10","A","261","455","1672590"
"10","C","261","710","668436"
"10","O","261","369","815581"
"10","A","262","371","968056"
"10","C","262","538","322178"
"10","O","262","268","392656"
"10","A","263","472","1131676"
"10","C","263","1111","426458"
"10","O","263","837","483141"
"10","A","264","322","612235"
"10","C","264","655","255123"
"10","O","264","422","238614"
"10","A","265","987","3098436"
"10","C","265","1124","1048651"
"10","O","265","655","969337"
"10","A","266","159","276919"
"10","C","266","214","96476"
"10","O","266","139","114210"
"10","A","267","207","539596"
"10","C","267","609","264675"
"10","O","267","353","208774"
"10","A","268","226","370273"
"10","C","268","404","143463"
"10","O","268","235","146976"
"10","A","270","688","5093794"
"10","C","270","1689","1867410"
"10","O","270","986","2198354"
"10","A","271","467","3598483"
"10","C","271","812","1503834"
"10","O","271","520","1333013"
"10","A","272","2542","10707130"
"10","C","272","5504","3920882"
"10","O","272","4418","5061700"
"10","A","273","1450","6824862"
"10","C","273","3128","2453062"
"10","O","273","2475","3028467"
"10","A","274","1054","5700444"
"10","C","274","1874","2003535"
"10","O","274","1647","2050062"
"10","A","275","3981","19697791"
"10","C","275","8263","7441979"
"10","O","275","7099","7766784"
"10","A","276","1642","10236057"
"10","C","276","3359","3423029"
"10","O","276","3098","3313391"
"10","A","277","374","4332600"
"10","C","277","353","1362240"
"10","O","277","643","1193370"
"10","A","278","1044","9679894"
"10","C","278","1183","3576452"
"10","O","278","885","3853512"
"10","A","279","618","3510737"
"10","C","279","664","1107463"
"10","O","279","454","1476719"
"10","A","280","3089","12223130"
"10","C","280","4127","4628003"
"10","O","280","3394","5518677"
"10","A","281","2071","10832934"
"10","C","281","3471","4034778"
"10","O","281","2984","4616147"
"10","A","282","1737","15356528"
"10","C","282","2048","5531416"
"10","O","282","2283","5402512"
"10","A","283","2025","14763345"
"10","C","283","4615","6033475"
"10","O","283","5697","6760050"
"10","A","284","1791","8385636"
"10","C","284","2234","2864454"
"10","O","284","2572","4205702"
"10","A","285","991","8293725"
"10","C","285","1892","3221510"
"10","O","285","2019","3605716"
"10","A","286","2199","11658213"
"10","C","286","6339","4055499"
"10","O","286","5746","5607728"
"10","A","287","2202","9151371"
"10","C","287","4488","3134679"
"10","O","287","3275","5537979"
"10","A","288","292","1491575"
"10","C","288","324","460614"
"10","O","288","377","684534"
"10","A","289","74","238177"
"10","C","289","100","91411"
"10","O","289","97","135263"
"10","A","290","2643","7411617"
"10","C","290","5173","2790927"
"10","O","290","4025","3307995"
"10","A","291","2151","6465233"
"10","C","291","3571","2484750"
"10","O","291","3535","3271194"
"10","A","292","1293","6219224"
"10","C","292","1638","2360692"
"10","O","292","2005","2341964"
"10","A","293","1355","6970549"
"10","C","293","1514","2570460"
"10","O","293","1311","3299022"
"10","A","294","3090","13530817"
"10","C","294","4774","5080352"
"10","O","294","4983","5986645"
"10","A","295","2426","11291729"
"10","C","295","5362","3967502"
"10","O","295","5705","5871939"
"10","A","296","5808","17393645"
"10","C","296","8770","6391054"
"10","O","296","8279","8482568"
"10","A","297","1416","6315191"
"10","C","297","1919","2391925"
"10","O","297","1442","2703869"
"10","A","298","586","3732382"
"10","C","298","1880","1393813"
"10","O","298","1564","1567815"
"10","A","299","414","2900557"
"10","C","299","778","1288525"
"10","O","299","1102","1590679"
"10","A","300","9152","44454059"
"10","C","300","17984","16937976"
"10","O","300","16546","16199386"
"10","A","301","6163","22760621"
"10","C","301","10311","9193944"
"10","O","301","9158","9039863"
"10","A","302","3697","19099408"
"10","C","302","5599","7678257"
"10","O","302","5381","7587546"
"10","A","303","2653","21113767"
"10","C","303","2424","6580875"
"10","O","303","3529","7295939"
"10","A","304","905","4133464"
"10","C","304","1207","1606630"
"10","O","304","1812","1730369"
"10","A","305","2287","11534291"
"10","C","305","5420","4500142"
"10","O","305","5638","5411764"
"10","A","306","1518","7413681"
"10","C","306","1522","2625408"
"10","O","306","1631","2889610"
"10","A","307","1919","6457116"
"10","C","307","3217","2552787"
"10","O","307","2778","2902031"
"10","A","308","486","2933089"
"10","C","308","1201","1360937"
"10","O","308","1176","1040767"
"10","A","309","539","3243321"
"10","C","309","1101","1350011"
"10","O","309","1078","1183596"
"10","A","310","1345","9772518"
"10","C","310","2599","3634136"
"10","O","310","3047","4309857"
"10","A","312","357","2499039"
"10","C","312","437","1185346"
"10","O","312","629","1048052"
"10","A","313","594","3448203"
"10","C","313","1566","1517771"
"10","O","313","1691","1111677"
"10","A","314","696","3810561"
"10","C","314","1201","1571246"
"10","O","314","1410","1575502"
"10","A","315","857","5745639"
"10","C","315","1465","2277124"
"10","O","315","2037","2559024"
"10","A","316","336","2886693"
"10","C","316","1109","1307711"
"10","O","316","1248","1065722"
"10","A","317","743","6697553"
"10","C","317","1678","2824915"
"10","O","317","2118","2963394"
"10","A","318","354","1247456"
"10","C","318","365","491551"
"10","O","318","307","478498"
"10","A","319","839","3382198"
"10","C","319","860","1457839"
"10","O","319","957","1358707"
"10","A","320","2358","11322204"
"10","C","320","4549","3626028"
"10","O","320","4133","5200084"
"10","A","321","2002","9611956"
"10","C","321","2466","3050278"
"10","O","321","3269","7170056"
"10","A","322","3448","17393617"
"10","C","322","5153","6565058"
"10","O","322","6212","7551930"
"10","A","323","1055","8496297"
"10","C","323","794","2690668"
"10","O","323","2010","3210277"
"10","A","324","634","6148144"
"10","C","324","1448","2043309"
"10","O","324","1889","2937092"
"10","A","325","835","11781094"
"10","C","325","1340","4313879"
"10","O","325","1489","5763981"
"10","A","326","1910","7081777"
"10","C","326","2404","2267861"
"10","O","326","2508","2858679"
"10","A","327","4468","17260985"
"10","C","327","9692","5978778"
"10","O","327","8976","8853108"
"10","A","328","3226","16973367"
"10","C","328","5201","5948132"
"10","O","328","6108","6236775"
"10","A","329","2097","10751614"
"10","C","329","2973","3526852"
"10","O","329","3297","6997407"
"10","A","330","4656","29313260"
"10","C","330","20537","10737041"
"10","O","330","24739","14230826"
"10","A","331","5531","34537671"
"10","C","331","19095","11433916"
"10","O","331","24579","17296710"
"10","A","333","2261","14634354"
"10","C","333","9640","5019448"
"10","O","333","11261","6738412"
"10","A","334","6448","23471475"
"10","C","334","15203","8170157"
"10","O","334","18834","16211961"
"10","A","335","3274","12234297"
"10","C","335","6296","4617934"
"10","O","335","6630","6328256"
"10","A","336","3490","14100846"
"10","C","336","5300","4960919"
"10","O","336","6265","5732668"
"10","A","337","2843","12679416"
"10","C","337","5467","3885412"
"10","O","337","7441","8334279"
"10","A","338","1652","11919260"
"10","C","338","4944","4544902"
"10","O","338","6763","7487884"
"10","A","339","1603","12190744"
"10","C","339","4075","4191294"
"10","O","339","5867","8811985"
"10","A","341","696","5890263"
"10","C","341","1760","2050771"
"10","O","341","2266","4860142"
"10","A","342","2572","12072746"
"10","C","342","3943","3945597"
"10","O","342","5389","10016379"
"10","A","344","1409","6839491"
"10","C","344","2458","2279895"
"10","O","344","3032","5454415"
"10","A","346","2693","11068303"
"10","C","346","3121","3632620"
"10","O","346","4052","7868084"
"10","A","347","2210","10977239"
"10","C","347","4787","4033232"
"10","O","347","4565","5665648"
"10","A","349","916","7389465"
"10","C","349","3465","2640920"
"10","O","349","3648","4897671"
"10","A","350","2050","7966213"
"10","C","350","1959","2914055"
"10","O","350","1624","3741079"
"10","A","351","1059","5711898"
"10","C","351","873","2124445"
"10","O","351","762","2616195"
"10","A","352","756","9087866"
"10","C","352","268","2879525"
"10","O","352","368","3392439"
"10","A","354","469","3714255"
"10","C","354","358","1262786"
"10","O","354","503","999012"
"10","A","355","683","2443432"
"10","C","355","972","927899"
"10","O","355","714","1353194"
"10","A","356","745","6220402"
"10","C","356","1265","2318626"
"10","O","356","1107","2802674"
"10","A","357","724","3779488"
"10","C","357","891","1503850"
"10","O","357","557","1138351"
"10","A","358","763","3542573"
"10","C","358","523","1199592"
"10","O","358","350","1288536"
"10","A","359","1256","4968281"
"10","C","359","2483","1831753"
"10","O","359","1988","2491180"
"10","A","360","2600","5269888"
"10","C","360","1816","1983566"
"10","O","360","1157","2084054"
"10","A","361","2426","3784349"
"10","C","361","1009","1502804"
"10","O","361","780","1520105"
